apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,21,22,57,61,46,58,58,55,37,39,25,19,12,18,10,19,25,26,37,49,52,81,78,""
02,27,21,40,58,54,46,57,79,55,52,26,17,16,13,11,19,17,27,29,34,49,51,75,51,""
03,25,21,39,42,54,63,66,83,47,44,29,22,23,19,13,13,20,14,31,44,52,63,60,76,""
04,25,13,39,50,53,58,55,78,73,60,41,33,25,16,19,13,25,19,26,40,45,61,65,65,""
05,39,23,26,49,75,67,71,73,59,44,31,26,17,25,28,27,20,19,25,48,58,60,79,24,""
06,20,20,28,65,67,72,66,64,58,50,54,14,21,15,23,16,20,18,14,41,72,72,59,36,""
07,33,22,36,74,56,52,61,80,56,44,34,15,22,19,18,16,17,19,24,40,51,73,53,18,""
08,1,22,40,71,72,57,71,80,60,44,35,24,21,16,14,128,15,20,24,42,57,58,62,73,""
09,35,14,32,47,54,54,58,49,56,31,25,23,4,16,15,14,19,15,17,30,36,50,58,48,""
10,16,22,47,56,64,60,70,69,66,39,32,28,6,12,18,16,14,26,23,36,29,50,50,69,""
11,17,18,28,57,62,44,71,63,39,32,23,18,10,17,20,21,16,23,25,31,46,48,61,67,""
12,30,20,18,39,77,78,73,71,39,47,21,23,10,23,18,18,26,20,30,37,58,70,65,30,""
13,35,27,28,33,75,73,67,62,59,45,23,19,29,20,20,16,25,26,31,33,66,71,90,88,""
14,30,26,58,67,73,60,70,72,62,43,33,42,21,21,17,17,33,22,32,35,49,60,48,41,""
15,3,18,46,58,54,63,34,24,19,5,6,6,11,16,11,17,17,34,28,46,43,53,66,62,""
16,29,23,38,66,86,74,71,78,67,35,29,14,12,18,22,9,11,23,21,31,39,57,63,64,""
17,20,25,25,54,60,61,50,62,46,39,31,24,13,16,19,18,11,18,22,37,60,83,70,85,""
18,53,11,44,59,73,83,88,65,64,49,38,16,13,17,24,29,17,24,24,42,64,83,79,80,""
19,45,30,26,52,87,85,82,85,61,48,37,25,14,19,25,18,18,20,35,44,38,55,79,88,""
20,70,24,26,59,97,81,69,81,59,56,25,16,22,16,14,18,28,40,28,32,47,79,52,24,""
21,12,2,30,53,57,60,35,52,32,43,54,16,18,11,20,15,16,20,19,44,49,60,52,39,""
22,24,31,41,76,83,69,84,122,70,60,41,23,36,22,10,20,23,17,34,43,53,79,110,97,""
23,53,43,61,110,102,33,-1,-1,-1,23,23,24,35,8,23,9,13,32,14,29,42,51,52,28,""
24,37,40,53,73,45,85,106,95,73,54,43,30,14,43,60,96,100,159,158,206,184,113,167,124,""
25,89,127,113,126,184,151,179,130,93,95,93,66,75,24,37,31,27,42,30,49,68,80,87,68,""
26,31,26,90,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,83,677,142,45,51,28,16,20,26,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,67,65,46,32,20,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,13,22,20,27,78,96,73,80,63,39,34,21,21,21,17,15,16,28,19,38,42,62,78,30,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
