apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,6,-1,-1,3,1,-1,-1,-1,2,3,2,1,8,7,11,6,12,8,8,7,8,7,6,""
02,5,3,5,2,2,4,2,-1,2,3,-1,4,3,6,11,7,14,13,13,11,11,5,6,11,""
03,11,4,5,5,2,1,1,3,-1,3,-1,3,7,6,6,6,9,10,12,4,7,8,11,6,""
04,9,5,1,6,3,-1,2,2,-1,1,2,4,8,4,9,7,5,11,15,8,10,9,14,6,""
05,1,1,3,1,4,7,6,3,1,6,4,3,6,6,10,7,8,11,15,18,5,5,8,5,""
06,7,6,5,9,3,4,1,2,1,3,2,2,3,7,10,9,10,9,12,13,7,5,9,12,""
07,4,2,3,1,5,1,-1,3,3,1,6,3,2,5,5,4,6,6,8,3,15,8,2,15,""
08,5,4,3,2,-1,-1,2,1,-1,1,1,1,9,5,10,6,5,10,11,10,4,12,14,2,""
09,9,5,5,3,-1,1,3,-1,1,4,1,2,2,5,11,6,7,7,11,6,6,5,7,3,""
10,3,4,3,2,1,3,1,1,2,1,4,3,4,3,2,5,10,5,4,4,4,4,5,17,""
11,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,4,3,5,10,4,6,13,10,10,6,4,2,5,""
12,2,2,2,-1,1,-1,-1,-1,-1,2,2,4,10,3,3,10,8,4,10,19,9,3,8,7,""
13,1,1,-1,-1,-1,1,1,-1,1,4,3,5,8,7,12,10,10,14,9,19,5,11,9,11,""
14,8,9,2,4,5,2,1,-1,3,1,1,3,7,9,11,10,6,6,12,11,6,11,12,16,""
15,5,7,7,2,1,-1,2,2,2,-1,1,2,3,7,8,10,7,5,4,5,4,8,7,4,""
16,6,3,2,1,2,1,-1,-1,3,-1,3,4,8,6,9,11,3,11,9,16,6,13,3,3,""
17,9,3,4,2,2,2,2,-1,1,5,1,3,3,9,11,10,7,11,10,12,6,9,15,6,""
18,7,7,8,6,4,1,3,4,-1,1,3,-1,4,9,5,11,9,14,10,11,11,5,6,5,""
19,3,6,3,-1,1,4,2,2,-1,1,-1,6,8,6,6,7,14,12,14,7,10,4,8,11,""
20,6,3,-1,2,4,4,3,3,2,2,2,1,6,11,3,13,8,3,7,10,3,10,13,8,""
21,4,8,5,2,4,6,2,2,1,-1,2,3,4,9,12,13,15,11,11,12,9,6,6,6,""
22,11,1,5,1,4,2,-1,3,-1,1,3,2,2,9,8,10,14,23,15,14,12,16,11,9,""
23,6,4,1,-1,-1,1,1,1,-1,1,2,1,6,5,9,16,11,13,14,14,8,5,7,6,""
24,3,1,2,3,3,2,-1,3,2,-1,2,4,13,8,7,6,14,8,23,10,8,6,8,4,""
25,6,7,4,-1,3,2,3,2,1,1,2,6,6,9,16,10,11,12,13,13,9,2,4,8,""
26,1,7,1,3,3,3,4,2,1,-1,3,5,11,8,3,4,5,7,11,11,3,8,8,11,""
27,5,8,1,3,3,4,2,2,2,3,5,1,2,4,9,9,16,17,20,5,8,5,6,9,""
28,5,4,1,1,1,3,2,1,2,1,2,4,7,6,14,16,15,17,14,16,11,13,7,16,""
29,9,9,3,3,5,7,3,1,-1,2,4,5,5,8,12,15,10,9,6,19,11,14,15,6,""
30,8,8,9,9,1,4,6,6,2,1,4,4,5,12,14,9,10,9,7,16,8,10,10,3,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
