apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,1,1,2,2,8,2,3,6,3,1,2,3,1,3,2,3,0,1,1,0,0,1,1,""
02,3,3,6,4,1,5,6,4,3,3,4,3,3,1,0,4,3,1,1,0,1,2,3,4,""
03,2,0,1,2,4,3,8,3,2,2,1,3,3,1,1,1,0,1,1,1,0,2,0,3,""
04,2,0,2,0,0,6,5,6,2,5,5,3,3,1,3,0,0,1,1,1,0,0,2,4,""
05,4,2,1,4,3,10,4,9,6,5,4,4,2,3,1,0,0,2,1,0,0,0,1,2,""
06,4,1,1,1,0,4,3,3,6,3,0,6,1,1,1,1,0,1,2,0,1,2,1,1,""
07,0,3,5,1,5,5,4,4,3,3,5,3,5,2,1,2,1,0,0,1,0,2,2,2,""
08,0,2,5,2,2,1,3,6,6,3,4,3,2,0,1,0,0,0,0,0,3,1,1,0,""
09,1,4,4,5,4,3,4,6,2,1,0,3,1,4,0,0,1,0,1,0,0,0,1,2,""
10,5,4,2,3,5,2,9,4,5,5,5,5,2,0,0,0,0,0,2,2,1,5,3,2,""
11,3,0,3,1,6,6,2,5,7,2,4,3,3,0,2,0,0,1,2,0,4,1,2,3,""
12,3,3,4,2,3,1,0,2,3,2,4,2,2,3,1,2,3,1,1,1,0,1,0,1,""
13,2,2,1,3,3,3,3,6,4,5,2,1,2,1,4,0,0,0,0,0,1,1,6,0,""
14,2,3,2,1,4,8,3,1,4,4,0,4,3,2,1,1,1,0,0,0,0,0,1,0,""
15,3,3,2,1,3,4,3,2,7,7,3,1,2,0,1,0,0,0,1,1,1,0,1,1,""
16,1,1,3,7,2,7,6,4,2,5,6,3,2,0,0,3,0,1,0,0,0,2,4,0,""
17,2,3,2,3,6,7,6,5,5,4,0,4,1,4,1,0,1,2,1,0,1,1,2,2,""
18,1,3,6,5,3,6,3,4,5,1,6,4,0,3,1,2,0,0,2,1,1,3,0,3,""
19,3,3,2,8,6,5,2,1,7,9,1,2,2,2,0,0,0,2,0,0,1,1,2,3,""
20,3,2,4,8,8,8,7,7,4,7,5,3,1,2,1,1,0,2,2,1,0,2,5,0,""
21,3,3,3,3,6,2,5,9,6,7,4,0,3,1,1,2,1,0,0,1,0,2,3,3,""
22,4,6,10,5,15,8,12,10,4,12,5,6,2,0,1,2,1,0,0,1,0,3,3,4,""
23,5,10,6,12,14,4,10,5,7,6,8,5,2,0,1,1,0,0,0,1,0,2,3,4,""
24,2,7,3,4,4,7,2,4,11,5,5,3,3,1,4,0,0,0,1,0,1,0,5,3,""
25,4,6,1,6,4,3,6,3,3,4,5,3,0,3,2,0,2,0,1,2,1,1,2,4,""
26,3,4,4,7,6,8,11,9,10,1,4,0,1,4,3,0,2,0,0,1,2,1,5,1,""
27,4,2,4,3,6,8,4,3,4,4,3,3,0,4,1,1,0,0,0,1,0,1,3,3,""
28,2,2,3,3,6,8,5,6,5,6,3,7,2,5,2,1,0,0,0,0,1,2,2,4,""
29,4,1,6,5,8,3,5,5,8,2,6,3,3,3,1,0,1,3,1,2,0,4,1,1,""
30,4,3,5,5,4,4,5,3,3,6,3,6,1,1,2,2,0,1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
