apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,17,15,9,17,18,12,16,12,10,19,16,6,4,5,3,7,6,2,5,3,7,9,11,""
02,15,6,14,15,10,19,18,16,16,15,8,10,3,5,2,5,2,8,7,3,4,5,11,7,""
03,10,8,13,10,15,17,8,13,10,13,11,10,6,9,10,7,8,4,6,2,3,12,11,8,""
04,6,9,10,13,13,13,16,10,7,19,11,12,9,11,6,3,8,4,9,10,7,7,10,10,""
05,11,16,9,9,21,17,19,10,28,13,14,24,11,13,15,8,10,9,7,0,3,4,6,7,""
06,8,10,5,12,22,19,11,18,14,22,22,22,17,13,14,6,7,9,12,10,6,4,13,6,""
07,7,14,20,9,16,14,7,20,17,7,7,16,9,4,7,7,4,7,2,6,9,6,12,8,""
08,8,7,16,8,7,16,4,10,14,12,15,7,6,9,3,3,3,4,3,3,9,6,7,3,""
09,11,12,14,14,11,18,17,11,13,20,12,17,3,6,6,4,-1,10,5,14,3,13,8,7,""
10,11,16,10,12,14,17,9,15,9,24,15,17,9,5,7,10,11,7,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,3,1,6,4,1,4,8,3,8,""
12,5,15,22,22,37,41,13,11,10,9,11,9,9,7,5,5,2,6,2,1,4,5,5,4,""
13,7,3,8,3,7,8,5,7,14,7,10,6,8,5,5,3,2,0,3,7,2,8,7,1,""
14,2,9,4,5,3,9,5,4,7,17,4,2,1,5,2,1,2,4,3,0,5,4,4,5,""
15,3,6,4,8,8,15,7,12,12,4,10,8,3,5,3,2,5,2,3,-1,4,5,5,6,""
16,4,14,4,6,12,9,5,6,3,6,3,6,2,5,2,1,1,5,2,2,3,2,2,5,""
17,5,3,10,3,5,7,5,7,9,4,7,7,1,4,4,2,3,3,3,0,4,5,13,12,""
18,20,15,2,7,4,5,6,7,14,6,12,8,7,2,3,4,2,0,0,4,4,2,4,3,""
19,4,2,6,4,8,9,7,6,11,4,6,2,4,3,6,3,3,5,4,0,1,2,6,5,""
20,7,2,8,8,7,11,9,14,6,13,10,12,9,9,1,9,0,3,3,2,1,3,4,6,""
21,4,2,3,5,5,9,4,5,17,15,11,15,7,1,7,8,0,9,1,4,2,8,9,9,""
22,11,8,13,8,15,15,14,13,7,8,9,6,4,2,2,2,2,2,3,2,1,7,17,8,""
23,6,6,9,12,14,9,6,9,6,4,2,3,2,4,1,1,2,5,2,1,3,3,5,5,""
24,1,2,3,11,5,7,4,4,2,3,6,3,4,5,8,2,1,3,5,3,1,2,8,9,""
25,12,8,7,7,2,12,8,14,9,7,10,4,5,6,1,5,3,3,1,6,3,2,4,6,""
26,9,3,6,5,8,14,11,9,17,21,12,19,14,6,7,4,11,7,5,5,9,19,12,15,""
27,17,23,26,17,24,33,41,33,44,39,42,7,7,7,4,0,5,1,3,5,1,1,6,4,""
28,5,5,7,7,4,5,5,11,26,29,12,8,4,3,5,11,11,1,5,3,4,6,7,23,""
29,26,19,27,23,32,35,38,10,12,10,5,8,9,6,5,6,3,1,10,12,15,10,23,19,""
30,23,22,21,22,31,42,37,29,14,15,14,9,4,5,3,11,4,16,7,4,5,18,18,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
