apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,4,7,4,7,9,8,17,11,9,17,24,14,19,24,25,22,20,27,15,20,15,7,8,""
02,4,0,7,7,5,8,13,20,14,21,11,22,12,19,21,13,28,22,23,12,15,12,14,6,""
03,0,5,5,9,9,8,15,17,17,21,26,21,13,18,25,27,30,9,12,19,17,15,17,10,""
04,5,7,6,6,14,9,17,15,15,13,18,23,13,20,17,26,18,28,22,20,15,9,8,10,""
05,5,3,5,7,11,15,21,17,23,11,18,18,25,22,28,25,28,25,21,25,22,16,13,5,""
06,6,2,8,4,5,13,15,16,20,20,16,26,30,25,29,38,15,29,22,37,24,21,10,12,""
07,1,5,4,7,8,7,8,15,22,12,13,33,19,30,26,29,30,23,25,27,24,16,8,9,""
08,5,6,6,8,6,11,12,15,20,22,11,22,15,21,29,32,31,30,21,22,15,11,11,7,""
09,7,5,6,9,6,9,10,18,20,30,26,24,20,25,29,26,34,18,14,18,18,13,8,11,""
10,7,3,8,9,8,4,16,15,20,17,22,17,27,26,30,29,32,32,26,23,19,12,6,10,""
11,3,5,6,2,6,9,18,11,17,12,22,28,32,28,28,29,34,27,21,24,27,22,10,12,""
12,1,3,10,2,4,10,18,9,11,12,20,15,19,14,20,32,20,25,22,24,23,14,17,9,""
13,5,3,4,4,7,6,9,15,15,14,13,25,32,23,37,24,31,22,21,19,14,15,12,7,""
14,5,2,7,9,6,5,11,15,23,25,20,28,21,23,22,28,22,17,32,17,16,20,7,10,""
15,7,4,5,9,8,13,12,15,14,25,18,21,27,26,28,24,36,28,29,24,35,13,8,4,""
16,5,6,3,4,7,15,19,15,19,22,18,27,25,36,17,40,28,26,29,22,25,22,17,16,""
17,5,7,6,8,12,8,11,16,22,20,16,13,19,15,23,35,33,18,28,14,25,25,11,8,""
18,4,4,4,6,9,8,15,23,17,21,28,29,23,30,37,20,24,30,36,21,20,18,15,13,""
19,7,2,7,3,3,7,18,12,18,21,19,27,32,29,26,33,31,26,29,23,18,19,15,11,""
20,2,6,7,6,12,14,20,17,14,22,29,29,34,37,32,33,26,29,36,25,26,15,20,10,""
21,4,9,2,3,8,8,10,22,24,67,20,24,32,20,29,31,20,35,26,32,26,20,15,9,""
22,4,6,4,3,7,11,26,42,41,41,36,45,58,67,64,45,36,41,21,22,23,21,11,5,""
23,6,7,4,9,7,13,28,27,31,32,28,26,43,36,39,44,33,23,29,26,31,16,17,5,""
24,6,5,6,3,9,9,18,14,19,23,21,14,29,29,40,39,40,30,35,24,29,19,19,13,""
25,3,8,4,9,16,5,13,17,24,23,22,28,27,34,37,47,32,24,32,11,13,14,7,3,""
26,4,4,4,3,6,2,8,6,7,2,9,13,13,15,16,17,10,14,14,6,12,9,8,3,""
27,4,6,2,5,3,3,4,8,4,6,5,14,9,17,8,15,23,19,21,15,14,10,5,4,""
28,3,2,4,4,5,4,1,11,9,5,7,13,12,14,12,26,44,33,22,30,29,25,13,8,""
29,1,7,4,5,13,9,19,21,14,24,18,14,21,25,40,35,40,40,42,29,38,20,17,11,""
30,6,6,5,5,5,11,14,19,19,18,14,17,15,18,29,24,31,42,-1,6,37,27,15,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
