feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,34,46,52,69,38,74,82,101,80,77,16,52,44,67,50,20,6,-1,1,55,48,39,25,108,""
02,36,127,150,44,40,45,43,51,36,46,49,41,23,51,36,68,53,49,41,24,40,30,32,47,""
03,56,63,64,75,58,42,44,43,60,54,25,10,62,24,28,26,25,25,27,34,38,37,38,38,""
04,64,37,49,63,46,56,83,67,55,78,68,46,44,39,47,30,25,64,24,21,67,39,30,50,""
05,37,74,57,59,54,67,49,33,54,54,61,48,64,60,26,32,29,27,33,32,33,33,33,40,""
06,40,50,61,60,59,43,52,44,50,62,49,39,36,46,43,31,20,24,25,25,28,30,41,37,""
07,43,44,56,67,61,50,43,41,55,38,54,44,43,36,24,29,60,177,76,161,185,180,136,82,""
08,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,88,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,10,11,10,11,5,8,10,""
18,11,13,14,12,12,15,17,18,9,11,15,15,7,11,10,5,10,2,3,3,6,3,3,4,""
19,6,7,9,7,11,4,5,7,10,10,7,3,3,2,5,4,-1,-1,3,5,-1,2,2,0,""
20,1,2,3,4,-1,4,18,13,18,9,9,3,1,3,2,3,5,7,7,7,6,6,9,10,""
21,11,12,13,11,17,15,14,10,9,16,11,15,11,6,9,4,1,2,4,10,9,8,6,9,""
22,13,17,22,11,7,14,17,14,17,11,7,-1,2,1,-1,1,-1,-1,1,-1,-1,1,-1,1,""
23,-1,1,2,1,1,-1,1,1,1,2,-1,9,16,14,10,5,6,5,4,9,10,20,22,17,""
24,26,24,18,30,34,23,31,44,36,26,27,28,38,24,6,3,10,4,5,7,9,9,8,11,""
25,6,10,14,6,9,7,12,15,17,22,20,11,10,10,8,5,9,3,10,6,10,5,6,12,""
26,14,23,11,10,19,8,15,9,17,18,9,8,12,12,10,3,10,8,7,7,8,6,6,11,""
27,11,13,23,22,33,71,32,21,31,19,21,43,26,16,14,6,4,4,17,7,12,17,17,13,""
28,62,24,25,30,67,61,12,9,12,11,13,15,16,6,27,28,16,23,51,17,23,26,20,6,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
