feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,4,13,12,10,11,12,12,15,13,13,17,15,6,7,6,3,5,3,6,6,9,2,6,""
02,6,3,4,4,9,9,5,6,11,4,14,9,11,9,5,3,5,5,3,2,4,6,4,5,""
03,6,9,8,6,17,10,9,5,12,9,3,12,17,11,7,8,4,4,6,5,2,9,10,4,""
04,12,8,8,13,10,16,8,14,7,9,14,12,11,14,6,4,7,4,7,0,6,5,7,6,""
05,8,10,6,13,11,7,9,6,9,12,12,15,9,6,11,4,9,6,6,7,8,15,11,10,""
06,10,4,14,9,13,13,11,14,16,15,22,13,13,3,11,3,7,3,5,6,7,16,15,10,""
07,6,11,9,15,12,15,10,7,13,8,15,5,13,8,9,12,5,7,7,3,5,11,8,8,""
08,9,11,11,16,14,25,14,12,11,18,16,8,9,9,10,5,8,4,3,7,4,3,5,9,""
09,14,8,17,9,15,11,14,11,10,11,16,7,10,7,8,6,8,4,3,9,7,5,2,7,""
10,14,13,11,7,17,7,11,15,21,15,14,9,6,6,5,10,6,2,4,4,4,7,5,2,""
11,4,4,3,2,4,1,15,7,10,11,11,4,10,2,10,6,6,2,7,6,4,8,5,4,""
12,3,10,13,15,7,13,16,15,18,15,15,16,5,5,6,10,4,9,4,3,5,5,5,4,""
13,4,12,12,-1,18,14,7,5,8,3,10,6,10,9,6,9,11,4,4,7,8,9,24,13,""
14,5,11,17,15,14,18,8,-1,30,14,14,13,14,16,18,9,13,6,7,7,6,6,7,12,""
15,10,10,15,19,12,19,13,14,13,15,16,19,15,10,-1,17,10,11,8,10,10,8,9,11,""
16,7,9,14,17,17,15,19,16,16,15,13,11,8,11,5,-1,12,4,7,7,3,6,10,6,""
17,5,8,11,14,12,12,9,10,12,8,17,6,12,6,7,7,8,2,0,5,7,5,4,10,""
18,21,14,15,13,16,16,15,11,16,20,16,16,11,8,13,9,2,7,7,4,6,6,10,8,""
19,4,13,7,13,10,19,7,18,10,11,16,13,14,10,6,8,4,7,2,6,5,10,5,7,""
20,3,12,7,14,7,13,11,9,10,16,13,16,18,7,7,8,3,3,3,8,4,6,8,2,""
21,-1,21,9,8,10,9,15,10,5,8,18,9,12,16,12,8,3,4,3,2,3,3,6,8,""
22,-1,17,17,10,-1,23,8,13,14,12,6,12,11,5,1,7,8,1,3,5,4,-1,5,7,""
23,0,2,11,11,12,17,12,8,8,12,19,5,2,10,8,9,3,1,2,5,2,3,4,10,""
24,13,10,11,15,13,12,11,9,14,18,9,7,5,4,10,4,2,4,0,7,4,4,3,6,""
25,3,9,10,9,8,9,21,9,7,8,15,18,8,6,8,5,3,6,4,9,8,5,5,6,""
26,4,6,10,6,12,16,5,6,10,14,16,8,5,4,4,4,4,7,1,8,7,2,6,5,""
27,8,4,6,15,8,8,16,16,15,5,20,12,9,10,4,9,5,6,6,3,4,1,7,1,""
28,2,8,7,12,10,10,11,-1,24,13,8,21,11,5,11,6,6,3,7,5,3,5,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
