feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,11,26,30,30,10,23,29,18,18,19,19,19,10,14,8,9,7,13,18,17,27,23,18,""
02,20,19,30,21,22,23,16,14,16,17,14,15,31,17,18,9,10,17,14,14,18,22,19,26,""
03,18,23,18,27,24,27,20,21,20,11,15,18,15,18,9,7,17,10,13,19,16,21,17,20,""
04,22,33,2,-1,13,22,21,14,21,22,21,17,15,20,8,11,12,8,8,19,9,22,22,26,""
05,21,21,24,24,28,12,16,12,18,17,27,11,16,20,13,10,12,9,5,18,16,24,18,16,""
06,28,28,28,32,23,33,27,15,18,18,13,19,20,11,9,11,7,12,14,13,11,20,19,18,""
07,16,22,22,29,31,3,-1,7,24,7,18,17,13,11,10,12,5,9,15,11,18,18,27,19,""
08,33,19,22,24,26,23,24,28,21,12,26,22,20,21,15,11,9,7,7,10,14,24,18,17,""
09,23,18,26,32,26,12,22,27,24,22,25,23,21,19,12,10,15,7,10,7,13,20,17,24,""
10,30,24,17,27,17,25,18,27,4,-1,9,19,13,16,10,15,13,9,11,13,16,22,20,23,""
11,25,18,7,16,12,16,11,17,22,18,19,15,23,16,16,13,11,-1,2,-1,1,2,2,1,""
12,1,2,-1,1,1,1,3,8,15,15,15,13,20,16,12,15,10,9,12,19,18,24,27,19,""
13,26,21,33,25,29,20,30,25,24,21,8,3,-1,9,21,15,12,9,16,14,16,19,23,28,""
14,22,34,27,40,39,33,28,17,25,19,23,23,16,16,13,10,9,10,13,16,15,19,21,21,""
15,14,24,17,45,19,25,23,20,13,17,22,19,19,24,14,9,15,11,11,18,17,15,29,18,""
16,22,27,12,19,14,18,21,16,13,18,15,19,23,23,1,-1,2,10,12,16,26,19,20,19,""
17,18,27,28,30,23,21,19,23,18,17,18,19,20,14,19,11,7,8,20,16,14,20,24,20,""
18,21,28,27,29,20,27,24,18,19,16,15,13,17,14,14,11,12,12,9,14,9,16,18,18,""
19,27,27,25,27,30,27,19,25,17,10,16,16,16,21,21,16,8,1,-1,7,14,26,24,27,""
20,30,33,32,22,28,29,25,20,27,19,21,19,16,19,19,19,9,12,11,12,16,25,15,31,""
21,26,26,32,27,25,19,21,11,24,15,26,21,17,19,23,8,14,9,14,14,17,20,26,23,""
22,21,26,26,19,19,29,29,23,24,25,22,21,19,23,18,9,8,11,12,16,1,-1,7,15,""
23,18,24,32,32,46,24,27,25,24,24,25,18,26,20,12,13,5,2,3,3,3,-1,2,4,""
24,3,9,7,13,5,4,6,8,9,16,18,18,19,16,15,19,10,12,18,15,20,21,20,27,""
25,25,27,29,35,30,18,21,28,19,19,24,28,21,12,11,10,13,7,10,10,17,25,18,5,""
26,-1,20,27,27,24,19,13,23,25,24,33,21,20,11,22,11,10,9,11,12,14,19,18,22,""
27,23,22,29,40,29,17,22,25,26,25,26,22,16,14,12,13,7,15,14,18,20,13,19,18,""
28,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
