feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,13,17,24,18,19,12,9,13,11,10,13,7,7,8,4,9,5,6,4,9,8,10,17,""
02,18,19,18,25,18,17,12,19,11,24,12,10,10,-1,-1,-1,-1,-1,-1,-1,-1,13,12,15,""
03,14,18,18,25,20,17,15,13,9,10,10,9,13,6,7,6,5,3,7,7,6,17,14,18,""
04,15,15,15,16,9,20,18,10,17,8,11,8,9,9,11,4,10,1,6,4,7,8,14,12,""
05,21,20,16,18,16,14,20,18,11,10,8,16,12,7,13,7,6,3,4,10,8,7,17,12,""
06,24,23,18,18,16,11,14,13,16,7,9,11,8,11,5,5,3,7,6,7,11,10,15,15,""
07,17,20,18,22,19,17,11,9,14,9,15,17,8,7,6,7,7,8,3,9,13,8,12,23,""
08,22,20,15,16,16,17,10,15,12,12,9,8,7,8,9,6,1,1,7,7,4,12,16,13,""
09,16,17,6,7,17,12,10,7,7,9,10,10,6,8,7,3,0,6,7,7,11,6,10,15,""
10,20,18,16,14,14,13,16,10,13,11,12,10,10,9,8,3,9,2,2,8,8,10,16,18,""
11,16,16,18,19,21,7,17,9,11,14,10,10,8,12,7,7,6,8,6,5,12,16,17,8,""
12,21,8,16,15,19,17,15,12,13,10,17,11,14,6,7,4,6,4,5,4,9,11,10,15,""
13,16,19,15,12,5,7,14,7,13,14,11,11,11,8,4,4,4,5,4,4,7,11,11,21,""
14,19,15,17,18,17,12,17,12,13,12,14,9,4,7,11,9,3,3,5,5,7,4,12,12,""
15,19,10,17,20,17,10,20,9,13,12,12,10,9,4,6,5,5,3,4,5,8,9,13,11,""
16,9,15,18,13,11,13,11,9,12,10,14,9,10,7,7,7,4,5,6,5,15,11,13,18,""
17,11,12,16,17,9,13,13,10,12,12,11,11,10,7,9,6,7,4,5,9,13,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,6,6,4,4,4,4,2,8,9,9,18,19,""
19,11,16,14,16,14,18,14,9,9,16,9,11,7,12,9,2,7,3,7,6,7,13,13,24,""
20,16,12,13,20,18,21,17,15,19,14,11,10,11,11,10,7,1,6,8,6,10,7,12,25,""
21,12,17,25,16,12,17,11,11,12,12,7,12,10,7,8,5,8,3,5,8,7,7,14,13,""
22,17,25,22,21,12,10,16,13,16,16,10,12,11,6,7,7,6,3,2,10,10,11,9,16,""
23,11,25,21,16,20,14,18,11,12,9,16,11,6,7,13,9,2,5,9,13,9,14,12,16,""
24,23,14,14,14,13,12,9,13,9,9,8,5,10,9,9,7,7,8,2,8,10,8,15,12,""
25,12,19,17,13,13,9,14,8,5,8,10,5,7,7,6,4,4,7,5,14,9,12,15,18,""
26,20,16,15,12,17,11,10,14,13,8,11,9,10,6,9,6,4,5,9,15,6,7,16,19,""
27,14,20,21,20,13,16,13,9,12,16,20,9,7,4,8,6,4,7,3,2,8,12,14,-1,""
28,-1,-1,-1,-1,-1,14,14,14,9,10,7,9,10,8,4,6,8,4,4,3,5,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
