feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,10,8,12,24,23,25,29,39,54,37,38,25,44,27,33,31,38,34,35,36,20,23,13,""
02,17,-1,-1,-1,19,32,27,33,37,46,37,48,29,44,26,26,37,37,36,49,29,31,23,9,""
03,10,8,-1,-1,27,19,39,33,40,54,50,56,46,70,45,43,35,59,63,34,31,19,21,15,""
04,12,13,10,14,20,41,25,31,34,42,50,52,49,54,45,43,51,48,49,53,52,28,25,14,""
05,7,11,10,23,34,32,45,35,54,57,60,52,59,52,55,71,62,69,45,37,23,29,22,5,""
06,14,11,11,34,25,35,40,37,49,36,54,38,55,43,46,48,37,25,26,32,22,19,11,16,""
07,14,-1,-1,-1,-1,37,35,31,39,43,42,58,39,72,62,63,49,70,41,23,22,20,17,11,""
08,14,5,17,19,22,24,35,35,34,51,55,49,47,53,61,48,47,27,44,34,21,14,22,9,""
09,11,8,15,22,29,38,42,38,32,57,46,72,51,65,41,47,44,46,36,34,18,16,19,14,""
10,8,10,9,25,31,42,31,39,48,42,52,50,44,44,64,74,52,34,38,34,28,21,9,15,""
11,7,7,12,24,27,32,24,36,48,54,49,63,34,38,53,41,37,41,41,42,24,22,18,12,""
12,9,11,11,20,30,50,29,27,29,34,40,39,35,39,40,38,46,35,25,28,22,18,15,11,""
13,10,8,5,19,24,33,31,28,41,31,48,37,38,36,40,41,36,28,38,21,18,20,19,13,""
14,8,6,8,13,28,28,45,36,26,27,45,44,33,27,38,48,36,31,32,46,41,14,13,15,""
15,17,12,11,30,25,35,38,28,32,42,50,28,36,34,56,50,38,28,56,31,36,17,19,16,""
16,8,8,7,18,24,26,26,31,39,31,41,52,36,52,47,35,45,31,30,29,29,30,15,8,""
17,9,-1,-1,-1,22,37,31,19,30,45,43,39,43,44,43,-1,53,32,31,28,24,14,12,9,""
18,9,9,8,44,74,96,114,85,107,142,147,149,154,272,-1,-1,-1,76,51,34,39,36,25,15,""
19,12,20,25,32,49,61,70,91,92,118,125,132,112,108,132,109,80,68,83,71,59,49,25,24,""
20,21,18,-1,52,108,123,144,165,162,190,210,220,183,187,174,186,159,123,122,98,87,66,50,25,""
21,38,-1,-1,70,105,110,130,142,116,141,143,184,156,154,168,155,153,95,108,117,76,67,50,46,""
22,26,36,46,67,86,102,123,115,105,156,168,167,139,184,177,181,161,125,112,80,65,58,41,40,""
23,-1,-1,-1,77,112,114,143,100,123,146,159,169,156,157,165,143,128,117,120,223,141,71,54,32,""
24,35,28,35,49,84,88,103,114,117,112,136,130,99,104,50,30,18,14,12,5,17,19,15,21,""
25,13,13,32,52,63,45,42,37,15,12,11,13,14,7,4,4,6,11,8,7,8,5,8,12,""
26,18,16,49,91,129,190,228,238,253,271,307,270,273,273,269,273,245,222,183,181,135,129,107,58,""
27,62,36,71,127,166,110,122,135,170,184,244,245,203,218,200,178,150,135,125,107,96,60,46,28,""
28,21,28,37,46,89,112,140,155,152,165,232,203,200,240,266,207,142,110,124,107,90,76,54,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
