feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,5,19,17,11,12,20,13,15,18,23,15,17,15,10,6,8,1,7,5,7,5,9,8,""
02,8,11,10,13,18,12,17,16,19,18,21,18,19,10,12,7,7,5,4,4,5,8,6,10,""
03,8,12,15,22,16,15,15,10,15,24,20,11,15,11,7,3,5,5,4,7,5,11,13,6,""
04,15,13,21,18,17,11,23,14,12,18,14,18,11,14,9,5,6,5,2,9,11,7,12,7,""
05,8,7,15,18,10,12,10,13,16,13,13,13,20,13,9,1,3,2,7,6,4,3,8,8,""
06,10,9,11,7,8,11,10,12,12,12,14,7,12,6,10,10,14,10,4,2,6,11,13,13,""
07,15,17,29,15,22,24,11,12,23,18,28,12,19,11,6,5,6,5,4,8,7,8,5,6,""
08,15,7,8,16,14,11,18,23,16,28,15,23,11,18,13,12,8,2,6,7,3,5,2,14,""
09,7,14,23,14,16,17,24,18,25,22,21,18,19,9,10,5,6,7,5,9,9,5,8,9,""
10,5,15,17,20,23,27,15,9,13,21,21,8,0,1,1,7,7,4,4,8,12,6,9,10,""
11,14,6,9,7,9,11,10,14,15,12,24,15,18,11,13,7,2,5,5,2,4,9,10,5,""
12,8,11,12,20,12,14,9,13,16,15,21,9,18,11,9,6,6,7,6,4,7,5,8,6,""
13,12,12,20,20,8,15,14,11,17,2,14,10,11,12,8,7,7,4,4,7,1,9,5,6,""
14,6,10,5,14,22,15,12,20,18,13,19,18,14,9,6,3,4,4,4,7,4,7,5,6,""
15,10,13,26,13,14,24,11,12,16,19,24,15,13,16,9,7,2,4,5,4,7,12,9,4,""
16,8,17,25,22,18,13,20,19,17,16,10,13,13,11,5,7,7,4,2,6,7,6,5,8,""
17,8,9,12,11,17,15,12,7,21,5,1,2,0,2,0,0,1,1,4,7,4,7,3,9,""
18,8,7,10,10,6,6,11,8,8,13,12,7,6,8,10,7,4,1,1,0,5,14,4,7,""
19,12,19,17,18,14,11,9,6,10,6,13,13,17,12,6,12,6,4,2,3,4,0,1,5,""
20,1,2,3,7,1,4,11,15,7,12,15,10,8,7,7,6,4,6,3,3,5,6,3,8,""
21,5,10,7,19,9,7,6,11,15,16,17,15,10,7,9,2,4,1,0,7,6,7,5,8,""
22,10,4,13,14,20,9,12,14,10,16,9,1,1,10,4,5,4,1,4,1,3,5,11,11,""
23,1,13,10,14,17,12,12,13,10,14,13,13,10,7,6,7,4,8,1,3,3,3,9,7,""
24,7,10,20,17,9,13,20,12,22,17,6,17,12,7,6,3,5,7,7,2,2,4,2,8,""
25,5,3,7,8,13,9,11,8,12,8,8,9,11,7,5,4,6,4,1,3,3,4,2,5,""
26,5,9,12,15,7,8,11,9,14,14,14,15,6,2,4,4,4,2,1,5,4,3,5,7,""
27,6,5,6,14,10,9,10,19,13,19,6,10,4,12,3,5,6,5,1,7,4,2,4,4,""
28,4,10,9,5,12,4,11,7,14,13,7,6,7,10,6,6,4,2,5,2,4,3,6,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
