feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,1,0,4,13,10,8,7,5,11,11,7,8,4,4,4,8,10,5,6,6,0,0,""
02,1,40,27,7,9,6,10,6,10,4,8,9,3,11,4,8,10,6,10,3,6,4,3,1,""
03,4,2,7,27,26,30,15,6,6,9,2,5,10,10,5,5,7,11,7,7,3,1,0,1,""
04,0,1,4,12,10,21,22,5,8,7,13,14,4,6,6,5,5,10,12,10,7,4,1,2,""
05,1,1,2,4,11,28,9,10,11,14,17,7,10,5,9,8,5,10,6,11,5,6,1,0,""
06,0,0,0,17,15,18,17,6,8,12,8,12,9,8,-1,6,4,1,5,16,5,6,2,2,""
07,2,1,12,7,17,5,17,7,3,2,9,6,9,7,10,13,10,5,16,10,8,2,3,2,""
08,1,4,13,11,16,17,16,10,4,1,6,9,3,7,2,5,4,5,12,8,5,4,3,0,""
09,0,2,3,10,17,14,9,4,1,3,3,6,11,6,7,3,2,3,15,5,5,3,1,1,""
10,1,-1,3,4,9,10,8,5,4,4,10,9,10,10,14,10,7,11,9,6,7,1,1,4,""
11,0,2,2,5,10,23,16,9,11,13,16,10,8,20,10,11,15,5,18,13,11,2,3,0,""
12,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,13,11,11,9,5,7,2,2,1,""
13,0,2,2,5,13,23,-1,6,5,6,13,11,10,6,8,6,12,9,6,6,6,4,3,5,""
14,3,2,4,16,10,28,23,8,16,9,9,14,6,7,5,6,8,8,11,8,5,6,0,2,""
15,2,2,4,5,14,19,7,8,7,16,10,12,9,7,11,14,11,7,10,6,4,6,0,1,""
16,0,2,0,3,14,13,14,12,3,8,7,8,11,7,17,14,5,15,8,11,6,3,1,1,""
17,3,12,4,22,21,17,15,4,9,9,14,13,10,8,2,13,12,11,3,4,6,2,1,0,""
18,0,0,1,3,14,15,10,9,8,8,8,13,5,4,4,4,3,6,8,7,7,3,3,1,""
19,2,0,1,4,9,18,6,1,1,6,6,5,9,7,8,7,6,4,7,5,0,1,1,0,""
20,1,1,1,4,4,9,13,6,0,4,8,8,6,8,9,11,12,9,15,6,4,3,1,1,""
21,1,1,0,6,11,24,12,5,1,2,7,5,6,7,3,4,5,2,10,19,4,3,2,1,""
22,1,4,3,9,8,16,9,4,1,3,4,11,8,4,5,5,5,7,5,5,2,1,0,1,""
23,2,16,1,5,12,20,15,5,2,4,6,11,12,5,4,9,3,3,5,10,8,4,4,2,""
24,0,2,2,4,11,11,3,2,4,2,7,3,10,1,8,7,10,7,6,7,7,6,2,1,""
25,1,0,2,4,14,22,19,8,8,-1,6,7,3,8,12,7,12,5,3,4,4,0,1,0,""
26,2,0,0,2,-1,13,22,8,8,12,4,7,7,4,8,4,8,6,11,3,5,4,2,1,""
27,2,1,3,0,15,13,10,9,6,3,2,9,5,15,3,1,5,5,4,4,1,5,1,0,""
28,0,0,0,1,10,9,8,6,3,10,10,6,10,14,10,8,3,10,10,10,4,8,4,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
