feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,68,73,69,69,60,70,37,31,40,28,25,35,29,19,21,16,20,11,12,16,-1,32,30,36,""
02,62,73,64,62,67,62,44,37,43,40,29,26,19,29,17,16,19,16,17,13,28,37,35,40,""
03,57,75,90,70,72,72,61,53,33,37,38,39,25,25,18,23,-1,11,15,10,-1,25,38,45,""
04,72,75,61,63,58,71,35,30,36,32,34,33,25,22,21,11,22,4,11,17,14,15,25,35,""
05,64,69,82,81,63,58,49,41,39,38,29,31,36,30,28,21,15,4,8,17,17,21,27,22,""
06,58,74,62,69,51,47,34,28,28,22,27,19,31,25,22,25,10,10,12,12,16,25,39,32,""
07,56,82,68,73,62,60,-1,28,28,40,38,36,30,27,16,21,17,10,6,7,23,17,27,33,""
08,65,71,69,68,54,52,53,35,33,33,32,32,24,25,27,19,10,11,8,13,16,36,39,43,""
09,59,65,82,62,89,72,56,44,36,28,32,36,20,17,15,19,14,-1,-1,10,21,39,40,67,""
10,60,52,57,67,65,47,48,44,35,31,30,28,25,23,16,11,20,6,-1,-1,14,26,24,45,""
11,55,69,87,80,94,65,45,28,29,32,41,34,35,23,19,28,18,19,15,-1,13,29,44,56,""
12,68,68,69,57,81,67,38,33,49,41,44,39,33,20,26,20,16,12,9,10,14,16,15,-1,""
13,-1,88,83,74,64,46,35,37,32,22,-1,31,32,26,22,20,13,-1,-1,-1,18,21,33,48,""
14,59,75,56,66,71,45,37,47,47,39,34,34,31,25,25,29,14,7,-1,-1,-1,27,33,45,""
15,58,69,70,74,71,67,35,31,35,30,36,33,25,13,24,15,7,6,-1,-1,15,35,42,46,""
16,40,74,69,66,55,53,35,34,35,34,41,30,26,21,25,14,11,10,16,12,17,17,36,64,""
17,52,55,73,77,57,59,46,34,47,31,32,34,31,28,20,24,26,8,8,15,14,17,20,43,""
18,70,73,87,77,86,52,27,52,36,31,34,36,33,21,32,17,12,22,6,6,19,21,44,40,""
19,-1,57,69,82,54,58,33,32,36,37,35,28,24,27,19,15,15,4,9,13,9,20,36,55,""
20,65,63,72,56,58,61,32,42,41,36,35,39,36,37,20,21,12,13,12,12,21,25,37,59,""
21,52,78,75,62,55,62,30,40,25,29,27,34,27,14,30,20,19,14,-1,20,-1,24,37,35,""
22,63,68,77,90,73,62,35,41,41,37,29,29,29,32,26,19,16,9,-1,13,14,18,19,-1,""
23,51,72,75,75,70,56,50,44,36,30,34,32,20,19,25,19,13,11,11,13,16,23,39,39,""
24,60,76,83,75,60,53,45,38,37,38,26,21,28,21,16,15,12,12,13,12,-1,26,39,48,""
25,56,75,67,69,83,51,23,-1,22,31,29,28,27,30,17,16,10,12,7,18,18,17,25,48,""
26,49,57,67,59,65,39,21,42,32,25,31,33,26,17,28,14,12,19,4,-1,14,-1,22,27,""
27,37,53,60,70,63,53,34,24,24,30,32,18,16,18,16,14,7,10,5,8,12,14,26,42,""
28,51,51,45,55,49,53,27,26,29,32,26,31,32,18,23,17,19,17,-1,-1,12,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
