feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,168,175,237,255,311,319,267,263,254,222,190,173,150,151,137,95,86,81,67,72,84,123,138,176,""
02,168,187,209,259,288,304,261,262,265,279,204,196,185,170,144,103,100,80,57,92,108,141,144,157,""
03,168,228,262,320,301,308,312,288,232,234,218,220,187,184,155,113,120,101,78,87,119,152,161,183,""
04,195,216,220,289,289,316,253,258,233,241,200,190,170,166,165,128,114,67,67,94,134,151,184,129,""
05,163,186,259,269,314,333,316,309,299,276,283,217,197,172,164,139,138,111,66,96,106,122,158,122,""
06,166,185,217,247,282,283,255,287,316,268,278,239,203,191,217,119,101,113,71,101,118,106,158,140,""
07,161,181,206,249,266,301,278,325,312,253,253,219,196,204,147,123,129,111,91,83,117,145,153,162,""
08,158,169,216,219,259,277,264,238,266,228,233,186,181,178,165,118,68,72,74,80,105,129,151,157,""
09,191,200,202,256,318,260,249,289,231,228,217,171,172,145,151,114,83,75,67,77,102,120,139,136,""
10,180,183,195,295,295,252,243,295,269,269,216,188,167,177,168,147,112,95,74,85,93,117,149,147,""
11,170,190,202,262,302,291,304,317,284,276,237,232,216,203,171,137,105,86,78,87,106,124,138,129,""
12,160,176,238,282,292,261,266,295,317,333,325,283,251,252,215,147,124,89,94,86,116,136,145,126,""
13,161,161,206,246,287,258,282,273,300,312,273,353,207,181,163,126,114,96,98,85,125,134,148,148,""
14,158,165,214,226,282,266,241,288,290,263,275,268,192,157,127,135,107,93,56,75,102,129,134,171,""
15,143,137,178,213,215,231,225,235,258,-1,-1,-1,-1,-1,-1,99,98,74,50,67,67,95,114,118,""
16,120,124,161,200,242,238,214,235,228,283,261,246,196,226,188,133,102,86,64,59,77,123,102,126,""
17,126,132,139,166,176,203,182,166,189,214,168,178,155,156,159,124,77,83,73,59,90,107,146,125,""
18,144,141,134,200,233,235,226,245,237,236,183,152,161,136,130,109,78,61,54,77,60,99,115,116,""
19,115,150,169,208,208,215,209,211,222,236,202,214,162,184,142,115,86,81,60,77,79,112,124,103,""
20,114,132,189,205,268,266,282,270,246,265,239,191,174,161,162,102,72,63,53,77,89,118,117,160,""
21,138,154,187,226,259,242,240,194,180,222,200,203,207,191,137,150,96,73,73,56,69,113,98,120,""
22,126,127,172,212,235,226,240,205,227,236,216,181,162,163,166,123,120,90,53,68,83,97,133,108,""
23,131,166,168,207,226,265,274,249,328,308,287,233,216,216,184,138,104,71,82,83,100,98,113,118,""
24,145,156,174,206,220,228,254,211,283,263,245,208,200,190,186,150,96,81,62,80,98,105,129,140,""
25,155,148,189,212,210,245,254,246,263,287,273,222,201,221,200,130,119,86,68,67,86,102,147,131,""
26,152,143,187,256,259,262,250,251,303,329,269,258,219,208,202,157,128,90,74,77,103,117,119,140,""
27,144,175,192,241,234,262,256,231,256,286,248,203,172,199,189,172,99,94,92,96,102,89,126,155,""
28,145,168,204,246,260,292,214,247,309,304,277,286,192,212,217,202,140,88,87,97,96,109,129,17,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]mhlI{hm`fmlz`ngzl{`jlz'jf',"b"
