feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,30,39,49,52,40,30,35,21,16,27,15,24,14,22,19,8,6,3,1,4,8,13,13,22,""
02,22,33,32,31,31,19,29,27,18,26,23,17,16,16,12,6,4,3,2,7,8,4,2,20,""
03,41,38,42,37,38,25,19,20,21,23,11,-1,-1,-1,-1,-1,-1,-1,2,4,7,19,16,30,""
04,32,30,30,46,41,27,25,31,26,12,22,17,14,8,16,7,9,10,3,6,8,12,18,13,""
05,19,31,33,61,61,39,28,19,27,21,24,16,12,18,16,8,5,8,4,10,12,8,14,23,""
06,20,16,24,31,25,28,18,10,33,20,36,20,22,25,22,13,9,1,9,10,9,15,28,28,""
07,42,31,34,25,55,37,45,35,40,32,41,34,33,24,19,13,8,11,10,7,17,17,25,26,""
08,33,36,37,29,32,24,34,26,30,23,29,25,26,19,19,20,5,3,9,7,11,13,18,42,""
09,19,32,23,21,37,22,31,33,23,22,22,27,25,13,14,9,9,5,2,11,12,20,17,26,""
10,34,24,20,31,29,37,33,25,28,25,35,40,28,20,11,14,3,5,13,6,7,10,18,25,""
11,29,34,25,31,31,28,35,28,32,37,24,29,21,17,18,12,3,2,9,5,11,16,15,28,""
12,19,38,24,26,34,30,33,24,29,20,20,18,19,20,13,7,9,6,4,53,54,22,23,25,""
13,26,44,34,33,23,19,27,26,30,19,32,18,29,17,8,5,7,5,3,8,6,21,18,20,""
14,22,32,33,31,30,30,37,17,27,31,27,31,23,16,14,24,8,13,12,9,18,12,20,27,""
15,19,24,35,24,36,17,28,16,38,23,25,21,21,18,17,6,3,4,7,2,8,11,19,20,""
16,21,20,24,25,22,20,33,22,21,24,28,18,21,13,14,7,8,9,7,8,5,16,19,30,""
17,31,44,32,26,36,21,28,18,20,27,26,31,22,10,13,8,6,5,9,6,15,14,23,33,""
18,25,36,32,31,41,25,34,42,25,28,33,28,18,19,22,9,8,5,6,10,10,7,17,24,""
19,-1,-1,-1,-1,-1,-1,-1,32,38,21,20,18,10,17,13,11,6,4,4,8,13,15,18,30,""
20,18,19,26,30,18,28,29,30,31,30,35,16,14,12,13,10,10,5,5,6,8,18,16,31,""
21,32,31,24,27,29,38,36,23,39,17,26,23,37,21,7,9,2,1,5,9,8,8,6,11,""
22,9,5,3,12,18,17,32,23,30,28,23,18,27,18,7,-1,-1,-1,1,1,9,12,18,19,""
23,13,24,36,26,26,15,20,33,26,24,-1,52,20,25,17,38,38,-1,59,11,20,14,8,29,""
24,20,17,19,16,26,17,32,31,28,39,24,24,18,11,15,7,2,6,45,5,22,11,20,25,""
25,36,34,-1,-1,-1,-1,-1,19,28,28,27,9,-1,-1,-1,-1,-1,-1,-1,8,12,7,14,7,""
26,11,25,20,38,20,21,15,22,28,31,24,28,14,11,11,8,6,6,9,6,10,11,20,22,""
27,30,26,25,31,32,24,34,33,32,30,20,18,18,22,17,11,6,4,7,11,8,18,21,26,""
28,22,41,35,29,27,37,26,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
