feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,81,106,86,105,95,77,67,63,90,87,66,58,58,49,35,33,20,17,22,32,48,36,45,60,""
02,83,92,85,91,77,64,77,59,77,55,58,99,46,46,47,40,15,52,18,37,46,57,44,62,""
03,86,98,107,111,99,82,77,71,65,54,53,70,26,46,28,21,36,22,26,25,55,37,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,78,""
05,89,102,90,96,97,80,78,106,110,88,77,75,59,73,38,32,25,15,27,32,64,66,38,74,""
06,100,93,96,115,66,99,85,65,74,43,51,54,73,70,83,16,30,29,31,37,43,32,46,84,""
07,92,105,115,113,122,98,79,103,118,77,79,95,-1,61,36,38,-1,-1,-1,36,35,29,31,27,""
08,54,86,114,81,106,80,77,86,95,75,64,84,68,76,57,45,32,37,28,36,64,-1,-1,55,""
09,79,89,99,76,83,65,63,70,74,66,52,96,72,59,50,39,30,26,35,23,30,29,39,72,""
10,89,93,91,97,99,81,71,65,-1,37,79,77,49,56,37,32,19,37,35,47,57,41,-1,32,""
11,85,92,82,87,83,66,78,71,92,72,90,99,-1,56,43,44,21,37,22,55,-1,51,75,57,""
12,95,82,88,93,96,62,58,57,105,60,79,80,52,33,27,24,16,24,21,37,54,48,39,40,""
13,52,56,48,44,48,39,49,56,64,29,34,48,47,50,32,15,-1,-1,-1,-1,49,47,33,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,31,42,56,""
15,70,102,107,100,85,63,63,69,41,84,41,39,37,47,33,17,15,13,20,20,50,51,56,65,""
16,86,118,103,100,90,69,70,77,68,51,44,83,88,74,60,44,24,19,34,36,61,69,72,49,""
17,111,117,105,90,73,53,52,58,38,33,56,65,38,57,41,29,31,17,32,32,49,59,77,105,""
18,133,121,117,87,88,84,84,103,67,72,79,92,69,53,58,25,30,29,21,37,30,58,53,61,""
19,75,61,73,68,50,47,50,57,62,51,51,56,68,60,49,27,18,25,19,18,52,43,52,70,""
20,73,66,80,79,69,47,65,66,64,71,81,44,68,53,37,42,26,24,24,36,35,36,51,60,""
21,76,90,106,124,108,110,77,74,60,37,41,79,52,45,38,32,26,29,28,36,44,33,44,54,""
22,87,116,109,127,113,98,87,61,70,69,55,42,44,47,37,42,33,28,26,42,61,79,41,47,""
23,108,104,107,118,94,91,76,91,90,58,56,67,54,37,60,44,21,20,28,-1,-1,-1,-1,18,""
24,63,62,88,73,76,55,54,54,77,43,54,92,109,77,62,43,28,34,21,35,49,49,38,43,""
25,123,102,120,131,116,138,108,87,112,106,78,95,72,116,84,53,47,36,21,33,57,63,56,94,""
26,124,127,135,134,150,118,115,119,116,-1,-1,99,-1,68,51,41,26,22,39,-1,46,69,69,96,""
27,95,117,111,108,112,125,73,91,100,100,100,57,61,72,59,36,21,22,20,34,28,55,47,59,""
28,136,151,189,152,153,128,111,135,82,103,99,116,85,71,63,48,31,25,43,32,58,64,107,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
