feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,2,2,9,2,1,4,5,3,3,0,2,3,0,0,0,0,0,0,0,4,0,4,4,""
02,2,4,3,7,1,5,5,8,3,3,4,3,2,1,2,1,1,0,0,1,2,1,6,9,""
03,3,4,4,7,3,2,2,3,5,2,5,2,3,1,3,4,3,2,0,2,2,4,0,7,""
04,7,3,5,8,3,9,7,5,1,1,2,3,5,2,1,2,0,2,1,0,1,1,1,0,""
05,4,3,4,0,4,7,3,5,2,3,3,4,1,0,4,0,2,0,3,0,0,1,2,2,""
06,5,3,2,3,6,6,5,2,4,2,2,3,2,1,2,3,3,0,0,1,1,2,1,1,""
07,2,4,3,2,4,4,2,3,5,0,5,1,1,1,1,1,1,1,1,2,0,0,1,2,""
08,5,2,4,7,6,3,3,4,4,3,3,1,1,1,2,0,1,1,0,0,1,3,1,0,""
09,0,3,3,2,4,4,7,3,4,2,5,4,2,0,1,1,2,1,0,1,1,0,2,1,""
10,1,0,2,4,6,3,4,2,1,2,1,1,5,1,5,0,0,0,0,0,0,2,4,6,""
11,5,2,3,8,5,3,5,5,3,0,1,0,0,0,0,0,0,1,0,0,2,0,1,2,""
12,1,6,3,3,4,4,2,3,0,3,1,1,1,0,0,0,0,1,0,0,0,1,0,2,""
13,1,4,4,1,4,1,5,4,2,3,3,0,2,1,0,0,0,1,0,1,0,0,1,1,""
14,3,2,4,4,1,1,0,2,3,1,2,2,0,2,0,1,0,1,0,0,1,0,2,1,""
15,0,5,3,4,4,1,4,1,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,2,""
16,0,1,7,2,1,1,0,2,4,1,2,2,1,0,1,0,0,0,0,0,1,0,1,0,""
17,2,3,3,0,1,2,0,1,1,0,0,0,1,0,2,1,0,0,0,1,0,2,0,2,""
18,2,2,3,6,1,2,1,0,3,1,3,0,3,1,0,1,2,0,0,0,0,2,1,1,""
19,2,2,4,1,4,2,2,1,3,3,1,3,2,0,0,0,0,0,0,1,0,1,3,0,""
20,1,1,1,1,1,5,0,2,3,3,2,1,2,2,1,0,0,0,0,0,0,2,0,5,""
21,4,2,0,2,2,1,0,5,2,2,0,2,0,1,1,0,1,2,1,0,0,0,2,1,""
22,0,3,2,0,1,2,2,1,1,3,0,1,1,2,1,0,0,0,0,0,0,1,2,1,""
23,2,3,4,3,4,4,3,4,2,5,2,4,1,2,2,0,0,0,1,1,1,2,2,2,""
24,2,4,1,3,1,6,5,3,1,0,0,2,0,2,1,1,0,0,0,0,2,2,0,2,""
25,3,7,4,5,3,4,5,1,0,2,2,0,1,2,1,0,0,0,0,1,1,0,0,4,""
26,7,2,6,4,1,5,6,1,7,3,0,1,3,4,1,0,0,0,1,0,1,0,2,1,""
27,1,5,5,3,2,6,8,4,1,2,1,2,2,1,1,0,1,0,0,1,2,1,0,1,""
28,1,4,4,9,5,2,3,10,3,2,3,2,0,1,1,1,1,0,0,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
