feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,12,23,40,54,55,43,45,35,41,50,38,28,29,21,18,16,15,15,17,20,31,31,40,""
02,38,53,38,60,56,39,38,35,40,33,38,34,27,27,20,19,10,10,10,12,16,21,24,33,""
03,31,49,30,51,47,49,38,39,33,42,48,35,30,25,19,29,14,21,11,23,26,27,36,50,""
04,39,58,60,43,49,35,50,32,30,35,22,31,24,27,17,19,13,15,12,10,20,27,32,43,""
05,48,38,42,51,50,51,33,42,42,37,47,43,36,31,18,17,13,12,19,13,17,29,30,31,""
06,31,35,49,36,60,55,35,33,32,31,37,23,33,20,22,17,14,7,12,14,18,30,28,28,""
07,26,31,31,32,36,34,21,32,30,29,31,37,27,26,19,14,4,9,7,13,17,10,22,36,""
08,34,40,39,46,46,43,29,30,24,36,39,43,29,32,31,22,17,12,14,13,24,25,20,28,""
09,16,16,26,34,49,38,47,37,35,37,44,36,32,22,18,16,13,10,16,10,12,18,20,35,""
10,29,29,35,37,29,25,27,32,27,32,30,22,27,20,20,20,17,11,7,10,3,22,28,25,""
11,29,38,35,43,55,37,43,34,42,25,42,41,30,24,17,15,13,14,11,19,17,27,28,35,""
12,29,36,43,41,47,48,31,26,32,37,43,29,35,31,29,16,15,21,11,19,25,36,32,33,""
13,44,42,46,53,57,43,51,43,46,45,34,40,22,20,30,14,11,13,12,12,19,22,43,27,""
14,26,39,42,53,52,45,46,44,37,31,52,32,34,24,24,23,12,12,6,10,16,25,27,23,""
15,29,35,23,53,39,29,33,42,33,32,26,33,21,27,18,10,6,16,16,11,11,14,20,32,""
16,24,38,39,30,45,40,45,38,49,34,36,23,32,26,16,13,18,12,9,10,10,20,20,30,""
17,24,27,32,22,40,40,36,44,39,27,50,39,26,25,26,11,18,9,13,11,21,23,34,26,""
18,29,50,41,45,36,42,51,46,44,52,52,43,33,38,30,23,15,8,13,21,23,23,20,21,""
19,28,31,26,40,32,31,35,43,29,39,40,29,24,24,20,16,14,10,8,16,10,23,22,23,""
20,15,24,36,31,32,50,27,30,30,27,34,27,28,22,14,13,10,8,15,13,10,16,22,22,""
21,26,17,24,40,36,24,27,35,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,16,8,""
23,3,1,-1,-1,-1,-1,14,16,56,69,61,60,45,43,43,18,11,25,22,30,34,38,37,40,""
24,58,51,66,72,73,59,59,57,66,67,67,56,49,47,34,26,25,23,24,28,27,48,42,44,""
25,45,57,56,76,72,56,59,61,60,72,67,51,52,35,34,20,25,24,40,41,49,41,50,58,""
26,61,69,70,57,59,67,71,91,68,69,73,62,55,31,27,31,19,16,16,25,42,73,56,57,""
27,82,59,76,80,88,85,102,71,71,92,105,84,62,72,46,44,30,23,30,37,46,58,62,57,""
28,70,69,90,78,106,93,86,76,66,74,81,78,62,60,54,51,31,33,24,37,35,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
