feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,120,79,75,91,121,127,166,193,195,218,214,165,159,189,149,151,166,117,96,156,96,83,83,58,""
02,54,36,75,75,101,107,144,184,198,199,192,194,180,153,141,156,161,154,148,101,86,82,43,64,""
03,37,42,61,91,78,114,146,152,172,174,190,191,190,161,153,156,133,152,136,102,88,90,79,74,""
04,46,24,35,58,60,116,138,155,156,193,169,217,172,165,133,145,138,106,113,97,111,90,87,58,""
05,61,40,36,42,87,98,136,139,156,186,167,181,175,143,113,136,137,141,99,46,44,36,22,23,""
06,20,21,24,27,63,123,116,161,191,196,187,194,147,127,134,135,124,108,77,73,82,83,54,42,""
07,62,76,41,90,70,80,91,35,106,178,170,168,159,150,137,138,137,122,125,108,91,44,14,14,""
08,16,13,16,14,18,20,52,128,174,172,170,167,153,155,122,101,116,83,110,81,59,67,60,62,""
09,61,32,38,44,40,64,110,145,163,156,161,165,154,122,139,111,119,106,105,116,72,71,68,69,""
10,50,52,40,60,53,112,144,168,149,183,161,179,141,180,144,126,152,133,93,98,100,62,61,64,""
11,64,34,31,30,47,34,46,105,161,159,177,171,153,153,120,155,124,113,110,146,109,83,91,68,""
12,65,54,74,90,77,73,127,119,162,185,172,157,161,141,128,155,133,102,107,106,99,91,83,75,""
13,14,23,20,17,32,31,79,153,121,153,185,172,154,148,144,136,117,103,37,28,39,43,92,64,""
14,71,59,52,77,89,62,37,26,112,192,178,167,163,158,140,127,126,102,96,85,99,67,73,60,""
15,66,65,71,42,49,20,28,78,135,169,153,180,150,131,117,115,129,148,122,111,105,78,90,68,""
16,43,38,66,73,133,128,85,121,149,159,142,167,141,131,135,126,120,119,136,134,103,94,75,74,""
17,61,49,39,46,57,56,117,149,170,163,174,156,145,144,120,125,115,116,123,105,87,92,17,24,""
18,10,11,21,23,29,36,48,159,159,161,170,193,160,148,133,124,131,114,124,124,91,110,83,50,""
19,6,12,33,19,15,15,65,161,156,159,190,173,160,123,137,139,141,136,157,129,105,86,98,72,""
20,72,76,34,58,64,86,95,120,140,157,177,157,179,130,138,166,114,101,111,120,114,71,78,11,""
21,7,13,17,23,37,27,42,86,166,80,121,188,165,136,146,124,148,124,72,24,30,35,21,12,""
22,11,29,28,33,22,31,36,120,162,170,188,176,157,141,102,123,122,109,147,119,101,105,111,56,""
23,46,11,25,38,41,58,147,139,172,163,174,170,165,145,144,142,141,103,111,118,107,76,101,63,""
24,51,47,65,78,87,81,119,148,165,162,163,201,162,149,134,127,142,136,117,118,117,107,89,58,""
25,63,54,30,14,22,119,121,148,181,184,185,158,160,129,136,150,142,117,123,104,96,88,95,76,""
26,76,23,8,21,18,35,73,187,183,188,186,181,167,181,147,145,137,135,120,134,104,98,75,45,""
27,47,42,30,27,31,24,41,98,145,147,162,154,152,111,126,161,110,97,120,98,103,99,87,53,""
28,36,20,17,28,23,26,55,152,173,192,153,172,179,134,164,133,146,128,130,125,116,107,86,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
