sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,21,29,25,19,10,12,18,14,18,14,8,6,7,12,8,8,11,7,12,10,11,12,5,""
02,7,8,12,20,17,8,8,11,12,11,15,14,11,7,14,13,5,9,4,8,10,10,9,6,""
03,7,9,14,12,16,6,14,10,12,12,14,10,12,9,9,17,8,8,10,7,8,14,10,6,""
04,12,4,13,14,11,4,10,8,18,20,18,14,12,10,14,8,7,8,7,6,5,15,7,7,""
05,6,8,10,18,9,11,8,6,5,5,5,11,1,3,8,9,4,2,5,6,9,16,12,10,""
06,8,9,17,15,17,6,11,9,9,11,12,18,9,12,16,12,3,5,6,6,15,9,9,9,""
07,13,12,11,17,18,7,8,6,14,11,13,7,5,5,13,7,3,10,5,8,16,15,11,12,""
08,12,9,19,19,18,7,8,6,14,11,13,7,5,5,13,7,3,10,5,8,16,15,11,12,""
09,3,6,11,18,14,3,5,11,24,23,26,22,23,19,15,20,12,5,13,19,22,20,19,11,""
10,10,28,23,26,27,24,22,17,23,21,33,25,31,13,20,20,11,11,14,24,23,22,23,12,""
11,21,17,19,25,19,24,20,33,37,24,27,33,23,19,23,21,21,14,12,18,12,20,21,12,""
12,26,46,30,27,20,18,19,18,22,19,27,30,17,21,26,23,22,14,11,11,4,12,11,38,""
13,41,30,26,39,34,23,20,22,34,16,15,21,22,31,28,20,13,15,9,7,12,26,15,14,""
14,8,19,20,25,25,10,11,14,24,20,22,27,30,24,22,26,17,20,19,20,16,20,22,23,""
15,23,22,20,20,30,26,20,19,19,32,26,38,26,20,27,17,11,12,14,7,17,16,15,15,""
16,22,27,21,25,20,16,22,22,19,26,30,20,21,24,16,16,18,8,16,13,13,14,16,15,""
17,17,21,25,33,26,30,21,18,14,29,29,27,30,21,20,18,11,11,16,14,16,15,16,19,""
18,12,25,25,28,32,24,19,16,19,30,26,28,15,25,22,22,14,15,17,17,14,20,24,11,""
19,4,19,29,37,30,19,16,10,22,28,17,12,11,19,29,21,14,16,17,15,20,28,19,18,""
20,21,18,22,18,19,13,20,14,20,28,25,36,13,15,25,19,14,16,10,20,20,20,23,22,""
21,16,24,23,28,24,23,23,13,23,34,30,33,20,34,24,20,14,17,16,15,22,22,28,14,""
22,12,18,22,23,20,23,20,19,20,33,36,29,21,24,19,22,17,12,14,13,14,24,27,16,""
23,21,16,18,25,26,16,16,15,8,29,31,22,21,15,18,15,10,14,15,19,21,21,20,17,""
24,19,22,29,39,22,22,16,21,20,24,31,26,23,20,21,21,16,17,6,15,19,25,18,15,""
25,10,14,24,21,24,17,16,27,27,32,24,34,25,16,22,19,15,17,23,16,18,29,21,17,""
26,12,8,19,28,19,17,16,7,23,22,37,26,25,21,30,23,13,15,15,12,23,22,23,18,""
27,23,24,26,18,23,28,16,16,15,28,24,38,28,22,25,21,15,14,16,18,14,16,14,21,""
28,22,21,20,25,23,14,19,17,24,38,37,24,27,31,22,21,5,5,17,13,9,25,9,12,""
29,14,29,25,30,24,28,23,19,26,24,30,27,32,21,19,18,14,8,17,22,26,13,18,14,""
30,23,30,31,28,26,32,25,28,31,24,25,25,34,23,20,12,14,15,11,17,21,21,17,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
