sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,20,19,15,13,4,0,0,3,1,1,0,1,0,0,3,1,2,0,0,0,0,0,0,""
02,0,0,1,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,5,-1,17,10,14,17,""
03,15,21,23,23,26,23,19,12,10,14,18,9,14,8,11,10,9,3,8,8,10,15,24,29,""
04,30,29,42,34,36,26,15,17,13,19,26,13,6,4,10,7,6,3,5,-1,15,12,11,13,""
05,15,20,23,19,28,15,11,13,18,8,10,12,15,7,9,3,6,2,7,3,12,9,20,17,""
06,23,31,28,21,28,16,8,15,10,18,14,13,17,11,2,7,4,5,3,4,6,11,25,29,""
07,33,23,35,39,37,25,13,7,7,8,10,11,11,6,6,2,4,0,0,0,0,0,0,0,""
08,1,0,0,1,17,21,7,7,8,2,0,0,1,1,0,1,0,0,1,1,0,1,1,0,""
09,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,""
10,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,""
11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,""
12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,""
13,0,0,0,0,0,0,1,0,2,0,1,1,3,0,9,6,3,9,8,8,7,18,31,36,""
14,28,21,44,38,24,13,16,6,11,10,17,13,12,13,12,9,11,9,12,7,10,19,20,18,""
15,24,29,28,9,23,5,14,8,14,7,10,11,14,0,2,2,0,1,0,1,1,3,3,0,""
16,1,0,2,0,2,1,5,0,2,1,5,2,0,0,0,0,1,0,2,2,2,2,2,0,""
17,0,0,2,0,3,4,2,2,2,1,1,3,3,0,1,0,0,2,0,1,1,3,2,0,""
18,0,0,0,0,1,0,9,2,0,2,1,1,0,0,0,0,0,0,2,10,5,19,24,33,""
19,32,36,38,36,33,17,14,20,11,17,17,12,26,12,3,6,5,7,7,4,5,12,12,29,""
20,27,24,24,30,19,13,2,8,8,15,20,44,80,11,-1,8,-1,-1,21,6,14,15,20,29,""
21,30,34,35,39,30,24,8,3,9,17,23,8,17,5,5,5,1,12,3,4,8,14,17,39,""
22,45,26,24,35,26,19,11,11,9,11,4,9,10,4,8,8,3,6,10,6,23,17,16,32,""
23,30,23,38,31,31,11,9,11,14,16,18,8,19,9,5,8,9,6,3,8,12,20,22,30,""
24,28,29,28,33,35,22,10,6,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,""
25,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,2,0,""
26,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,""
27,0,0,0,1,0,0,0,0,0,0,0,5,-1,24,-1,-1,-1,36,11,10,16,13,34,28,""
28,46,37,58,54,64,33,16,21,23,15,21,16,16,13,7,10,9,12,-1,21,11,18,24,22,""
29,28,47,33,50,43,17,8,11,20,17,20,18,16,5,5,11,3,6,2,10,17,27,26,37,""
30,36,38,48,43,45,24,18,10,18,16,21,21,15,12,6,4,2,3,7,4,3,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
