sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,4,7,6,8,16,16,19,35,40,39,33,27,12,18,19,10,11,10,7,7,6,1,1,""
02,3,4,3,4,7,16,9,13,23,31,32,24,24,23,35,27,23,12,11,11,8,5,4,5,""
03,1,2,10,4,8,15,7,14,17,30,25,27,23,24,22,29,10,10,10,5,7,6,5,3,""
04,2,4,4,5,7,9,14,19,16,19,39,31,25,20,21,19,7,15,8,5,7,3,0,3,""
05,2,3,1,2,9,9,16,13,21,25,29,35,21,20,16,15,11,12,9,7,3,2,14,10,""
06,18,3,1,6,6,11,12,10,10,28,29,35,29,18,14,13,12,10,3,11,6,7,2,3,""
07,1,1,7,4,9,9,18,16,25,27,33,16,27,21,19,20,13,16,6,4,7,5,5,3,""
08,1,21,19,1,5,12,11,22,21,36,39,32,21,22,10,18,10,10,9,3,7,3,3,3,""
09,0,4,4,2,9,13,16,14,22,32,36,36,25,29,18,14,19,6,12,11,10,7,1,6,""
10,8,0,1,1,3,9,9,17,26,32,27,38,36,23,16,13,12,9,11,9,8,7,3,1,""
11,3,1,1,4,2,12,13,16,20,30,27,22,14,14,10,16,14,4,7,12,8,7,1,3,""
12,1,4,1,2,6,8,7,15,26,27,43,40,33,28,14,10,11,10,7,10,6,5,1,0,""
13,2,1,2,3,6,12,20,22,26,32,38,24,27,23,22,14,18,10,10,5,7,6,1,1,""
14,2,0,1,4,6,9,17,15,31,23,39,19,30,20,19,22,13,16,9,9,8,5,8,5,""
15,15,76,4,5,10,10,13,19,18,34,31,24,19,20,15,11,19,26,13,20,8,2,4,5,""
16,0,2,11,2,5,8,6,22,20,25,33,21,20,25,20,15,17,13,8,14,15,3,6,2,""
17,2,1,6,6,14,11,8,13,19,24,26,25,9,13,23,20,12,12,2,10,8,2,4,4,""
18,2,2,3,10,4,12,12,19,18,28,34,26,35,18,27,17,15,13,6,7,13,7,3,2,""
19,2,3,3,6,14,18,11,15,21,21,28,24,21,30,25,14,12,11,8,12,17,15,4,5,""
20,1,4,5,2,3,12,14,12,26,33,38,35,23,13,14,15,11,14,9,8,7,7,1,3,""
21,2,3,3,4,6,8,12,13,24,18,21,26,21,19,20,25,22,17,13,12,12,5,3,7,""
22,3,3,5,3,4,8,10,14,21,17,24,22,25,18,17,14,10,10,4,5,7,6,3,3,""
23,4,2,2,3,8,8,14,14,25,27,37,28,12,25,14,7,6,9,6,6,6,8,7,2,""
24,0,2,4,3,10,12,12,11,12,26,21,20,26,9,19,17,9,8,7,6,7,4,4,1,""
25,5,2,5,6,6,8,13,15,18,31,42,33,16,17,19,20,7,14,3,8,6,0,3,3,""
26,3,3,2,6,6,13,13,14,27,33,38,31,27,10,22,16,4,9,12,10,6,5,6,2,""
27,3,4,4,4,7,14,14,10,19,25,22,27,26,20,9,15,13,7,5,10,6,4,3,0,""
28,1,2,0,13,11,19,16,11,12,27,12,20,15,19,19,19,12,13,9,4,12,6,3,2,""
29,1,1,2,2,9,11,17,19,19,33,33,27,24,21,19,8,21,6,10,8,3,3,1,3,""
30,2,1,3,5,9,5,8,17,14,27,26,11,11,22,10,19,12,8,5,6,5,4,1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
