sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,75,76,73,69,69,57,50,43,50,71,63,47,42,50,39,21,30,19,22,13,18,21,38,""
02,43,61,60,48,62,56,56,51,55,54,52,60,61,43,39,37,19,22,19,19,13,17,25,33,""
03,46,77,54,64,52,44,50,43,44,45,32,39,36,42,28,27,19,24,13,15,15,13,22,34,""
04,36,34,51,49,40,41,46,42,32,36,38,50,41,40,33,17,20,16,13,13,14,26,24,26,""
05,46,34,35,41,42,42,47,37,29,40,42,34,40,34,26,20,10,21,12,14,13,12,22,31,""
06,37,52,61,39,44,41,45,38,36,44,45,46,40,22,23,13,24,13,12,10,6,11,19,30,""
07,31,44,44,42,36,32,40,29,27,33,34,30,35,32,23,24,14,17,-1,7,18,9,13,33,""
08,35,44,34,35,32,28,39,31,15,27,36,35,49,28,24,13,18,13,-1,-1,6,10,24,31,""
09,27,41,48,49,42,37,34,40,25,31,27,46,31,42,38,26,18,16,13,5,9,10,17,29,""
10,30,54,40,27,43,42,37,45,44,42,36,38,35,28,33,31,18,22,12,5,11,8,16,22,""
11,44,33,42,30,40,27,44,42,33,35,42,43,44,32,27,-1,47,11,8,13,13,20,25,30,""
12,28,47,52,52,38,38,49,41,49,40,54,42,49,48,24,24,14,18,14,7,11,19,25,25,""
13,47,63,62,48,41,44,39,47,44,54,53,28,8,13,26,17,20,19,17,15,19,16,21,27,""
14,56,42,64,50,57,65,46,41,45,47,56,54,38,31,29,16,15,11,13,12,12,16,12,39,""
15,45,66,67,72,64,66,64,65,53,47,40,40,43,33,37,20,24,16,10,13,20,13,-1,-1,""
16,35,48,38,42,40,41,32,28,32,29,42,39,30,41,25,25,18,9,16,6,9,11,18,26,""
17,33,51,51,46,49,51,46,34,43,46,43,46,35,34,32,19,14,17,12,8,9,10,23,35,""
18,47,50,52,55,45,41,40,51,36,42,43,56,57,41,43,28,21,21,14,9,8,19,39,51,""
19,36,61,54,49,49,38,32,35,22,42,52,33,43,22,34,40,19,20,23,14,13,18,26,40,""
20,38,53,61,55,57,53,58,45,-1,47,62,62,59,43,47,34,25,8,12,13,13,17,35,58,""
21,102,72,76,84,71,78,71,81,61,64,83,74,78,69,60,38,24,30,21,23,18,14,25,52,""
22,72,70,72,65,69,57,66,62,64,87,82,100,76,87,53,38,23,36,15,13,39,50,39,46,""
23,95,97,116,88,99,74,66,68,69,64,84,80,74,62,53,45,32,27,21,14,17,43,62,89,""
24,69,108,88,75,98,78,53,75,70,65,71,81,71,66,62,31,27,30,21,19,13,33,30,71,""
25,77,101,95,98,76,88,80,69,99,81,86,102,93,75,66,65,46,30,18,21,22,19,45,53,""
26,51,63,53,69,62,55,56,41,60,60,70,52,44,47,51,33,28,25,14,16,23,19,39,58,""
27,64,-1,-1,-1,-1,-1,-1,104,45,56,76,57,68,44,33,35,38,12,25,12,13,19,25,23,""
28,33,36,39,47,38,34,26,29,40,37,42,58,44,37,39,29,19,12,11,15,13,18,16,35,""
29,51,53,53,66,62,66,50,61,52,53,45,57,34,35,30,32,21,18,14,20,22,24,23,35,""
30,53,59,53,45,35,44,24,28,44,43,41,40,45,49,47,45,27,22,16,15,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]z}lyahglIcf,`g'l,""
