jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,44,46,55,62,70,59,59,65,54,44,32,34,39,35,31,0,0,0,0,0,0,0,0,0,""
02,0,0,0,0,0,0,0,0,0,0,36,0,0,21,42,49,38,35,31,21,26,30,39,50,""
03,50,63,67,82,78,60,53,62,50,46,54,88,74,74,76,52,61,41,30,51,41,33,48,57,""
04,60,78,95,0,0,0,0,0,0,0,0,0,0,47,38,0,0,0,0,0,0,0,0,0,""
05,0,0,0,0,0,0,0,0,0,0,47,52,33,47,51,44,28,24,31,27,18,24,29,35,""
06,45,51,61,65,58,58,43,58,46,47,47,43,32,47,38,37,23,31,24,20,19,24,33,26,""
07,46,43,55,63,55,48,58,50,43,32,30,32,27,39,36,44,37,29,19,28,22,36,27,25,""
08,41,54,49,55,52,68,60,43,57,54,80,56,63,76,58,40,34,32,33,19,23,27,39,31,""
09,42,44,46,59,57,70,66,46,37,53,66,55,68,43,44,38,29,32,26,20,25,26,18,22,""
10,41,45,58,60,69,55,58,53,44,48,58,54,62,44,42,37,41,30,21,24,16,23,23,28,""
11,44,64,63,53,65,45,48,39,33,30,33,35,37,37,39,40,33,24,20,19,22,14,37,33,""
12,43,61,58,64,74,57,40,43,36,49,45,60,61,49,47,38,31,17,15,19,25,21,10,30,""
13,47,44,56,66,60,44,38,43,33,42,54,50,51,44,36,39,34,20,22,20,25,20,24,38,""
14,42,61,55,58,62,53,50,46,42,36,50,41,32,25,27,34,29,23,24,27,19,25,20,21,""
15,40,46,78,51,67,46,41,36,38,66,76,74,64,59,50,32,29,16,23,19,24,28,36,31,""
16,55,51,58,71,62,59,44,45,40,34,42,52,48,41,48,46,26,29,28,24,20,29,40,47,""
17,54,45,68,58,61,59,58,44,36,40,41,43,36,34,42,44,37,34,28,18,14,17,40,39,""
18,43,52,62,58,50,48,43,38,42,43,65,56,55,53,35,31,25,20,23,22,24,23,29,31,""
19,40,46,50,52,52,44,52,37,29,39,35,42,46,45,37,41,19,26,23,21,13,13,31,29,""
20,43,42,57,45,51,43,40,41,44,30,26,29,34,37,25,24,21,25,28,16,27,24,29,36,""
21,30,49,54,52,61,53,56,52,34,39,35,42,30,22,28,27,40,31,24,28,17,34,32,35,""
22,47,51,59,65,57,63,53,30,41,34,35,35,37,44,48,26,28,26,33,33,21,23,36,36,""
23,37,41,68,57,70,49,45,40,32,32,25,26,35,20,15,32,35,21,26,16,19,24,31,28,""
24,38,49,39,66,64,56,44,51,37,33,29,34,34,38,28,28,31,16,29,25,28,34,25,22,""
25,38,44,51,48,60,57,50,48,53,38,25,38,20,31,29,21,26,21,21,27,22,22,27,33,""
26,39,48,59,49,37,53,45,47,46,39,45,41,29,39,33,25,32,28,35,17,22,21,32,28,""
27,39,45,47,68,50,57,38,53,34,34,33,50,35,30,21,43,23,25,29,26,26,28,30,30,""
28,48,40,37,48,56,61,43,35,38,43,44,47,56,49,35,30,30,18,18,24,23,28,27,28,""
29,38,39,61,50,51,43,52,41,25,31,23,36,22,20,23,21,34,28,26,21,17,10,20,24,""
30,35,49,44,55,64,57,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
