jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,8,8,4,13,7,7,11,8,10,8,10,12,6,6,7,3,3,5,-1,4,5,2,9,""
02,2,8,6,10,8,4,6,5,6,8,9,7,6,7,10,5,3,3,3,1,1,5,-1,3,""
03,3,8,4,5,7,5,7,6,12,10,12,14,16,25,13,9,7,1,3,3,4,7,11,15,""
04,18,12,13,18,21,9,5,9,5,9,17,21,30,11,8,13,8,6,7,2,-1,3,5,7,""
05,7,7,5,15,3,6,8,4,5,7,8,12,18,12,8,5,4,3,5,3,-1,2,6,3,""
06,4,7,5,9,7,5,6,6,8,4,5,12,13,12,9,8,3,3,5,4,4,3,4,3,""
07,5,6,2,6,4,4,7,6,4,5,7,4,9,6,3,7,1,2,3,4,8,2,2,-1,""
08,4,2,2,3,4,5,7,3,4,11,6,7,7,7,7,5,4,6,3,5,3,1,4,5,""
09,5,5,5,6,6,4,5,5,3,11,7,7,9,10,7,6,5,1,4,4,1,2,3,1,""
10,3,6,1,10,4,3,2,11,7,2,9,6,2,5,9,4,1,4,1,3,4,4,5,4,""
11,7,3,1,4,2,9,5,2,3,4,10,9,9,6,6,4,2,2,9,6,7,4,-1,6,""
12,6,8,6,2,3,6,4,7,5,17,8,6,4,4,6,3,5,2,3,6,7,5,7,4,""
13,3,4,4,5,3,5,5,2,12,4,10,10,7,7,6,3,4,5,4,2,2,6,5,5,""
14,8,1,-1,6,7,4,4,3,6,18,7,11,7,7,8,4,3,4,2,6,3,2,3,6,""
15,-1,1,6,3,8,4,4,4,6,6,6,4,10,5,6,2,5,1,4,4,3,1,2,2,""
16,6,2,11,9,5,6,4,7,5,7,7,4,7,5,4,6,2,2,4,3,3,2,5,5,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,10,12,8,3,5,5,2,5,2,-1,3,2,3,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,7,6,4,7,4,3,5,4,4,-1,2,4,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,10,5,4,1,4,2,4,1,6,4,2,1,1,6,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,10,12,10,4,2,5,4,4,4,4,2,6,3,""
21,3,5,7,7,6,4,10,6,5,5,7,7,13,10,5,1,3,4,2,2,5,2,2,3,""
22,5,9,6,6,7,4,9,7,1,10,9,10,10,10,10,5,7,5,2,-1,1,3,8,3,""
23,4,3,8,8,4,7,11,10,7,10,5,11,3,7,6,6,4,2,4,5,5,4,13,6,""
24,8,8,7,8,6,9,7,11,12,4,8,9,7,1,6,2,5,8,7,9,5,2,3,6,""
25,5,12,4,8,7,4,5,5,9,12,24,11,6,9,13,2,7,-1,5,2,4,2,5,2,""
26,-1,-1,-1,-1,-1,-1,-1,9,5,9,5,6,7,3,8,6,3,2,2,4,6,4,4,2,""
27,2,2,7,8,14,3,4,7,3,5,7,6,7,5,3,3,5,7,4,3,2,4,7,4,""
28,3,6,5,9,10,27,4,16,6,16,6,5,5,4,7,4,2,5,5,6,3,3,2,-1,""
29,5,5,7,4,6,8,10,4,7,9,5,8,7,6,6,2,7,3,3,3,6,5,5,3,""
30,8,5,7,8,5,4,4,1,10,5,9,8,6,5,5,1,8,3,2,4,4,6,6,3,""
31,3,10,4,1,4,4,9,2,10,5,6,10,9,8,2,4,4,3,3,1,-1,-1,-1,-1,""
