jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,4,11,11,16,19,19,13,7,11,10,3,6,4,7,2,6,9,5,7,12,22,17,28,""
02,9,17,21,38,31,26,21,19,6,9,14,9,8,10,4,10,6,14,10,17,14,1,24,40,""
03,11,14,31,29,29,42,39,24,17,15,10,16,14,10,10,15,7,19,14,19,27,52,22,0,""
04,59,49,56,21,47,64,49,30,10,10,11,15,11,1,11,17,13,14,8,15,9,20,32,21,""
05,35,34,29,22,42,28,34,13,3,12,11,10,11,8,8,8,10,5,11,12,0,16,11,23,""
06,20,23,34,35,15,6,15,8,11,4,13,6,13,6,6,2,2,6,9,8,23,20,7,21,""
07,30,24,29,41,47,20,30,15,14,11,15,8,6,4,8,4,7,11,6,0,11,16,28,16,""
08,28,43,22,39,23,24,26,22,15,15,14,11,2,6,10,10,2,8,9,11,9,11,25,18,""
09,22,32,24,26,15,12,17,10,9,0,13,10,13,10,6,10,7,5,8,5,3,12,12,18,""
10,23,22,20,27,33,32,19,17,7,13,12,8,16,8,5,3,8,8,12,11,16,23,5,1,""
11,32,30,40,32,39,36,22,12,18,10,20,13,7,10,11,10,8,8,12,9,16,9,22,28,""
12,36,26,33,28,25,20,4,13,6,25,9,9,12,9,6,8,3,9,10,2,11,18,15,13,""
13,20,17,18,28,13,22,18,16,10,11,9,9,7,7,9,7,4,1,16,10,13,5,0,19,""
14,15,15,23,29,37,33,18,16,15,8,11,8,11,7,8,10,8,6,9,5,2,25,26,14,""
15,23,22,21,42,37,26,20,17,7,25,22,16,16,14,13,5,3,6,14,9,21,13,21,26,""
16,30,34,39,3,28,23,0,5,13,15,28,12,4,6,-1,3,0,11,8,13,2,3,14,15,""
17,8,20,21,15,28,30,17,13,10,8,6,2,6,1,2,2,7,3,4,8,7,11,13,15,""
18,7,17,14,27,24,31,20,8,8,7,8,4,5,4,0,4,2,4,11,7,12,2,10,20,""
19,5,10,29,32,18,12,11,11,5,10,9,4,6,9,8,6,3,6,5,11,7,17,20,22,""
20,18,20,15,22,15,24,9,8,7,4,8,7,3,-1,0,0,2,6,10,11,14,6,0,8,""
21,24,19,26,28,27,17,2,12,3,6,7,4,3,6,2,5,5,6,1,12,12,15,19,14,""
22,11,19,19,24,17,14,14,14,7,7,3,3,3,3,6,2,7,0,6,8,12,15,16,9,""
23,19,21,23,20,23,12,16,8,8,10,8,1,0,0,4,1,5,3,8,7,7,3,15,11,""
24,7,23,12,11,21,9,11,7,1,3,7,3,6,6,6,9,10,7,10,8,12,15,15,4,""
25,2,16,8,14,17,22,11,9,12,11,9,5,5,3,6,0,5,10,6,6,14,15,14,12,""
26,15,10,21,23,18,17,12,8,8,8,10,4,7,3,1,1,0,5,6,9,13,15,15,1,""
27,18,20,18,25,19,12,20,11,7,9,8,5,0,4,0,4,5,1,2,5,6,10,5,16,""
28,16,19,13,16,21,15,7,12,5,9,5,2,5,4,3,2,1,4,7,1,10,8,17,12,""
29,12,20,24,23,16,10,6,16,10,7,7,3,2,5,4,2,2,7,6,9,5,0,14,18,""
30,16,14,23,29,10,16,17,15,9,18,8,14,5,7,2,3,4,4,11,7,9,11,10,17,""
31,15,16,14,28,29,19,14,14,9,8,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
