jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,3,7,13,9,20,22,25,27,28,24,25,33,24,26,15,16,10,17,13,9,19,13,9,""
02,10,6,11,11,15,19,19,23,28,29,35,32,34,30,23,20,22,14,22,9,5,11,12,13,""
03,3,11,4,9,10,18,18,26,12,26,37,29,38,57,50,30,39,36,30,29,22,33,29,29,""
04,32,38,18,19,34,28,46,27,36,17,28,25,26,49,26,37,15,10,9,9,10,15,13,4,""
05,6,7,6,16,13,8,24,14,19,14,31,30,25,35,26,27,30,18,20,15,5,8,5,4,""
06,9,9,9,12,15,12,15,15,51,36,21,30,26,22,26,28,18,17,13,7,12,5,7,3,""
07,8,9,7,8,12,13,21,23,31,127,123,19,35,22,24,15,13,15,15,8,11,11,10,7,""
08,9,4,13,15,16,11,18,18,22,19,14,24,25,18,21,26,24,18,21,12,9,10,11,7,""
09,3,10,14,12,14,13,15,28,19,22,18,29,19,20,17,26,24,16,13,6,5,5,6,2,""
10,5,9,7,5,12,10,16,21,21,23,29,24,27,28,22,21,30,13,13,10,13,8,16,6,""
11,8,3,7,10,12,12,13,21,20,26,28,21,27,22,13,25,17,21,29,7,14,8,2,9,""
12,8,10,7,11,12,11,16,20,18,23,13,18,15,19,21,24,23,14,18,16,9,14,3,8,""
13,9,8,8,12,10,14,14,23,25,20,27,19,20,13,19,27,18,18,15,15,15,12,9,10,""
14,10,9,4,10,13,17,16,20,22,21,26,21,17,23,15,32,22,17,15,17,12,5,8,8,""
15,2,7,9,9,16,19,24,13,24,20,22,26,20,24,16,11,28,14,12,16,10,9,6,7,""
16,11,5,8,6,9,14,16,21,25,17,22,22,27,25,28,29,28,31,15,17,8,7,12,8,""
17,5,8,11,13,12,19,14,25,22,22,30,38,22,19,27,23,26,23,14,22,10,12,7,10,""
18,9,6,10,11,6,16,24,15,22,14,28,37,22,21,19,26,21,22,18,17,15,12,8,9,""
19,5,6,10,15,9,12,11,29,23,13,19,20,24,21,32,24,19,13,9,16,11,11,8,11,""
20,6,6,10,15,17,27,34,27,29,27,19,14,13,36,23,16,14,16,16,10,13,9,8,8,""
21,4,9,9,14,14,15,16,23,26,19,22,23,25,24,23,18,23,14,15,10,9,14,7,7,""
22,10,5,6,9,17,15,25,12,19,18,17,24,21,17,11,18,25,15,9,16,7,8,6,4,""
23,9,7,12,11,13,12,16,15,27,16,18,15,18,21,11,10,21,14,10,7,9,16,5,6,""
24,7,7,8,12,13,14,16,22,18,18,18,19,20,19,20,8,20,22,15,9,8,14,6,5,""
25,3,4,4,7,5,13,6,19,14,17,15,16,18,17,18,18,19,13,11,13,7,12,7,3,""
26,5,15,9,4,13,11,18,21,48,18,24,18,14,8,13,10,17,19,8,16,10,10,7,6,""
27,5,1,3,3,6,5,12,19,7,16,19,16,24,8,23,13,10,18,10,10,19,9,3,6,""
28,0,7,6,7,9,13,18,14,21,21,14,14,17,14,13,18,14,13,9,6,6,7,6,5,""
29,5,13,6,7,10,9,13,20,24,11,22,17,15,18,14,24,14,14,5,7,7,6,9,3,""
30,1,4,3,11,9,12,9,17,18,16,16,15,15,20,8,27,17,9,16,11,6,4,4,3,""
31,4,7,7,8,9,12,19,15,19,13,19,25,28,15,14,20,20,15,15,15,8,8,6,-1,""
[E]{hzjynI}le,"z'gl}"
