jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,49,39,62,67,62,53,39,33,39,29,24,16,11,8,4,5,10,5,10,1,2,0,0,""
02,1,0,0,0,0,0,7,39,31,34,33,30,25,28,18,26,23,21,25,42,45,59,72,33,""
03,24,16,20,29,30,28,66,48,43,18,27,31,28,12,6,1,0,0,1,1,0,5,21,111,""
04,77,61,98,102,204,219,123,78,41,42,50,68,36,39,28,29,33,30,34,52,43,56,45,26,""
05,45,39,61,77,68,72,49,32,45,15,26,15,26,17,15,26,20,40,13,36,46,62,70,45,""
06,28,29,39,59,58,59,42,40,33,17,35,12,15,25,43,21,14,17,27,36,48,57,25,28,""
07,27,18,33,57,67,66,40,63,33,17,15,12,83,20,43,22,17,16,21,32,44,50,28,21,""
08,19,28,46,66,50,42,47,35,43,35,102,20,28,15,16,18,17,27,32,28,38,38,31,22,""
09,18,15,34,57,55,56,28,29,25,24,15,13,20,13,14,12,18,22,18,28,33,46,21,13,""
10,17,10,17,28,66,69,49,40,39,30,25,19,29,22,16,152,205,23,22,26,48,53,60,26,""
11,22,22,23,29,85,59,46,44,34,38,24,25,20,17,16,20,23,26,33,29,34,51,29,22,""
12,23,21,41,64,59,53,56,31,37,15,17,12,20,22,11,21,50,21,18,35,43,32,18,0,""
13,0,0,43,55,50,50,36,36,31,24,19,25,19,10,14,9,12,15,17,29,34,41,53,10,""
14,9,15,28,37,42,49,32,30,40,21,15,8,13,13,6,10,8,23,23,31,46,52,50,11,""
15,11,16,46,58,61,50,49,34,22,15,14,15,15,16,16,12,13,28,34,26,39,30,50,18,""
16,14,27,38,58,57,38,58,24,23,16,14,31,22,25,27,14,11,20,20,38,34,39,32,10,""
17,22,10,17,21,42,56,52,20,25,22,14,9,17,40,23,9,12,19,18,30,35,55,32,19,""
18,21,17,16,23,85,47,37,35,31,28,36,16,20,18,16,13,16,26,26,45,45,48,20,18,""
19,29,1,25,47,41,28,35,23,13,13,18,20,14,16,10,12,20,26,21,31,31,39,40,54,""
20,23,20,28,52,42,44,38,26,32,28,22,19,15,13,14,17,8,14,15,33,30,41,53,40,""
21,36,26,36,49,56,50,33,42,24,37,17,21,20,16,9,12,12,18,10,32,29,45,36,11,""
22,20,17,32,47,40,28,42,31,30,18,14,10,14,12,6,11,17,16,19,25,26,32,38,7,""
23,12,17,16,45,35,39,36,36,32,33,14,18,15,12,8,10,11,9,16,39,34,41,27,10,""
24,21,18,12,33,31,37,18,21,32,16,21,17,13,15,10,12,12,18,24,27,39,35,32,28,""
25,20,13,20,28,46,50,42,41,34,29,21,21,12,13,15,17,20,17,23,25,27,47,20,13,""
26,13,13,21,36,39,41,29,18,25,17,15,8,12,11,13,10,17,20,20,33,47,35,45,35,""
27,0,0,39,49,42,45,46,31,33,21,11,11,10,10,17,15,14,19,23,31,33,39,47,15,""
28,18,19,34,23,47,35,23,31,17,15,29,22,8,10,15,9,16,19,19,25,35,38,50,21,""
29,8,8,20,27,30,40,25,24,33,82,114,17,9,6,22,10,10,18,32,13,28,33,39,13,""
30,10,18,26,38,31,43,33,33,36,46,13,20,14,10,10,8,9,20,14,20,43,48,35,19,""
31,16,12,11,25,26,27,41,21,39,27,18,12,20,11,11,6,20,29,15,24,45,34,36,31,""
[E]c'bf,"bheIyfz}'js"
