jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,7,5,3,3,4,10,12,27,17,18,17,26,38,51,72,68,59,50,42,40,42,13,8,""
02,3,5,4,5,6,9,19,13,15,15,13,21,28,42,49,86,73,63,85,60,56,37,20,13,""
03,9,6,10,7,10,9,16,30,19,21,29,33,32,68,67,98,86,89,80,83,78,52,20,10,""
04,9,6,3,8,5,8,18,13,22,13,21,3,50,55,92,80,95,78,63,37,56,31,6,6,""
05,9,3,5,11,5,8,13,14,22,17,27,25,42,59,77,84,86,100,93,97,69,32,15,5,""
06,6,4,4,4,12,7,19,32,16,29,25,38,43,68,88,114,112,114,97,85,53,24,5,2,""
07,6,7,6,4,4,7,29,13,17,18,14,30,38,63,91,107,125,123,114,107,95,55,28,8,""
08,4,7,8,3,8,8,15,19,22,21,34,47,75,97,117,127,132,151,125,112,74,68,16,12,""
09,15,9,6,4,9,8,13,21,35,30,32,47,50,74,101,126,118,136,131,120,94,64,22,12,""
10,12,4,9,10,7,5,10,22,20,26,40,41,70,88,97,119,128,122,127,117,89,29,11,14,""
11,6,11,3,10,12,13,20,18,15,20,16,25,35,59,76,118,190,123,125,77,74,46,19,3,""
12,4,6,3,3,7,10,16,12,14,23,26,30,72,77,106,110,131,129,115,82,100,61,29,17,""
13,14,5,6,8,10,13,18,23,28,30,33,48,73,78,98,129,116,150,135,109,88,52,23,7,""
14,7,16,5,1,6,7,15,22,19,21,35,52,66,86,100,100,113,98,126,126,80,63,15,21,""
15,5,11,13,9,6,7,12,16,18,22,49,46,53,72,93,101,95,106,107,90,54,28,21,16,""
16,6,3,3,6,4,10,9,13,26,29,32,45,41,65,76,95,117,83,93,73,61,46,22,9,""
17,11,8,4,11,10,10,19,10,16,19,23,53,54,72,55,60,78,96,66,53,68,36,19,5,""
18,8,5,4,4,7,4,9,13,13,24,30,31,48,64,66,80,74,80,61,57,49,37,18,14,""
19,9,5,12,5,17,6,4,15,27,20,26,37,33,61,70,66,87,74,71,59,65,47,25,16,""
20,3,4,8,5,8,13,13,26,19,29,31,56,42,58,64,88,88,77,67,49,57,32,25,13,""
21,5,5,3,7,9,15,17,17,22,22,26,31,45,58,77,88,102,87,72,62,54,35,14,2,""
22,4,1,3,6,11,11,15,23,22,24,23,27,53,46,61,76,70,79,82,69,53,34,20,11,""
23,8,3,2,6,2,6,10,17,12,13,22,40,45,30,53,67,80,66,71,76,58,36,14,11,""
24,5,8,8,9,7,10,16,19,13,11,19,22,20,31,28,36,53,47,40,40,36,18,22,8,""
25,6,2,6,7,6,14,17,14,23,33,16,33,40,52,58,69,62,59,52,44,39,34,17,13,""
26,8,8,7,7,14,12,22,15,28,39,30,34,48,48,62,77,68,58,75,52,38,33,24,13,""
27,8,8,7,12,12,15,10,19,24,18,39,39,36,55,65,54,76,70,60,64,55,43,23,24,""
28,9,12,7,5,49,14,16,18,21,24,29,30,31,49,35,49,56,54,60,46,37,8,3,1,""
29,3,1,3,2,5,10,15,11,20,21,32,19,41,61,48,55,58,51,55,64,35,35,12,6,""
30,8,3,5,5,5,14,20,24,31,30,35,41,38,35,36,57,67,71,57,52,34,32,25,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]{hzjynI}le,"z'gl}"
