jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,20,36,23,35,32,41,37,21,24,13,36,31,34,28,18,9,9,7,9,8,8,10,17,""
02,14,16,17,20,25,43,34,32,27,21,28,40,49,38,25,15,8,6,6,9,3,5,4,12,""
03,14,20,18,18,31,25,47,42,18,17,40,39,56,37,32,13,13,4,4,6,8,10,16,20,""
04,22,21,15,21,28,39,39,36,28,22,37,47,55,42,24,29,15,12,12,7,8,4,8,10,""
05,13,19,14,15,18,33,36,47,32,25,45,37,46,23,26,20,8,4,11,10,8,13,15,12,""
06,11,8,24,17,20,37,45,35,38,31,44,33,56,48,41,23,14,4,5,8,6,4,10,8,""
07,9,13,14,17,19,34,29,36,30,20,38,44,51,28,26,20,8,4,9,2,8,1,2,7,""
08,5,11,18,11,16,20,46,23,31,33,35,73,54,46,22,19,7,10,8,2,11,9,10,11,""
09,9,10,8,10,27,28,26,34,24,22,39,55,74,62,49,23,15,16,6,8,20,8,9,5,""
10,7,8,10,7,11,34,18,25,20,23,61,62,66,44,36,22,16,6,9,8,12,24,12,25,""
11,19,12,19,32,32,20,41,55,41,32,59,73,58,46,49,21,20,4,4,7,4,2,5,10,""
12,5,10,13,26,18,31,33,15,49,21,40,77,73,54,39,26,14,4,8,7,13,14,18,28,""
13,32,18,30,46,49,58,59,41,40,43,56,70,74,62,34,15,26,11,9,9,8,8,7,23,""
14,15,18,28,34,29,31,38,37,25,12,41,50,68,63,45,18,20,7,5,8,14,5,8,7,""
15,3,9,6,11,8,49,55,60,52,49,48,73,97,53,47,38,25,10,11,10,11,7,16,26,""
16,31,12,11,14,15,42,70,41,42,44,66,96,90,71,33,30,35,15,9,6,9,12,7,3,""
17,2,8,21,19,19,58,40,34,22,18,39,61,73,64,29,22,17,10,9,11,6,4,5,6,""
18,9,10,26,36,29,46,45,39,34,20,59,39,49,41,38,14,20,9,1,6,3,11,11,6,""
19,10,5,5,13,12,12,18,23,24,21,60,36,45,39,28,23,12,7,8,6,11,5,7,2,""
20,3,9,15,17,8,20,37,45,24,17,42,53,35,7,23,23,9,6,8,9,9,6,9,11,""
21,16,19,19,17,15,9,10,21,21,15,20,27,35,33,30,14,13,9,4,9,16,5,6,5,""
22,8,10,11,10,17,18,25,16,11,22,20,43,41,22,18,9,5,6,4,11,8,3,12,15,""
23,9,10,14,11,17,18,26,23,23,21,30,19,35,26,21,15,11,10,12,8,6,6,6,10,""
24,5,5,13,16,14,18,21,23,19,10,20,32,34,40,28,18,8,7,6,8,6,10,8,7,""
25,9,17,8,16,12,21,29,25,13,12,15,15,33,28,24,14,11,7,11,9,5,18,14,23,""
26,16,11,13,23,24,28,31,23,24,18,23,42,26,30,22,20,9,13,15,10,3,15,12,15,""
27,14,21,25,21,26,32,17,22,20,17,30,31,30,26,23,16,15,7,11,10,5,14,15,16,""
28,17,23,24,25,25,26,18,18,26,19,32,32,46,26,32,18,21,8,10,5,6,4,11,16,""
29,11,19,22,23,39,39,34,31,28,13,18,28,45,44,31,25,16,7,7,6,2,4,5,7,""
30,10,19,-1,32,23,18,19,35,17,27,20,23,51,45,27,28,14,11,11,9,7,16,20,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
