jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,47,55,40,24,84,188,240,164,94,205,101,91,161,185,199,228,199,224,188,107,66,72,83,101,""
02,102,72,45,49,66,66,94,94,106,86,150,157,165,214,207,237,293,273,205,137,90,94,128,124,""
03,105,100,82,79,114,73,74,140,151,113,167,191,198,195,219,270,264,273,204,122,110,75,50,56,""
04,59,73,72,74,75,114,136,140,152,169,163,0,102,267,157,181,274,231,212,143,69,52,51,76,""
05,85,116,97,100,97,114,163,171,193,191,204,207,138,158,212,182,182,181,178,136,83,80,81,77,""
06,73,68,62,53,85,106,136,161,135,133,187,199,182,158,183,174,224,223,152,127,70,59,81,101,""
07,73,58,65,55,71,57,67,113,133,133,133,185,195,221,209,215,173,208,170,124,72,74,100,111,""
08,100,102,74,77,86,63,87,107,135,137,178,191,223,194,209,197,194,268,217,148,100,123,112,142,""
09,111,91,86,104,106,122,138,156,225,212,0,214,177,190,218,236,200,223,198,75,76,94,93,138,""
10,121,80,86,79,97,85,0,0,0,0,147,110,133,220,194,246,269,181,125,85,56,50,67,80,""
11,125,120,108,114,103,128,149,171,196,184,193,215,194,177,219,280,295,209,113,104,50,61,65,55,""
12,88,114,62,92,92,98,126,143,171,186,195,189,162,220,242,294,264,206,139,103,73,76,95,97,""
13,84,84,78,93,71,89,100,157,183,188,229,263,243,304,260,331,274,259,154,110,99,112,117,151,""
14,102,112,89,68,61,90,153,159,168,157,173,251,215,268,316,310,355,295,256,205,148,98,94,130,""
15,78,73,74,68,70,67,123,110,164,123,154,170,257,281,311,325,306,288,209,104,81,85,103,92,""
16,61,44,67,80,72,76,133,164,142,144,217,164,161,247,294,286,334,259,236,96,82,69,84,79,""
17,84,101,95,76,54,141,172,170,197,198,181,223,155,204,186,237,244,152,146,110,88,78,88,121,""
18,74,102,68,58,65,112,139,158,192,206,241,208,202,251,167,196,184,195,146,64,79,94,122,78,""
19,88,87,96,109,96,132,138,181,189,195,181,195,184,150,166,213,228,218,178,109,102,43,62,74,""
20,68,50,56,79,117,98,114,130,115,120,143,176,234,248,273,304,286,274,204,144,91,76,84,94,""
21,116,84,67,77,71,106,102,113,163,111,153,209,197,236,272,267,263,218,175,142,121,71,66,59,""
22,58,67,78,69,78,99,100,140,124,140,152,216,153,217,266,290,322,259,166,93,56,63,91,85,""
23,100,84,83,69,74,87,136,172,194,193,184,250,280,268,165,174,188,181,153,124,132,118,108,102,""
24,130,174,189,113,142,116,170,184,209,219,215,226,195,166,165,159,173,185,149,127,93,48,53,61,""
25,73,65,78,77,83,95,158,222,219,189,197,225,177,175,206,231,231,153,124,99,64,60,91,101,""
26,83,0,0,0,0,153,194,196,226,242,227,223,234,163,192,121,146,116,146,119,98,82,79,74,""
27,80,54,78,53,96,136,154,163,162,161,195,186,149,127,174,180,177,133,100,90,46,48,74,47,""
28,68,52,82,83,111,132,159,184,183,167,216,201,153,155,173,155,186,137,106,86,66,33,60,74,""
29,75,79,94,75,88,88,152,151,186,0,0,0,0,155,148,150,156,132,128,91,74,62,86,92,""
30,90,81,78,81,112,128,163,215,224,206,226,251,236,189,183,158,167,127,152,110,68,58,73,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
