jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,52,49,43,49,136,163,280,313,253,289,201,207,229,254,301,281,309,247,216,183,142,92,62,""
02,58,58,69,67,81,109,136,172,168,152,174,187,245,231,262,256,274,253,275,198,179,139,108,89,""
03,98,74,64,77,94,114,157,170,178,168,196,196,234,293,281,321,298,331,279,223,193,143,89,73,""
04,61,70,56,39,66,104,152,158,205,193,199,11,204,283,308,312,340,291,309,224,223,171,128,89,""
05,87,94,79,81,102,126,132,155,183,182,207,211,245,273,292,337,312,273,245,241,200,138,111,67,""
06,67,67,51,54,78,80,120,143,189,140,199,226,300,256,291,319,361,342,309,286,236,177,101,51,""
07,50,40,54,94,92,127,268,223,287,184,152,182,202,254,290,326,343,306,295,287,224,157,135,80,""
08,56,65,85,70,99,90,119,163,188,172,191,237,283,315,298,342,328,325,291,277,229,172,100,85,""
09,68,75,71,75,96,90,139,163,174,190,195,247,281,319,343,339,340,274,271,285,229,180,110,73,""
10,80,69,86,88,77,99,132,140,200,195,196,252,258,327,358,351,362,299,324,269,209,148,116,108,""
11,71,84,68,81,94,111,159,174,178,190,188,243,268,319,341,341,287,337,318,250,198,171,145,73,""
12,67,71,59,79,78,110,150,172,202,212,220,259,279,317,348,362,334,300,266,242,215,177,117,91,""
13,82,63,53,75,84,122,152,166,202,173,211,205,271,322,355,361,385,337,366,294,246,188,108,91,""
14,100,93,98,76,81,107,140,182,189,175,201,275,283,310,329,342,343,321,335,321,262,201,128,108,""
15,100,89,85,111,104,127,146,181,198,212,226,289,273,283,285,285,318,293,289,249,212,160,124,94,""
16,81,67,69,65,66,80,133,143,170,189,198,260,-1,-1,34,367,319,295,294,275,207,147,121,317,""
17,78,121,73,92,107,147,314,2,8,0,1,10,0,220,253,266,310,289,302,259,242,156,126,88,""
18,70,71,67,301,295,175,143,189,239,302,258,392,352,248,282,299,289,287,245,204,183,146,117,94,""
19,67,61,65,65,116,106,144,168,175,185,183,248,230,272,311,344,313,281,237,215,195,165,136,70,""
20,55,44,68,75,93,100,137,178,179,182,202,287,357,247,247,289,263,261,254,181,236,115,92,94,""
21,94,72,59,62,90,102,141,170,152,160,187,219,232,251,262,272,261,244,267,206,194,163,125,97,""
22,86,78,76,85,76,104,140,178,188,150,182,223,268,262,285,307,268,309,263,245,183,145,109,84,""
23,95,77,70,100,96,163,0,9,104,127,214,79,40,202,298,18,145,334,256,415,417,388,419,414,""
24,409,356,336,444,403,359,351,331,368,361,377,366,366,430,434,377,372,340,297,328,325,376,390,429,""
25,399,324,328,278,280,301,308,306,296,340,360,322,264,267,241,131,171,329,374,240,203,194,185,235,""
26,302,242,240,280,211,414,416,407,413,405,412,408,433,382,384,401,404,407,405,367,392,395,405,411,""
27,373,192,18,23,5,0,3,12,23,28,21,110,145,139,120,147,76,67,64,41,43,70,46,34,""
28,98,83,67,73,38,42,52,23,25,39,40,105,137,144,302,274,252,36,23,16,14,15,67,130,""
29,121,58,1,16,178,133,134,139,118,79,95,151,186,305,311,314,298,143,101,74,24,61,46,99,""
30,112,148,156,145,38,11,34,42,72,117,177,240,110,64,13,50,105,45,51,79,68,52,44,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
