jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,17,26,18,25,34,48,51,51,54,33,29,19,27,30,25,21,15,5,13,16,12,18,21,""
02,17,12,18,14,22,33,45,58,43,51,40,24,26,20,22,39,21,13,14,11,8,17,15,15,""
03,22,21,18,22,32,43,74,66,78,60,42,28,32,31,41,38,28,13,25,15,11,19,25,26,""
04,19,19,27,24,33,63,64,76,74,66,39,33,24,16,32,45,21,12,44,9,27,15,20,11,""
05,27,39,22,39,42,64,97,79,65,66,35,29,10,14,38,31,22,20,23,28,17,27,24,20,""
06,23,18,31,35,42,67,86,89,92,74,45,51,27,48,43,53,43,37,30,31,7,16,21,30,""
07,21,25,28,41,51,77,82,88,79,90,82,57,42,42,58,45,40,21,52,16,26,21,34,18,""
08,19,29,21,34,49,84,84,114,102,105,72,68,45,56,51,65,46,31,19,35,27,26,19,19,""
09,18,22,22,45,50,69,85,85,70,48,43,18,14,24,18,26,16,7,3,9,33,30,35,26,""
10,40,37,36,54,62,96,139,126,124,51,38,26,24,27,32,17,18,18,12,13,12,13,14,22,""
11,23,27,22,33,41,48,71,75,67,64,38,16,24,22,20,28,30,15,17,11,8,26,12,18,""
12,15,27,18,29,42,55,58,53,70,49,37,24,27,35,28,37,109,95,56,17,12,8,14,13,""
13,15,25,16,20,40,35,45,47,60,49,32,16,16,25,36,20,22,7,6,13,9,8,6,8,""
14,23,18,16,25,23,50,64,52,49,35,33,17,10,16,17,14,19,10,5,6,7,11,9,30,""
15,17,20,36,44,50,79,119,84,75,78,63,44,28,45,42,47,26,25,18,15,16,19,23,30,""
16,27,25,27,49,56,70,83,75,82,76,46,41,35,37,34,27,33,26,35,21,21,22,28,35,""
17,37,32,48,53,72,86,99,74,65,66,46,121,86,24,23,19,25,19,18,13,20,12,16,18,""
18,22,26,18,36,39,55,58,55,40,34,25,31,44,25,22,23,16,13,23,12,17,21,18,24,""
19,31,47,109,60,53,58,101,86,53,50,41,36,35,39,33,33,17,16,27,21,28,19,20,25,""
20,32,30,23,18,40,39,35,60,58,32,21,6,2,15,25,33,30,31,14,14,10,7,0,0,""
21,0,0,0,0,0,0,0,0,0,0,0,0,12,26,25,20,24,10,17,14,7,10,23,20,""
22,20,21,25,24,29,46,63,61,53,49,35,35,27,36,36,38,38,23,9,13,13,9,17,20,""
23,25,19,33,33,57,52,58,71,38,43,42,19,29,35,49,27,22,12,18,16,22,13,23,22,""
24,26,30,31,26,31,39,45,45,33,38,43,28,36,27,20,29,27,25,24,12,13,14,23,32,""
25,20,34,30,36,43,60,63,68,50,64,40,22,29,15,28,23,27,15,28,17,23,31,28,30,""
26,18,34,27,35,0,0,0,48,56,36,38,36,23,28,26,26,22,21,23,18,16,24,28,23,""
27,20,28,36,39,47,61,55,59,50,31,36,25,21,17,18,21,21,12,22,19,15,21,22,31,""
28,37,34,45,39,48,60,55,47,58,30,41,43,23,21,23,21,11,19,23,14,6,12,12,19,""
29,18,26,19,23,36,40,38,55,52,37,40,25,14,13,18,23,19,14,10,12,6,24,9,15,""
30,21,24,29,16,33,39,36,38,42,39,20,21,16,14,11,15,10,5,8,8,7,12,12,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
