jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,13,19,15,26,22,31,29,28,40,16,25,29,24,17,11,13,20,12,13,6,4,10,18,""
02,13,24,17,19,21,35,28,35,32,21,22,27,23,22,30,20,21,16,9,18,11,12,12,17,""
03,15,12,10,16,28,31,38,43,36,27,14,32,29,34,16,18,21,22,13,9,8,11,8,15,""
04,5,12,15,14,28,33,47,42,35,16,28,26,24,35,26,24,16,20,10,6,13,6,19,12,""
05,16,27,16,17,28,35,53,50,39,22,23,21,27,28,17,16,23,14,13,5,12,9,12,11,""
06,18,19,11,22,21,38,42,60,41,34,27,27,29,32,37,23,27,15,10,13,15,7,4,12,""
07,13,19,22,23,26,49,34,51,40,23,28,35,31,27,31,33,18,23,14,14,8,15,7,11,""
08,15,13,19,19,26,30,54,41,41,31,38,29,34,37,39,27,27,21,13,10,12,14,11,17,""
09,10,14,16,19,31,51,52,40,39,26,32,26,38,36,29,35,24,12,8,6,14,15,9,16,""
10,18,14,21,16,23,51,49,54,43,31,36,37,31,32,22,32,27,12,18,13,12,15,10,13,""
11,19,11,13,19,29,60,56,47,49,31,37,25,33,37,26,29,23,23,12,14,8,10,9,10,""
12,19,12,17,28,35,42,33,52,44,18,19,32,30,34,29,30,27,18,23,13,5,11,4,13,""
13,17,23,18,19,28,37,52,33,42,35,15,32,38,41,41,24,29,22,15,9,10,13,20,10,""
14,16,15,12,21,38,37,46,41,9,-1,-1,-1,-1,-1,-1,18,24,16,12,11,13,8,11,19,""
15,10,13,20,26,36,51,45,48,37,27,23,29,34,32,33,28,33,27,15,11,13,11,10,19,""
16,17,16,19,25,32,38,32,42,26,37,22,30,25,25,38,25,25,10,23,3,-1,-1,-1,6,""
17,19,15,16,18,27,40,59,35,43,30,24,35,23,26,31,16,21,20,-1,10,10,5,8,19,""
18,17,17,21,25,32,35,38,30,28,28,24,23,23,23,22,14,29,15,10,12,8,9,15,10,""
19,21,13,17,25,18,35,40,50,35,22,2,-1,36,28,19,16,19,17,13,6,13,12,14,16,""
20,10,10,17,15,16,26,25,42,31,28,20,23,18,30,25,20,16,25,13,10,9,8,10,14,""
21,14,9,16,15,21,47,47,37,29,23,26,17,19,24,30,26,21,18,17,11,8,16,13,17,""
22,14,15,24,15,29,47,56,49,34,34,23,27,30,23,23,16,15,19,11,14,13,12,16,18,""
23,11,14,17,17,34,35,33,34,26,23,20,22,30,24,28,20,21,19,16,14,9,9,8,17,""
24,16,20,11,18,25,38,38,25,36,29,13,14,20,24,26,29,27,15,11,7,8,13,12,14,""
25,23,14,12,23,27,29,39,32,23,31,21,16,26,21,27,21,13,20,25,14,15,15,15,18,""
26,25,17,24,15,24,33,36,30,35,29,17,17,24,29,29,20,17,17,19,13,9,16,13,18,""
27,12,15,17,23,25,29,30,33,26,27,16,22,22,29,20,35,22,19,15,19,13,9,22,24,""
28,17,20,20,31,34,31,39,42,34,32,22,23,29,22,24,23,17,21,8,13,9,12,21,14,""
29,16,12,15,13,21,38,30,36,31,25,22,23,23,24,34,16,17,14,16,9,9,4,-1,0,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,25,23,11,16,9,13,12,6,12,4,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]klgIn{llga`eezdh`e'jf',"b"
