jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,94,116,110,128,154,135,174,158,150,145,81,88,108,109,110,79,39,31,34,29,43,43,57,87,""
02,95,97,122,130,125,155,220,164,183,113,141,133,156,159,129,89,65,20,20,22,17,36,51,66,""
03,65,50,77,92,119,125,135,159,165,133,99,86,110,101,89,58,52,28,17,14,14,35,56,68,""
04,69,73,83,87,103,158,156,173,177,150,77,79,114,124,104,77,44,34,22,23,22,27,55,58,""
05,74,99,90,96,147,188,207,148,149,131,82,92,115,94,141,116,90,37,36,30,41,47,77,80,""
06,78,132,122,142,212,238,248,288,242,197,136,165,190,199,190,136,98,57,35,35,31,63,83,101,""
07,118,111,141,179,238,240,280,245,246,201,141,148,221,195,202,144,90,35,30,32,41,50,77,85,""
08,110,136,174,167,206,256,306,279,264,215,149,160,215,265,198,161,95,66,43,38,40,61,87,110,""
09,115,140,155,182,237,284,295,263,243,225,213,293,383,310,261,175,95,106,107,52,43,76,117,123,""
10,155,156,211,218,256,330,319,321,321,286,193,230,280,274,218,185,113,74,51,42,53,77,94,111,""
11,119,137,150,206,210,290,323,288,249,229,165,187,238,260,222,183,117,67,35,53,49,51,84,82,""
12,108,111,122,147,183,237,183,201,176,123,105,128,174,216,167,126,74,35,21,29,31,52,52,80,""
13,73,89,104,126,156,180,208,197,171,144,126,147,203,200,156,90,59,52,40,23,27,39,55,67,""
14,81,71,100,125,158,161,214,178,156,136,97,136,177,206,155,129,66,35,27,25,33,38,60,69,""
15,76,85,109,107,133,153,196,179,153,131,123,147,191,214,161,87,45,49,20,27,41,63,113,114,""
16,125,136,157,188,210,275,271,274,237,197,134,118,175,187,240,171,74,41,39,27,44,81,96,108,""
17,96,128,126,141,185,258,227,249,227,169,143,164,210,196,184,155,105,68,63,71,69,74,89,106,""
18,110,115,134,141,162,203,236,196,201,164,118,117,180,165,143,107,94,74,47,41,63,79,96,123,""
19,149,149,156,176,210,259,253,228,190,188,158,163,196,211,186,123,80,67,53,41,82,79,99,107,""
20,134,137,156,160,185,227,230,229,234,197,203,221,196,216,249,151,92,49,32,24,32,52,60,77,""
21,80,96,112,164,202,186,198,163,143,120,112,140,141,110,100,84,47,46,47,21,34,40,66,77,""
22,85,123,132,137,167,181,181,156,119,106,86,104,100,122,108,67,41,32,24,23,34,41,57,61,""
23,73,110,124,124,141,165,181,144,131,118,99,78,106,93,108,70,37,25,26,40,34,43,66,94,""
24,83,85,92,101,111,171,180,172,179,133,83,103,128,154,113,107,60,25,22,21,29,44,55,74,""
25,108,121,125,124,158,171,145,153,150,139,100,104,122,108,99,78,37,26,30,25,41,41,54,86,""
26,80,105,104,126,134,187,140,136,109,79,78,61,70,92,94,79,50,27,31,26,22,42,68,89,""
27,93,111,132,118,136,167,155,168,134,123,136,84,123,115,100,71,38,33,18,21,18,48,63,70,""
28,87,113,121,121,137,158,163,142,127,123,94,102,104,83,89,71,48,36,26,25,35,65,51,71,""
29,97,97,105,107,138,139,120,170,148,131,103,94,87,104,97,80,54,30,22,24,26,42,47,82,""
30,87,105,98,98,125,152,143,108,113,115,65,57,74,84,80,56,40,9,-1,-1,-1,-1,-1,0,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
