jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,58,51,54,66,83,88,75,34,24,35,47,47,34,29,25,26,27,32,53,46,48,47,75,48
02,68,44,90,27,112,79,129,62,27,23,7,75,38,128,29,79,47,77,74,39,32,42,40,66
03,38,52,69,70,104,159,147,139,106,78,24,21,15,22,23,32,42,62,52,21,30,27,108,113
04,131,212,144,131,151,115,115,97,38,21,17,15,14,16,29,21,20,66,41,50,69,79,83,49
05,73,149,114,55,72,133,161,80,55,63,93,76,86,59,75,125,105,154,160,138,173,181,170,158
06,150,153,143,105,156,190,111,96,41,91,65,66,65,129,89,88,117,50,44,96,138,97,76,87
07,95,61,36,23,57,97,124,174,136,44,67,26,14,11,4,13,42,19,41,128,157,100,125,85
08,129,182,38,14,88,127,160,135,72,70,103,100,9,7,10,13,35,61,27,75,99,140,188,119
09,106,133,106,122,68,173,194,155,14,8,79,19,4,8,1,0,5,0,1,1,8,6,10,20
10,42,60,55,9,41,28,35,59,57,51,39,5,2,1,0,4,1,6,0,1,1,3,24,54
11,27,14,25,47,100,162,189,132,56,57,35,14,5,5,3,6,1,24,32,32,56,95,74,156
12,44,28,32,3,23,18,5,3,23,9,5,13,1,3,3,2,7,6,19,38,123,125,126,152
13,119,60,27,73,123,112,60,39,11,12,2,8,11,14,5,61,24,30,70,14,2,11,12,26
14,33,58,101,35,20,12,5,48,8,2,2,6,18,7,8,8,8,20,34,13,37,72,93,217
15,170,185,174,159,124,141,180,188,145,32,11,8,6,26,7,14,63,71,132,234,134,85,136,126
16,114,119,175,166,136,142,208,189,135,91,20,9,6,14,17,24,7,6,2,164,140,158,22,81
17,36,38,51,112,97,152,126,145,95,5,17,72,11,12,20,26,98,70,47,33,15,29,23,26
18,69,58,64,73,84,92,50,20,20,17,12,9,4,14,12,15,13,68,68,80,85,91,79,101
19,108,86,77,66,88,126,98,34,48,4,8,9,8,7,5,11,9,35,72,29,37,64,47,24
20,122,174,162,65,101,83,89,126,39,23,26,12,12,16,13,17,17,33,26,34,54,52,111,92
21,49,48,84,30,29,36,77,14,22,14,20,12,7,2,12,8,10,4,16,19,36,26,32,32
22,39,60,34,51,30,79,148,94,25,62,29,15,7,8,10,18,10,17,9,30,97,45,27,55
23,53,18,150,192,68,94,116,92,7,3,10,13,5,4,4,2,5,38,12,20,26,41,42,41
24,71,67,38,57,54,88,66,54,34,56,49,64,11,3,2,1,5,6,3,3,9,5,4,8
25,3,30,35,23,47,77,69,63,26,35,11,12,0,2,1,3,2,11,13,17,15,19,88,100
26,149,98,48,4,3,101,175,139,45,4,4,1,0,1,1,0,0,13,14,16,53,60,166,219
27,122,171,242,221,210,164,157,115,70,73,25,7,0,3,1,1,1,10,17,91,47,49,125,75
28,111,103,150,176,148,124,121,134,188,123,46,5,2,4,6,6,12,10,3,15,15,14,29,67
29,100,65,30,11,115,167,31,6,8,5,8,11,5,4,0,1,2,5,1,16,55,25,42,112
30,146,105,28,80,58,117,153,66,40,18,51,49,34,20,8,27,6,12,10,9,17,14,22,19
31,30,23,26,24,61,194,144,39,24,25,108,105,8,6,2,103,75,22,2,0,0,25,28,4
