jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,43,43,67,55,77,71,67,70,75,55,38,32,33,15,21,73,26,230,25,10,23,51,42,51
02,37,69,57,64,55,80,65,77,110,74,158,169,217,182,110,82,203,51,88,32,34,20,36,51
03,39,33,67,53,46,46,64,71,40,34,28,16,10,19,22,23,85,191,349,245,213,32,46,41
04,47,40,59,52,25,6,51,248,176,145,149,258,103,40,29,124,181,146,174,148,35,38,56,59
05,58,98,70,74,20,48,47,133,65,110,36,29,15,27,78,125,273,183,201,221,51,37,118,214
06,159,177,64,72,41,60,146,163,145,181,122,61,254,205,129,176,95,59,192,139,102,251,85,44
07,128,32,34,78,182,194,41,139,201,214,134,61,34,32,48,35,31,24,38,6,3,25,54,50
08,41,45,50,62,36,84,111,80,270,270,166,56,43,75,78,48,254,274,135,95,72,150,230,116
09,90,47,61,56,50,52,72,55,49,60,196,41,46,20,14,16,11,103,296,28,22,46,39,39
10,43,37,50,55,53,61,162,193,156,146,34,21,28,33,28,20,18,16,12,15,27,40,48,46
11,40,25,45,35,43,40,41,28,25,27,31,50,26,20,29,23,23,101,114,20,22,36,40,54
12,23,43,35,42,31,47,59,35,38,31,40,52,55,25,28,20,14,48,185,22,13,34,43,56
13,37,46,47,47,24,33,52,52,64,41,52,20,30,21,16,17,15,15,16,7,45,18,30,61
14,29,35,56,156,23,55,42,34,56,164,44,185,147,198,87,100,126,226,185,67,63,219,191,169
15,73,43,38,55,11,15,51,57,83,48,30,34,22,19,35,87,102,17,23,62,33,54,77,91
16,40,69,58,36,41,62,67,54,44,39,38,19,26,17,28,24,28,17,16,21,51,78,80,89
17,124,136,102,132,128,120,68,55,72,56,102,54,63,20,24,81,128,55,254,169,26,38,54,48
18,21,36,44,40,27,62,37,34,52,42,53,30,20,25,40,31,27,20,28,25,26,39,56,63
19,57,49,53,85,35,84,51,51,60,44,57,32,14,24,34,44,36,22,20,17,27,45,44,65
20,43,56,63,69,28,16,29,63,57,46,53,39,24,40,30,25,21,19,12,12,24,37,71,118
21,76,36,45,47,45,49,78,53,37,174,142,33,19,11,48,174,208,22,22,16,37,64,57,74
22,47,47,54,66,69,60,41,185,172,64,56,47,33,41,50,129,73,39,62,27,60,41,60,62
23,56,69,68,70,70,100,75,151,80,132,176,37,25,31,33,54,27,35,16,25,41,56,75,59
24,75,57,68,54,75,77,91,64,65,37,0,161,297,71,30,27,20,19,21,23,34,62,60,90
25,82,85,108,106,92,95,70,42,66,74,68,38,24,27,47,27,19,30,19,13,30,27,76,127
26,40,73,70,75,64,41,88,46,57,65,54,40,28,33,97,92,30,33,34,22,29,130,86,101
27,73,71,116,106,110,31,74,199,68,19,45,156,97,107,55,67,35,141,200,83,26,47,80,134
28,98,70,115,111,57,116,86,56,39,76,44,31,23,30,32,27,27,23,84,34,44,44,77,64
29,76,74,93,71,98,74,75,46,72,68,69,73,21,37,28,16,93,26,98,47,35,54,93,84
30,93,74,108,91,78,54,66,83,96,172,138,29,21,20,34,58,94,23,83,85,92,48,94,128
31,59,83,114,123,94,110,83,83,83,77,69,145,34,29,39,143,145,153,211,270,114,124,152,90
