jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,12,10,8,14,25,24,27,27,31,43,29,30,37,38,36,34,31,19,33,4,16,10,13,""
02,7,9,8,12,12,13,22,39,28,41,40,32,24,36,32,29,27,28,20,17,15,20,7,9,""
03,14,7,12,10,17,11,18,34,30,36,54,44,55,63,55,51,56,59,54,41,23,37,71,88,""
04,44,31,27,29,41,28,50,36,29,60,68,81,77,76,56,45,22,30,19,13,15,19,12,4,""
05,13,7,17,9,14,17,31,37,25,37,44,36,41,41,25,32,32,26,30,17,13,13,20,15,""
06,9,7,13,6,15,25,27,38,28,30,41,49,33,33,26,32,28,25,19,27,13,25,18,10,""
07,5,12,10,18,19,21,21,26,20,23,30,36,38,36,22,31,35,21,18,23,19,10,8,17,""
08,5,12,15,17,20,23,16,15,28,35,25,28,34,30,28,21,28,25,30,16,9,10,9,9,""
09,9,4,5,5,9,21,30,23,16,41,34,36,27,15,26,33,32,18,23,18,14,7,12,7,""
10,13,6,8,11,6,12,17,22,18,22,20,21,27,20,20,21,25,25,22,30,11,10,16,8,""
11,7,6,9,6,11,11,20,18,17,28,31,22,28,24,22,22,22,20,26,15,12,8,14,9,""
12,8,4,18,6,15,15,18,25,26,22,26,23,24,33,15,16,24,25,12,18,14,8,8,11,""
13,9,14,10,10,7,17,9,12,24,23,22,35,27,25,20,28,26,19,25,27,15,20,31,11,""
14,32,17,8,26,12,33,38,28,18,14,45,39,39,27,37,32,43,51,66,75,68,38,3,2,""
15,2,4,2,5,3,7,12,9,14,17,13,16,22,16,16,18,12,20,16,7,10,8,9,7,""
16,6,4,3,2,6,8,19,8,18,16,33,27,14,33,23,22,42,31,29,19,22,17,16,14,""
17,10,17,7,3,8,15,14,23,25,18,17,23,21,19,17,22,20,16,13,18,11,9,12,12,""
18,7,6,4,6,7,13,20,19,28,19,26,29,18,14,15,12,16,29,27,19,21,5,10,2,""
19,4,7,4,7,6,17,16,25,29,23,21,24,13,17,22,27,29,19,27,24,18,19,12,12,""
20,9,10,5,8,22,19,30,30,40,28,38,41,35,35,32,27,24,31,22,25,24,20,5,12,""
21,9,6,9,15,15,28,28,32,40,31,40,46,18,18,22,21,22,17,14,19,12,13,10,6,""
22,7,8,9,13,16,18,19,25,37,48,39,26,31,15,28,21,27,29,29,20,13,14,13,11,""
23,4,9,4,4,21,14,22,20,30,21,40,35,31,29,37,30,34,25,18,23,19,17,13,6,""
24,11,10,7,14,12,24,29,23,37,27,39,36,39,27,16,19,37,28,21,17,19,12,14,15,""
25,6,11,8,16,16,23,26,29,31,35,42,33,28,38,28,31,21,33,18,20,14,21,19,12,""
26,9,7,12,17,16,22,33,32,37,28,29,40,39,25,27,26,21,31,30,20,23,18,10,10,""
27,10,6,7,8,14,19,31,36,45,46,29,46,33,26,32,35,29,29,23,20,20,21,11,9,""
28,5,11,5,5,15,22,26,29,46,40,38,29,23,28,23,21,22,18,19,26,22,17,14,6,""
29,5,8,6,7,13,13,27,24,18,17,28,26,21,17,16,27,10,11,14,12,7,14,7,7,""
30,9,1,3,10,10,13,12,34,19,21,25,22,27,27,25,25,26,16,15,14,18,8,12,9,""
31,10,5,6,6,11,20,17,14,20,28,23,29,16,26,12,14,18,13,16,21,11,8,-1,-1,""
[E]{hzjynI}le,"z'gl}"
