jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,31,23,28,20,33,27,18,16,1,16,15,6,11,10,9,6,10,11,17,10,12,11,20,""
02,25,29,22,25,35,33,27,19,12,13,10,6,3,8,4,5,9,7,11,8,6,12,5,23,""
03,19,34,31,30,31,37,21,13,7,14,6,5,13,13,25,22,13,21,11,17,23,25,33,68,""
04,70,79,80,58,60,62,39,21,12,10,11,9,16,8,8,12,11,5,9,8,21,10,15,19,""
05,18,25,44,39,31,29,32,15,7,13,11,21,14,6,4,7,16,6,7,6,11,12,10,13,""
06,19,25,19,25,22,19,18,10,20,8,7,11,5,13,9,10,2,8,9,13,10,7,14,20,""
07,22,36,41,27,30,26,29,13,14,16,15,8,5,4,9,11,13,7,3,3,7,19,10,12,""
08,18,13,22,21,23,18,22,12,13,11,3,7,10,4,7,8,7,5,10,18,12,6,17,9,""
09,16,29,39,36,28,36,25,17,18,20,3,10,7,10,7,4,14,7,18,14,10,17,15,13,""
10,30,32,48,49,20,20,24,13,18,7,11,11,11,10,8,9,6,10,8,3,11,8,8,11,""
11,17,31,49,42,21,36,25,20,14,12,18,17,12,8,11,13,14,19,12,12,16,10,11,20,""
12,32,22,34,36,35,25,30,15,11,7,12,9,15,12,6,10,11,7,10,14,15,22,23,16,""
13,25,25,20,32,36,36,22,15,12,16,15,10,9,9,3,2,4,6,9,17,19,22,21,20,""
14,25,31,38,28,22,27,22,9,7,15,13,9,8,3,5,1,9,4,0,13,10,14,11,8,""
15,15,29,24,29,30,13,12,15,14,17,7,2,12,5,3,5,6,7,5,11,8,9,10,21,""
16,22,27,36,29,19,22,14,19,4,7,8,6,11,9,9,11,13,8,17,0,48,15,16,13,""
17,22,21,29,26,23,22,12,13,8,8,10,13,7,11,7,5,10,5,8,13,14,11,17,26,""
18,24,24,43,29,24,18,12,9,13,6,17,22,12,10,10,5,2,3,7,4,12,9,13,14,""
19,16,29,33,31,29,25,17,16,10,5,9,6,6,8,6,3,5,10,6,13,9,9,15,16,""
20,32,29,36,39,37,26,13,18,13,13,10,8,12,7,2,0,6,16,8,9,12,19,16,8,""
21,12,23,22,24,17,20,11,15,14,8,7,5,3,11,22,3,9,5,6,6,9,14,13,11,""
22,27,26,33,21,19,21,11,11,18,9,3,3,9,4,5,8,9,3,3,6,9,14,12,20,""
23,18,19,25,29,29,22,15,13,8,6,4,6,7,3,4,4,2,6,5,6,4,10,6,12,""
24,19,25,22,24,22,33,16,17,21,15,13,10,10,9,4,7,4,8,8,5,7,8,8,4,""
25,19,19,23,26,25,15,23,17,12,9,12,9,14,12,9,9,12,10,10,12,12,6,9,24,""
26,19,27,22,32,22,16,26,8,12,15,10,13,11,10,7,7,9,3,6,11,11,6,16,13,""
27,15,21,23,25,15,15,11,10,8,14,6,7,7,8,9,4,2,7,8,4,5,8,21,20,""
28,5,22,24,19,22,18,13,15,12,8,7,4,10,7,4,6,6,5,3,2,4,5,7,7,""
29,19,17,29,23,26,20,20,8,16,10,3,10,4,0,3,0,5,9,6,2,7,15,9,7,""
30,19,32,23,24,19,14,17,8,13,9,6,6,11,2,2,1,7,5,3,6,15,5,13,18,""
31,11,22,16,26,22,18,16,13,10,3,2,4,4,10,4,4,6,2,3,1,3,5,-1,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
