jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,36,58,77,83,92,101,118,111,110,93,98,93,86,64,84,51,25,29,14,9,13,12,33,18,""
02,35,41,69,90,78,91,97,97,62,24,15,46,91,56,60,59,49,30,13,11,27,9,33,34,""
03,48,43,81,89,101,93,109,102,102,43,75,92,115,134,106,87,45,27,60,52,13,24,51,72,""
04,113,135,142,214,215,248,233,156,93,132,164,170,162,163,128,100,41,38,36,37,20,47,25,18,""
05,64,52,62,76,62,69,66,70,89,80,68,98,95,102,79,49,41,41,31,20,26,29,15,32,""
06,40,56,72,64,49,57,72,72,94,78,108,97,107,85,92,64,33,20,24,28,11,30,27,26,""
07,43,59,62,51,67,37,43,60,69,76,86,87,70,84,82,47,42,19,19,31,33,25,47,37,""
08,37,41,85,93,65,70,93,67,40,65,80,104,92,100,67,59,44,17,24,15,27,32,20,-1,""
09,29,38,75,84,65,-1,-1,-1,-1,-1,-1,17,61,85,46,47,27,14,12,11,17,57,38,48,""
10,26,38,39,44,52,44,48,32,34,65,53,59,57,49,45,23,15,14,19,10,8,26,35,25,""
11,50,100,82,92,90,99,104,89,65,81,103,118,120,113,103,63,103,29,38,33,35,39,36,31,""
12,22,32,56,67,64,66,64,56,72,74,79,92,102,108,100,61,63,31,28,21,21,23,38,29,""
13,27,70,87,110,84,88,91,74,83,81,89,94,111,96,74,54,52,26,27,30,23,23,27,30,""
14,49,72,71,77,95,99,70,78,78,82,92,114,128,109,87,53,40,23,29,27,34,31,43,29,""
15,54,95,101,114,96,104,111,88,77,73,53,27,18,23,31,-1,11,19,9,18,40,32,43,29,""
16,33,62,74,103,102,100,97,89,93,77,92,115,99,78,48,37,23,5,9,14,9,18,13,32,""
17,44,52,77,60,86,86,82,80,80,70,70,115,122,115,86,59,34,35,24,22,36,33,31,33,""
18,61,74,98,90,123,88,74,62,90,87,70,117,100,105,110,72,35,38,27,24,33,40,38,41,""
19,35,74,81,83,98,89,77,78,70,-1,-1,-1,3,27,93,78,52,20,23,16,24,29,23,28,""
20,52,56,88,88,102,96,78,72,67,49,80,80,94,-1,101,50,35,23,16,29,30,24,19,25,""
21,37,59,59,79,107,107,89,78,75,88,118,71,90,99,72,78,118,20,26,25,33,32,18,25,""
22,22,31,32,31,37,51,43,40,51,42,44,67,81,95,80,46,38,23,20,24,28,30,20,21,""
23,32,48,55,67,66,61,64,56,51,39,79,34,79,69,67,23,23,11,12,13,23,22,16,20,""
24,26,32,34,46,48,60,49,45,56,-1,62,72,78,53,53,45,17,22,17,22,20,20,32,18,""
25,47,46,39,54,69,41,52,59,47,38,45,51,49,41,34,28,28,19,22,12,21,21,36,26,""
26,23,39,41,-1,67,76,57,56,49,40,42,38,41,44,34,31,22,18,23,24,13,22,16,31,""
27,32,42,50,55,64,61,55,89,50,34,35,63,53,40,51,38,14,13,10,7,9,29,24,21,""
28,16,47,39,57,56,60,56,60,47,56,58,61,71,64,46,29,83,16,21,10,18,22,36,15,""
29,17,33,52,72,71,65,58,48,36,57,59,45,48,52,30,20,12,15,16,10,24,17,22,22,""
30,23,32,39,48,53,46,44,57,41,39,37,41,39,-1,35,23,18,11,8,10,16,18,21,14,""
31,22,37,62,56,56,60,53,39,65,54,39,57,53,52,49,24,19,12,14,14,18,20,14,18,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
