jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,105,166,172,229,222,201,215,231,220,245,277,290,296,236,227,172,149,115,80,75,76,74,97,83,""
02,135,142,155,179,198,232,226,227,215,244,210,307,303,269,224,196,166,122,101,92,96,107,112,132,""
03,151,166,180,193,210,231,235,235,252,259,298,361,352,331,311,282,230,191,173,149,137,163,158,187,""
04,231,268,348,314,328,313,324,262,294,327,314,342,363,348,316,211,143,111,82,83,78,78,95,91,""
05,125,157,164,194,217,218,227,215,216,218,224,273,275,239,224,178,84,109,75,64,68,72,93,89,""
06,111,124,165,173,212,210,204,217,216,195,209,259,248,266,218,142,105,75,84,59,80,83,75,95,""
07,119,129,151,156,208,244,210,218,204,210,244,248,260,226,200,129,106,81,61,70,68,72,86,79,""
08,120,144,194,206,184,192,204,177,188,211,272,265,228,227,165,164,119,68,66,63,65,85,82,96,""
09,85,110,144,210,182,206,345,239,185,205,197,236,217,181,163,131,94,69,84,62,78,63,76,100,""
10,118,110,167,179,198,201,204,194,197,204,214,250,253,222,214,130,109,84,69,59,63,74,83,100,""
11,85,135,147,180,167,200,211,190,186,180,210,223,229,185,193,120,100,60,62,63,54,62,72,85,""
12,103,138,144,187,198,194,192,198,170,208,219,230,204,214,161,120,84,60,59,55,61,80,83,113,""
13,94,146,180,227,221,183,194,186,191,214,231,247,211,220,183,137,75,69,65,59,67,83,73,79,""
14,106,106,144,165,179,206,183,189,204,192,234,224,250,209,141,106,61,50,57,61,68,89,104,109,""
15,115,166,191,209,204,175,211,178,192,192,266,232,225,256,183,157,114,80,52,62,60,85,62,78,""
16,108,120,140,194,221,214,234,228,184,193,277,353,285,234,204,147,102,61,48,59,56,75,74,113,""
17,115,137,181,178,203,193,177,175,210,180,203,242,263,244,209,138,99,68,69,47,70,70,89,111,""
18,94,131,180,190,209,221,193,203,214,176,14,109,218,208,238,268,91,78,68,74,71,75,94,107,""
19,123,138,158,225,221,226,199,192,213,213,113,246,244,239,195,123,97,62,44,53,75,83,86,92,""
20,118,110,155,209,222,208,210,207,203,228,232,224,230,198,176,109,92,81,66,58,74,76,86,92,""
21,112,151,147,205,249,246,218,217,232,267,213,214,209,202,223,140,91,65,78,75,44,59,83,52,""
22,88,115,141,195,185,190,184,158,165,175,200,207,199,200,171,151,102,67,70,55,63,93,78,87,""
23,114,149,170,189,205,216,228,224,188,215,206,239,249,184,205,162,138,89,60,58,65,68,78,72,""
24,76,88,109,159,200,189,153,171,165,141,162,162,163,129,141,84,66,66,44,45,40,52,68,94,""
25,79,86,123,139,153,172,135,157,160,155,157,106,119,115,99,84,62,39,35,36,46,56,77,77,""
26,102,95,108,160,156,182,170,142,113,151,155,152,160,148,126,90,62,53,49,48,41,58,69,88,""
27,97,111,115,146,163,167,171,152,131,161,170,166,168,158,121,99,71,46,49,56,46,73,69,98,""
28,72,90,-1,-1,-1,-1,-1,-1,-1,205,198,183,179,156,144,91,66,57,59,49,62,-1,-1,0,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,180,150,136,143,137,101,76,71,51,44,65,86,-1,0,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,45,42,56,66,60,96,""
31,124,134,134,173,174,186,195,156,159,199,172,188,158,118,132,106,58,50,50,56,59,53,74,16,""
