Jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,6,5,1,4,4,5,4,5,3,7,4,2,1,3,0,0,1,1,0,3,0,2,1,3,""
2,2,2,2,3,3,6,7,4,6,2,4,1,8,5,1,3,3,0,2,0,0,3,2,1,""
3,1,3,6,9,7,8,7,5,4,6,2,2,13,12,21,13,11,14,5,2,3,7,8,13,""
4,11,18,21,41,35,39,50,35,9,17,4,19,16,8,4,3,2,1,3,0,0,2,3,1,""
5,1,1,5,7,6,9,16,12,2,5,1,4,5,6,2,2,1,0,2,0,1,0,1,2,""
6,1,5,3,5,4,8,3,7,4,2,6,7,4,5,2,5,0,1,1,0,1,0,0,3,""
7,3,4,7,2,8,6,6,8,11,7,2,1,0,4,1,2,0,0,0,0,0,1,1,3,""
8,2,3,3,3,6,3,2,1,2,1,1,3,2,3,4,1,1,0,0,0,1,2,1,1,""
9,1,1,4,3,4,2,6,0,2,3,3,2,0,3,0,2,0,2,0,0,1,2,0,0,""
10,4,1,2,4,6,4,2,0,3,4,1,1,5,4,3,3,0,0,0,0,0,1,1,1,""
11,4,2,4,2,1,5,1,2,5,0,5,4,2,4,1,1,0,0,1,0,1,2,1,1,""
12,2,2,3,2,4,2,5,1,2,2,5,2,2,1,2,1,0,0,0,1,1,2,1,2,""
13,3,6,4,1,0,2,3,3,3,2,4,2,2,1,0,1,0,1,0,0,0,1,2,1,""
14,5,4,2,2,1,6,4,3,5,1,4,6,0,1,1,3,2,0,0,1,2,0,0,1,""
15,1,7,3,7,1,2,3,1,3,1,1,1,2,1,2,1,0,0,2,0,1,0,2,3,""
16,2,3,1,1,2,2,2,0,0,2,2,2,1,1,1,0,0,0,1,1,1,0,0,0,""
17,1,1,1,1,0,0,1,2,3,2,2,0,2,2,1,0,0,1,1,0,1,4,0,2,""
18,2,2,3,1,0,3,0,6,2,6,1,3,2,1,2,1,0,0,1,3,1,1,4,2,""
19,0,0,2,2,1,1,1,3,0,1,2,2,3,0,0,1,0,0,0,2,0,1,2,5,""
20,1,2,0,4,4,7,5,6,4,4,4,4,3,1,0,1,0,0,0,1,2,1,1,2,""
21,4,1,1,0,1,4,0,2,2,4,3,1,3,0,2,1,1,0,0,3,0,1,3,0,""
22,6,2,2,3,4,3,0,2,5,3,1,0,4,0,1,4,0,0,0,0,1,0,0,4,""
23,1,3,3,8,4,4,0,1,2,2,5,3,3,3,0,0,0,0,2,0,1,2,1,3,""
24,3,2,1,1,4,1,2,6,1,3,2,3,1,3,1,0,0,0,1,0,0,0,2,1,""
25,2,4,5,6,3,2,2,4,3,1,2,2,0,2,2,1,0,0,1,0,1,1,0,4,""
26,3,5,6,3,2,3,1,0,3,2,2,2,3,2,0,0,0,0,2,1,0,1,2,3,""
27,3,2,1,1,1,2,0,0,2,2,1,1,0,1,3,0,1,0,0,1,1,4,0,3,""
28,1,7,2,1,1,2,6,6,1,3,1,2,2,0,1,0,1,0,0,1,1,2,1,2,""
29,5,4,3,2,4,2,2,2,4,0,1,2,1,0,1,0,0,2,0,0,0,0,1,2,""
30,2,6,3,4,7,4,2,2,4,4,2,2,2,2,0,0,0,2,0,0,1,1,4,4,""
31,3,5,1,4,4,5,4,2,3,2,2,4,1,0,0,0,1,1,0,0,0,0,1,3,""
