jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,68,56,57,49,41,50,45,52,65,84,""
04,85,106,115,116,110,101,84,73,36,30,55,69,70,78,53,52,38,33,23,20,23,34,5,7,""
05,33,48,44,36,45,41,38,38,30,33,26,34,33,29,36,30,20,26,25,25,28,35,31,34,""
06,37,51,49,47,52,46,38,31,28,23,26,32,30,32,30,29,37,34,16,27,30,30,30,37,""
07,50,50,70,56,63,63,50,36,32,41,32,28,28,26,33,28,33,33,11,31,20,16,25,27,""
08,34,36,37,33,42,39,33,38,18,34,26,31,29,33,24,27,24,29,18,25,17,12,16,8,""
09,10,15,24,19,26,31,26,16,28,13,14,19,19,15,21,19,14,12,9,8,10,14,13,11,""
10,9,22,27,27,35,32,29,47,38,41,44,31,42,43,28,30,33,30,28,33,34,26,24,29,""
11,33,30,41,39,36,44,39,24,39,25,33,36,39,39,34,25,30,19,23,19,26,27,30,36,""
12,29,45,45,50,62,55,41,40,29,25,30,46,35,35,30,32,26,25,22,27,27,23,14,23,""
13,22,40,43,50,53,56,44,41,40,37,30,29,31,33,48,29,0,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,19,76,122,78,58,74,75,50,44,41,15,4,6,12,10,9,14,9,8,14,7,10,8,""
16,14,12,15,21,27,27,15,19,18,9,14,11,10,13,15,12,8,16,6,5,11,7,1,7,""
17,9,6,12,13,26,17,14,11,18,11,15,16,11,11,11,16,11,9,7,5,8,9,8,12,""
18,13,8,2,7,19,16,19,8,13,14,11,10,17,15,18,15,4,3,5,8,4,14,9,13,""
19,18,22,21,21,26,19,14,17,17,16,19,14,21,25,20,19,11,20,13,16,12,15,14,14,""
20,18,25,28,29,21,18,24,10,11,17,18,11,23,14,20,21,9,11,12,11,13,12,11,6,""
21,8,16,23,14,18,32,14,26,15,10,19,13,11,12,15,8,9,27,34,41,38,44,16,19,""
22,15,4,1,9,28,30,25,27,15,27,23,12,11,4,10,3,4,10,4,3,13,12,11,19,""
23,16,16,0,15,20,29,25,23,15,21,14,3,4,23,14,12,8,14,10,8,9,6,11,9,""
24,12,11,14,12,26,22,11,18,18,16,17,19,20,16,11,9,9,10,5,10,19,17,12,12,""
25,13,25,23,27,30,34,21,17,21,16,25,18,24,27,18,17,12,18,13,20,19,11,10,14,""
26,20,21,25,26,26,31,25,23,13,24,26,26,14,19,12,12,20,19,7,10,15,19,14,11,""
27,18,17,28,17,28,29,17,16,14,12,10,17,21,19,14,13,8,17,12,14,13,13,12,12,""
28,10,15,21,14,32,25,13,17,14,20,17,14,19,10,8,9,6,8,9,3,3,6,16,25,""
29,19,20,18,13,16,16,12,14,10,10,14,23,31,25,18,30,18,24,24,14,20,17,25,25,""
30,17,25,31,36,33,40,26,36,26,26,28,27,21,26,23,24,18,15,11,16,10,14,17,18,""
31,16,19,24,23,18,21,16,38,14,11,18,16,12,10,12,32,26,16,30,38,1,4,6,8,""
