jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,63,65,66,93,79,81,89,75,77,70,53,70,47,46,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,88,107,95,92,88,79,90,68,53,70,64,83,103,126,""
04,151,136,170,200,190,183,167,79,66,94,96,107,112,92,82,51,42,26,43,35,50,44,63,67,""
05,72,87,94,104,105,119,79,27,40,38,46,70,51,42,36,33,22,19,22,40,35,46,56,60,""
06,63,98,83,93,92,109,69,58,66,73,63,78,52,16,13,15,10,12,9,35,26,53,44,58,""
07,57,69,85,98,90,84,74,77,72,70,62,63,48,37,41,-1,19,20,14,27,40,59,57,53,""
08,56,81,81,82,109,85,61,62,57,66,68,64,60,50,56,41,17,21,28,40,50,36,50,54,""
09,49,68,75,98,95,74,76,57,45,-1,56,64,56,43,22,24,14,20,23,28,39,43,42,61,""
10,75,81,104,100,88,74,67,61,65,52,67,57,45,43,36,26,18,18,20,26,44,46,48,44,""
11,51,72,100,-1,-1,-1,-1,-1,50,60,62,76,55,46,33,40,21,19,33,27,35,50,46,52,""
12,62,76,94,106,115,81,75,54,45,58,59,57,60,46,42,30,21,22,20,26,37,33,50,42,""
13,51,56,59,111,72,75,72,42,55,36,60,56,47,45,28,28,14,22,13,22,37,38,34,42,""
14,69,61,84,85,82,75,67,71,43,56,42,47,47,41,33,32,28,25,17,25,33,40,43,51,""
15,42,85,93,89,86,73,51,54,62,54,53,80,57,46,44,30,24,24,23,31,40,44,44,41,""
16,51,76,86,97,110,97,57,51,56,56,74,74,62,51,27,27,27,11,29,32,29,44,47,47,""
17,66,69,96,96,114,88,80,61,39,51,57,56,54,37,31,21,22,20,9,21,34,40,49,65,""
18,61,69,67,92,104,75,60,39,60,49,53,71,32,48,29,19,20,11,17,28,42,38,53,54,""
19,63,77,93,115,89,90,62,64,58,55,59,68,54,37,36,30,18,22,16,28,39,46,55,60,""
20,51,57,97,102,82,56,45,41,43,54,56,67,47,36,33,25,21,18,22,33,48,41,59,51,""
21,74,76,91,101,85,103,55,57,46,40,44,56,49,31,25,29,25,11,19,27,36,38,54,57,""
22,57,68,82,92,75,83,53,54,49,33,29,44,49,37,23,21,13,12,20,37,22,32,38,48,""
23,53,68,68,90,94,93,66,51,44,52,43,38,38,42,23,22,13,13,15,25,30,44,34,39,""
24,43,59,77,72,66,63,46,32,35,33,41,45,32,38,32,24,12,17,21,23,29,41,44,60,""
25,44,60,76,75,74,68,47,31,48,38,48,44,45,44,20,25,19,25,28,23,43,35,48,64,""
26,54,58,76,71,79,58,49,44,44,56,44,47,35,41,27,25,24,9,25,18,28,31,53,47,""
27,70,59,73,85,85,50,53,48,38,44,56,47,32,32,33,15,16,20,24,31,32,29,50,46,""
28,40,58,72,75,84,72,54,52,47,43,42,43,42,36,21,16,14,20,16,21,26,29,37,48,""
29,54,61,72,72,92,66,58,54,53,56,33,45,41,27,26,13,17,25,23,21,43,48,47,59,""
30,67,77,83,88,82,78,57,53,43,59,58,44,41,29,24,17,21,16,23,35,30,39,47,73,""
31,58,74,78,77,75,67,63,53,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
