jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,21,17,28,24,27,17,13,11,13,7,1,4,7,2,3,8,6,10,12,13,19,12,20,""
02,24,29,32,30,34,31,18,14,12,7,7,6,11,6,9,2,5,3,5,3,12,11,9,14,""
03,35,47,47,61,59,51,35,27,15,15,8,12,18,23,29,30,35,21,16,17,24,41,49,75,""
04,78,76,108,144,170,108,117,69,29,49,27,39,42,39,46,25,15,13,26,14,21,25,37,55,""
05,66,74,86,94,91,99,89,63,42,27,50,34,32,31,24,26,13,23,24,26,25,52,55,54,""
06,57,86,91,88,101,104,86,62,48,44,39,48,28,20,21,22,13,13,17,28,29,45,42,49,""
07,75,67,88,92,90,71,69,40,51,34,28,35,14,19,18,15,34,13,15,23,14,35,55,47,""
08,62,78,81,67,88,86,53,43,26,-1,-1,-1,-1,18,19,8,14,9,10,25,19,29,35,31,""
09,23,46,74,76,72,60,52,23,36,40,36,18,15,26,15,12,16,17,20,22,30,36,49,46,""
10,46,61,58,80,58,43,31,16,21,33,29,19,24,21,18,12,8,13,20,20,21,28,34,31,""
11,50,46,50,65,56,45,40,24,20,12,20,15,11,28,17,14,13,16,17,21,37,48,47,55,""
12,65,61,62,72,60,55,22,29,20,27,21,17,20,12,9,8,11,10,24,18,33,27,42,42,""
13,45,53,63,80,65,52,44,29,17,28,25,18,21,18,7,18,7,6,8,12,7,29,39,36,""
14,54,55,52,53,73,74,62,30,39,33,32,29,28,21,19,21,20,18,7,22,23,16,22,34,""
15,48,57,38,94,83,85,59,26,33,23,16,13,13,22,14,13,10,10,-1,-1,13,20,37,37,""
16,39,81,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8,13,14,5,-1,-1,-1,-1,25,21,31,""
17,36,31,75,74,79,53,29,20,23,20,25,28,16,24,8,3,13,14,8,14,21,20,35,51,""
18,41,80,77,70,68,69,42,23,25,32,19,24,18,24,20,12,8,3,14,13,24,35,34,29,""
19,50,49,64,66,51,55,32,28,28,35,27,26,26,11,14,19,5,12,11,18,20,23,21,32,""
20,56,77,57,65,73,65,46,34,30,24,25,20,15,22,19,12,18,13,9,20,13,17,22,28,""
21,43,59,52,97,58,46,35,25,26,27,30,27,23,20,10,10,15,11,12,24,28,39,45,35,""
22,66,50,61,69,64,35,40,21,36,19,25,14,19,13,11,11,13,11,8,20,16,24,20,25,""
23,36,43,52,36,50,52,43,26,21,24,20,17,19,13,8,8,8,8,9,19,26,19,18,17,""
24,34,46,46,34,54,40,32,30,28,26,20,17,13,15,5,8,5,9,16,18,34,30,25,25,""
25,-1,-1,-1,-1,-1,-1,-1,18,24,22,22,28,17,12,14,9,9,6,12,14,13,22,22,44,""
26,32,47,41,46,36,46,24,16,19,28,23,9,25,12,9,8,11,9,12,15,17,21,29,41,""
27,51,49,51,77,58,46,39,24,19,18,21,29,15,14,24,11,9,11,18,16,16,26,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,41,33,21,27,30,11,12,8,9,18,15,16,21,12,5,5,11,6,12,6,10,21,24,25,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,4,9,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
