nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,34,22,16,35,32,20,13,14,6,9,9,5,6,9,0,4,4,5,9,13,16,19,12,""
02,15,23,21,22,29,27,21,13,15,14,11,5,5,4,4,3,5,3,10,8,10,17,30,16,""
03,11,21,24,24,23,22,16,12,17,15,5,3,5,3,4,2,2,6,10,7,11,27,20,21,""
04,14,18,18,21,16,19,15,12,31,7,15,10,4,7,3,4,3,13,9,19,16,16,47,23,""
05,24,6,29,28,26,28,20,22,16,5,15,4,2,7,4,4,5,6,10,10,15,30,25,21,""
06,15,19,24,10,17,13,14,17,13,8,3,4,6,7,1,4,5,3,5,10,19,24,30,23,""
07,12,12,10,11,12,17,14,15,0,0,0,3,3,5,4,4,6,6,10,14,22,27,16,0,""
08,9,13,21,14,12,13,28,20,10,11,9,4,3,3,7,5,4,4,4,8,18,22,16,10,""
09,18,9,17,27,26,12,10,14,15,10,8,16,10,7,5,4,4,10,7,14,17,11,28,18,""
10,11,12,13,23,22,11,13,20,7,4,7,10,6,9,7,3,3,9,7,14,20,18,13,16,""
11,15,9,16,17,18,13,14,18,15,14,12,5,1,4,4,2,2,15,14,0,7,18,12,16,""
12,14,12,13,21,14,7,14,7,10,7,8,4,3,4,6,1,5,10,10,10,8,15,16,16,""
13,18,18,7,8,16,16,19,17,13,10,10,5,4,7,3,2,3,10,6,7,19,27,36,26,""
14,11,20,20,21,11,19,20,15,14,13,5,7,6,6,4,7,6,13,13,18,21,25,32,0,""
15,14,21,25,22,28,27,14,14,13,12,8,13,8,6,8,4,8,6,4,15,13,15,17,12,""
16,13,10,15,14,14,16,15,10,13,8,4,10,12,8,9,7,11,4,12,13,19,25,30,18,""
17,2,18,28,45,15,25,23,27,21,16,18,10,10,6,7,5,9,3,12,9,18,14,18,12,""
18,11,20,21,12,15,12,9,13,5,10,4,5,2,3,4,6,6,6,6,10,10,16,22,28,""
19,20,23,29,33,20,20,19,17,25,28,8,10,20,8,7,6,3,6,7,22,16,15,17,16,""
20,19,16,20,38,22,17,13,17,33,19,15,10,8,6,6,7,12,9,16,16,18,24,15,20,""
21,19,20,24,11,18,17,13,16,9,24,17,9,8,6,9,7,8,7,11,20,19,17,17,20,""
22,13,22,30,28,31,28,15,14,20,16,7,6,12,4,5,5,4,5,6,9,14,19,9,16,""
23,14,6,22,14,26,19,15,10,12,8,13,4,1,2,5,2,5,7,5,2,11,4,15,11,""
24,6,14,14,19,16,13,12,16,17,25,20,13,8,3,1,8,7,4,9,13,20,19,28,23,""
25,15,18,16,21,31,27,16,25,12,23,12,10,3,12,7,10,9,11,12,18,10,27,20,20,""
26,30,19,28,16,38,28,29,19,17,13,15,15,9,7,6,8,6,3,5,12,15,26,18,14,""
27,34,24,19,23,22,28,28,18,19,26,11,6,7,11,5,4,6,12,10,12,21,17,13,12,""
28,15,10,28,24,35,20,19,23,11,21,9,9,11,10,7,3,10,9,6,5,22,26,21,24,""
29,19,21,26,26,33,34,34,22,14,12,6,17,14,6,5,10,5,6,10,10,13,8,13,15,""
30,12,16,23,22,25,20,13,10,11,16,10,10,10,13,8,5,7,5,7,7,14,15,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
