nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,21,21,26,21,24,18,25,16,11,15,16,12,12,12,8,8,7,14,12,18,17,8,17,""
02,23,24,29,24,24,15,16,20,19,15,12,15,10,21,12,9,9,8,12,7,11,8,11,13,""
03,14,13,21,29,13,23,19,16,13,6,12,13,12,14,15,4,10,12,10,15,22,13,15,8,""
04,10,16,21,30,29,19,15,15,16,22,13,12,13,16,12,12,13,9,11,19,23,25,19,14,""
05,15,22,20,30,25,17,13,20,8,18,12,11,10,9,9,14,15,10,11,21,30,23,22,12,""
06,13,21,29,24,14,18,21,16,9,10,16,14,13,8,8,13,5,11,18,21,23,18,20,11,""
07,18,14,23,24,24,19,16,12,14,10,12,12,13,8,9,7,8,6,10,18,20,16,13,16,""
08,16,23,29,28,22,18,21,11,12,11,10,10,12,13,8,9,11,9,18,13,27,12,18,13,""
09,18,12,17,22,17,15,23,14,12,17,10,8,15,14,9,8,9,11,15,19,15,17,14,15,""
10,14,21,19,18,17,20,17,17,14,3,17,9,9,12,6,11,6,4,14,17,22,12,16,13,""
11,14,17,26,28,19,12,17,24,13,13,13,20,9,6,8,6,10,18,15,11,22,18,10,10,""
12,10,15,11,28,19,16,19,18,15,12,18,14,8,13,11,9,9,8,11,21,20,23,16,16,""
13,14,12,14,29,24,23,11,13,12,8,16,16,12,9,10,14,7,6,9,15,21,25,16,12,""
14,19,20,19,18,22,12,17,17,13,21,17,12,12,15,12,8,12,17,17,18,18,25,15,17,""
15,20,25,18,17,20,13,13,14,5,14,11,8,7,7,7,14,5,11,12,13,11,14,13,17,""
16,14,16,10,22,27,18,18,15,9,16,11,13,11,13,7,8,7,11,19,11,21,12,16,6,""
17,20,27,24,30,18,30,16,20,14,15,8,9,6,15,13,7,7,7,9,14,15,18,11,12,""
18,22,26,20,19,10,21,18,16,19,11,11,16,10,17,13,6,6,11,9,16,17,21,16,15,""
19,11,21,22,20,20,22,12,15,11,8,16,17,17,10,12,7,12,9,17,15,16,20,12,13,""
20,15,18,26,19,18,18,21,26,18,17,15,14,11,18,10,9,5,13,6,17,14,15,17,7,""
21,11,16,27,23,18,19,10,14,13,13,16,13,9,15,14,10,10,14,15,14,18,21,16,10,""
22,15,20,29,22,21,15,20,15,13,22,18,16,13,12,11,9,8,18,14,16,17,21,14,17,""
23,19,13,23,13,21,21,20,15,15,19,12,12,9,14,7,6,17,12,18,16,20,11,7,6,""
24,21,11,8,25,22,22,16,18,23,19,17,8,8,11,10,7,10,13,14,10,13,18,19,14,""
25,20,15,18,10,19,18,18,17,15,11,14,13,11,11,14,15,12,8,11,20,23,18,10,14,""
26,13,27,20,18,17,23,20,11,13,10,14,22,10,7,11,5,4,12,2,15,19,10,15,10,""
27,15,14,17,15,19,17,21,7,7,12,10,13,13,12,8,8,11,9,7,10,4,16,13,12,""
28,10,13,18,14,20,14,17,14,14,8,7,13,14,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
