nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,17,29,21,21,18,25,14,18,12,20,13,15,12,13,14,12,14,27,29,18,18,20,18,""
02,19,19,26,17,24,23,24,15,21,11,21,13,20,16,20,14,21,18,33,15,19,28,29,24,""
03,24,26,24,25,29,31,33,18,22,20,25,19,13,18,32,19,17,22,18,21,25,21,21,20,""
04,30,16,24,30,20,23,22,16,23,15,20,8,25,15,22,26,24,20,21,23,26,31,22,21,""
05,22,19,23,30,24,27,24,22,24,21,11,16,17,18,17,26,23,21,-1,-1,18,24,21,21,""
06,25,31,20,21,25,23,21,18,16,16,16,13,17,22,14,16,23,21,23,26,32,35,1,19,""
07,18,25,28,21,23,36,21,16,17,18,22,17,20,20,25,17,22,21,16,26,22,25,18,36,""
08,21,21,30,20,19,35,20,22,18,20,16,10,15,20,19,16,19,18,20,19,20,17,20,10,""
09,23,16,21,25,29,26,16,15,21,14,17,22,8,17,14,21,17,18,20,21,32,19,18,14,""
10,16,24,17,25,23,16,19,19,27,17,13,17,15,11,18,23,13,19,33,25,25,19,17,14,""
11,24,23,18,15,23,22,28,16,15,15,18,26,14,18,12,15,18,23,21,27,20,20,26,21,""
12,27,18,23,18,16,27,24,25,19,22,15,17,10,13,17,16,13,24,21,26,27,20,22,11,""
13,10,22,20,24,30,25,22,17,21,24,24,15,16,13,21,14,22,30,26,17,16,22,18,22,""
14,23,18,24,17,17,25,29,19,22,29,17,16,13,22,13,11,21,29,33,23,19,14,12,17,""
15,18,22,15,13,14,14,20,14,12,16,24,13,13,10,23,21,17,19,23,22,21,12,19,19,""
16,19,18,32,14,20,19,17,18,18,17,18,21,17,18,15,14,11,19,25,15,17,21,16,20,""
17,26,18,23,19,21,18,14,19,19,8,22,8,17,10,15,19,18,19,16,19,24,22,16,20,""
18,23,20,15,26,30,20,21,12,14,19,17,12,17,16,12,13,14,11,21,10,14,18,14,19,""
19,18,20,30,27,27,24,22,21,25,12,13,19,19,15,14,15,23,35,18,20,16,10,16,17,""
20,21,30,20,21,23,29,33,29,22,25,20,19,11,22,13,14,17,17,22,34,15,19,23,17,""
21,25,24,24,22,22,19,25,18,18,18,15,22,23,16,8,18,26,21,25,21,14,14,18,12,""
22,22,15,19,21,19,30,23,26,17,14,16,11,15,14,17,14,17,16,25,18,18,22,16,24,""
23,23,23,27,22,28,14,17,27,22,17,22,19,21,13,15,10,16,20,14,18,19,15,18,11,""
24,25,18,22,24,29,23,12,29,18,18,18,11,17,20,17,10,20,18,17,14,23,16,19,19,""
25,19,22,16,11,23,19,28,22,29,14,28,21,16,5,12,21,18,17,12,17,18,22,18,14,""
26,18,29,16,17,19,27,26,32,24,21,22,20,16,19,15,9,10,17,16,17,17,15,16,21,""
27,14,23,19,20,24,24,20,28,16,17,18,18,10,21,14,17,23,11,23,19,11,15,21,21,""
28,17,24,20,22,18,23,18,16,15,19,16,15,14,12,15,14,14,13,19,13,26,14,17,18,""
29,21,15,22,22,31,19,32,19,24,20,14,19,10,17,11,24,18,14,16,21,19,11,14,20,""
30,16,20,24,18,24,14,18,25,23,10,20,18,19,12,11,14,18,14,16,15,13,17,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]elleI}ly`'a,""
