nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,31,22,35,15,13,17,""
02,26,17,11,14,16,13,16,23,31,29,25,27,27,20,32,20,23,28,36,32,54,101,49,52,""
03,15,26,28,48,21,30,26,25,15,29,18,21,30,19,11,14,36,31,24,27,22,20,39,20,""
04,22,17,28,26,22,22,27,19,28,28,30,34,18,19,30,22,25,17,23,20,17,16,18,15,""
05,9,8,20,22,19,25,27,17,15,19,23,46,21,16,21,21,38,25,40,31,20,34,25,10,""
06,11,16,17,19,13,18,13,9,21,29,39,29,24,17,18,13,26,17,18,60,47,34,35,35,""
07,22,22,28,54,30,41,21,14,21,28,25,29,14,26,20,24,15,12,29,56,48,33,20,12,""
08,20,28,26,32,26,19,27,14,33,18,61,59,20,38,23,18,19,33,34,27,40,22,10,23,""
09,23,15,14,17,23,16,26,15,16,20,29,37,14,11,18,11,19,16,21,18,20,17,18,16,""
10,23,16,18,27,18,27,30,27,37,37,46,50,24,25,22,20,32,28,48,39,41,39,52,49,""
11,15,17,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,56,45,40,""
12,18,24,24,49,31,45,29,20,14,29,26,30,20,17,36,30,25,24,30,30,29,24,32,20,""
13,16,21,24,-1,-1,-1,-1,14,50,52,42,47,43,23,26,37,20,27,18,26,27,16,21,30,""
14,19,22,22,19,18,34,19,30,25,18,23,8,8,19,24,17,21,17,15,19,25,20,12,16,""
15,10,19,10,22,18,20,18,19,22,27,15,51,26,26,25,14,15,17,13,21,30,11,13,10,""
16,15,13,13,19,7,16,19,9,11,34,30,30,14,17,22,15,9,23,25,31,12,19,13,15,""
17,10,8,12,19,9,11,15,23,25,12,23,24,13,7,15,22,13,20,16,12,20,20,16,14,""
18,11,16,16,23,10,9,28,20,27,27,24,36,36,44,34,27,23,26,29,36,31,20,19,20,""
19,31,23,25,37,19,26,30,33,17,16,39,30,34,29,42,35,24,23,27,31,24,20,18,23,""
20,17,17,22,27,27,26,45,32,30,26,33,46,24,27,39,22,17,18,21,10,19,15,30,17,""
21,14,9,10,24,15,24,23,30,28,29,29,35,31,25,17,9,6,9,11,14,14,5,7,5,""
22,10,13,8,11,13,8,25,15,13,43,26,41,8,9,17,21,11,12,14,11,9,13,7,11,""
23,7,9,14,11,14,14,55,28,43,20,38,35,35,18,50,18,9,17,14,11,22,23,21,15,""
24,7,10,24,43,32,19,41,36,31,27,47,34,30,21,17,17,4,12,7,13,9,3,6,8,""
25,5,7,7,6,9,6,16,15,32,12,33,38,8,18,15,12,7,3,6,6,8,4,7,7,""
26,8,5,12,11,11,11,22,15,17,21,22,15,10,19,11,16,9,8,15,8,14,18,15,14,""
27,9,5,14,14,12,20,24,34,14,26,39,40,34,24,17,18,5,11,15,31,9,7,17,9,""
28,12,17,20,13,10,12,19,19,10,12,35,24,34,22,25,9,7,10,6,10,13,7,6,8,""
29,5,6,17,13,5,12,27,4,30,32,21,34,19,26,21,16,5,7,13,7,4,6,4,3,""
30,8,3,7,12,5,14,29,22,25,25,34,24,35,18,22,22,6,10,1,28,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
