jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,5,6,2,8,16,21,39,31,33,42,40,36,40,38,60,54,43,27,20,15,12,11,8,""
02,4,7,7,8,15,9,22,23,43,53,33,30,46,24,37,57,48,29,20,20,20,13,17,8,""
03,7,6,5,10,8,15,38,36,26,37,37,36,64,28,50,43,42,30,12,20,21,12,9,10,""
04,6,10,9,7,7,7,25,28,47,34,44,49,45,36,45,32,41,22,18,22,16,8,11,13,""
05,8,7,5,10,18,19,17,23,20,34,25,39,43,36,59,57,3,7,1,6,14,17,13,7,""
06,3,11,10,23,17,22,16,25,28,35,44,50,58,39,50,52,32,23,13,22,13,14,13,9,""
07,11,2,4,10,15,15,19,16,22,32,33,37,44,42,37,42,44,24,20,15,14,12,11,4,""
08,1,2,1,0,0,8,24,23,47,30,26,51,61,60,33,39,43,30,25,18,10,9,10,5,""
09,3,1,5,10,11,13,19,18,29,36,41,34,42,48,52,59,39,30,22,22,13,7,4,9,""
10,7,1,5,5,20,22,20,18,25,34,32,31,54,35,34,60,46,29,17,18,16,8,10,11,""
11,2,5,10,7,23,16,28,37,28,27,35,50,44,49,62,49,33,30,21,20,12,9,6,9,""
12,17,11,11,20,18,26,33,37,31,49,39,32,35,40,36,51,51,23,15,2,5,4,0,3,""
13,9,9,23,18,23,8,15,28,30,37,31,36,33,17,1,1,7,50,26,14,21,17,14,10,""
14,3,2,7,9,18,19,21,22,25,49,45,85,59,35,31,22,32,27,23,20,18,12,9,9,""
15,16,9,5,12,14,10,24,28,23,25,22,29,41,28,54,27,38,32,32,17,21,10,3,7,""
16,10,15,13,20,36,27,38,46,47,48,31,56,44,45,30,43,46,48,31,17,7,19,11,2,""
17,6,10,15,9,15,19,19,23,24,31,43,29,36,31,59,48,58,37,25,12,10,13,13,9,""
18,7,4,10,10,9,13,20,25,25,24,30,29,24,23,45,57,44,27,28,29,15,15,9,8,""
19,12,8,10,9,12,17,21,31,35,59,45,55,64,38,46,56,58,38,0,28,14,22,18,16,""
20,10,9,12,11,24,14,19,20,36,30,47,46,29,21,46,48,28,42,42,22,9,10,5,2,""
21,4,3,8,5,6,18,19,22,34,29,38,26,39,35,14,1,0,0,0,1,6,10,4,14,""
22,4,8,3,16,13,20,26,43,23,34,33,50,36,55,53,47,48,24,32,20,8,4,7,2,""
23,3,2,6,12,18,26,28,35,43,37,44,51,46,40,-1,-1,43,28,18,13,11,4,8,9,""
24,5,10,6,11,16,16,24,26,35,34,37,54,42,26,35,28,43,35,18,15,12,19,14,10,""
25,4,7,10,8,21,26,35,52,56,60,60,64,55,40,44,34,37,30,31,16,12,9,12,10,""
26,5,7,6,9,29,40,55,63,56,68,93,117,91,41,88,81,58,26,28,19,22,12,12,13,""
27,10,6,19,17,27,41,68,80,89,86,69,97,90,51,84,68,67,56,29,28,18,12,9,15,""
28,40,20,20,14,19,24,33,69,71,63,71,69,74,57,91,108,102,82,66,44,51,33,29,34,""
29,11,19,12,27,47,73,121,122,118,108,126,127,73,123,79,104,87,85,53,46,31,20,21,15,""
30,7,17,16,22,47,66,107,128,128,132,115,120,119,33,18,78,47,69,48,27,15,14,9,10,""
31,5,6,16,5,23,36,47,51,51,59,59,70,69,50,46,59,47,54,24,25,15,28,8,-1,""
