jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,13,23,47,47,44,60,79,93,62,71,96,77,94,119,77,75,80,78,25,21,32,28,26,""
02,36,42,27,53,56,46,96,104,113,86,115,122,143,132,117,110,104,61,82,63,33,14,26,24,""
03,32,23,30,55,42,38,84,75,67,71,103,101,122,96,78,51,52,47,34,30,21,17,25,33,""
04,37,34,34,42,47,45,104,125,121,135,115,137,141,141,106,101,114,90,53,53,41,38,52,46,""
05,54,70,68,73,75,56,138,125,134,101,95,73,90,93,87,76,63,59,36,35,27,82,114,82,""
06,37,47,53,80,116,138,131,105,131,122,140,139,128,141,110,107,118,100,83,42,79,76,6,7,""
07,41,39,37,46,28,69,40,97,68,27,47,46,69,123,136,134,114,128,94,66,62,45,56,62,""
08,63,48,36,30,85,68,115,136,138,124,138,114,112,100,72,106,96,101,72,56,46,35,39,65,""
09,41,45,55,70,48,40,74,96,94,81,70,96,118,119,97,118,82,55,51,51,45,28,29,40,""
10,43,21,39,73,64,93,102,92,84,87,108,111,106,96,116,73,84,50,59,57,27,28,27,25,""
11,20,30,37,53,33,54,71,91,71,69,73,74,101,64,58,63,52,60,53,28,25,31,35,51,""
12,28,36,39,48,56,67,84,72,106,99,100,117,107,101,100,88,88,69,66,33,40,22,32,49,""
13,45,77,75,77,69,71,91,63,79,102,67,103,65,94,83,85,73,60,68,27,21,36,31,20,""
14,28,22,22,18,72,93,62,68,105,58,68,69,82,71,72,87,92,85,74,44,33,33,33,25,""
15,55,34,27,36,36,35,49,83,107,71,77,85,61,59,54,54,36,57,39,48,38,45,33,52,""
16,31,40,71,59,52,67,85,93,95,92,134,129,78,92,86,92,71,61,39,31,31,45,35,31,""
17,35,49,47,37,33,69,96,98,100,86,101,92,61,96,73,62,50,33,35,29,37,31,27,30,""
18,41,38,63,63,60,93,87,110,82,101,93,97,97,59,76,68,84,65,53,46,38,43,67,79,""
19,47,63,60,53,81,69,71,51,103,86,93,66,81,78,75,55,50,69,47,32,37,33,40,35,""
20,60,42,71,49,75,88,101,97,79,53,79,78,66,54,51,51,52,58,49,44,24,16,33,38,""
21,48,107,91,52,67,95,97,98,76,45,88,93,85,78,52,41,30,33,38,34,38,37,46,70,""
22,62,77,68,72,62,66,79,76,96,74,93,88,72,51,54,34,26,46,39,52,23,28,26,23,""
23,36,43,36,27,54,56,80,88,106,45,80,63,90,82,64,69,35,49,50,31,30,17,40,29,""
24,40,24,36,58,62,94,117,105,88,66,79,101,82,78,79,51,34,52,27,35,56,48,40,54,""
25,46,46,40,54,63,49,69,97,88,57,85,73,93,60,45,52,31,37,36,30,31,31,37,39,""
26,43,34,40,59,59,69,74,69,115,119,82,125,83,85,57,41,33,20,32,26,21,20,19,23,""
27,21,48,47,46,58,62,104,108,119,87,76,79,69,33,25,27,35,31,32,30,22,34,43,51,""
28,76,39,39,51,60,57,87,112,105,109,100,84,105,63,56,55,29,39,34,37,26,12,29,34,""
29,43,33,34,60,41,64,101,122,128,64,105,87,108,84,51,38,25,29,29,68,28,26,16,17,""
30,28,35,44,41,44,79,98,125,115,133,78,87,87,70,60,61,47,60,34,35,33,30,30,41,""
31,29,24,45,59,62,63,109,137,153,126,107,139,107,125,92,97,80,71,-1,-1,-1,-1,-1,-1,""
