jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,5,5,16,15,15,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,7,5,26,32,38,""
03,20,21,19,22,24,26,20,12,8,25,28,29,18,27,29,17,14,21,18,11,13,30,30,66,""
04,26,29,32,37,31,24,25,19,27,10,10,6,22,24,5,12,23,10,5,14,10,26,56,26,""
05,13,15,14,15,5,7,12,20,3,9,8,3,4,9,9,7,9,5,11,16,11,38,46,44,""
06,31,22,28,18,26,23,27,27,19,13,17,10,9,11,6,8,4,9,13,12,19,68,34,4,""
07,18,30,27,30,20,12,18,7,12,10,3,14,5,8,21,3,13,10,6,4,29,36,54,52,""
08,17,10,33,23,15,4,12,14,14,2,3,9,2,2,4,3,3,12,8,16,11,24,32,32,""
09,14,15,11,19,20,6,3,9,2,4,7,8,2,4,0,0,1,6,8,5,2,0,0,4,""
10,6,7,6,2,5,2,2,0,0,2,1,3,14,5,1,2,1,9,8,10,8,24,30,26,""
11,15,12,12,12,15,12,9,11,6,7,5,0,0,2,4,14,4,12,24,24,8,0,0,0,""
12,0,0,0,0,0,0,0,13,6,16,14,14,15,9,7,1,2,0,3,8,13,58,40,44,""
13,24,23,25,20,16,22,19,3,0,0,7,8,14,13,20,18,14,22,20,28,22,30,18,26,""
14,30,29,34,22,20,17,0,0,0,0,0,0,2,18,11,11,14,13,15,19,7,18,26,26,""
15,16,25,15,13,4,5,8,10,1,0,0,8,7,9,13,11,13,12,15,14,22,44,36,56,""
16,32,8,5,12,6,0,0,1,3,10,9,8,0,0,4,10,21,18,20,15,11,6,4,12,""
17,3,0,1,12,17,23,24,14,7,11,6,22,12,26,10,8,0,1,0,3,3,42,30,48,""
18,21,10,5,26,18,9,12,8,10,14,15,2,4,7,29,11,7,5,4,6,8,24,6,46,""
19,45,47,9,12,12,13,31,9,10,14,24,14,6,0,7,7,10,4,15,27,26,60,24,36,""
20,23,15,24,19,21,26,17,2,4,3,10,12,14,8,21,23,14,14,18,35,37,80,80,78,""
21,40,37,40,35,38,29,39,21,15,25,27,20,21,12,7,9,10,26,20,22,18,28,32,4,""
22,1,20,24,42,21,19,7,6,7,18,7,9,3,5,3,6,6,6,9,14,16,40,30,44,""
23,23,45,23,36,38,23,22,13,7,9,2,4,1,0,8,8,12,17,18,12,29,44,44,44,""
24,19,45,36,50,39,27,34,31,29,16,30,26,20,14,12,19,21,17,19,22,40,72,114,82,""
25,44,43,47,38,36,33,28,39,25,28,18,22,15,27,24,20,27,37,20,21,29,66,84,92,""
26,42,52,39,41,47,36,35,33,24,28,30,14,18,13,7,17,20,21,25,24,31,34,56,24,""
27,18,18,13,25,26,29,14,22,25,18,28,29,29,19,29,25,15,23,26,35,39,50,98,86,""
28,49,50,33,46,38,34,30,15,12,31,29,19,37,23,1,3,11,27,25,24,30,76,92,74,""
29,42,29,42,38,26,11,27,31,31,35,40,25,17,22,24,12,19,22,26,20,35,66,90,96,""
30,57,43,39,28,21,21,31,27,14,24,32,36,28,24,72,40,36,56,35,38,38,74,90,66,""
31,33,41,23,7,13,3,11,31,34,31,28,41,87,56,35,22,25,23,29,32,19,22,86,90,""
