jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,16,12,26,10,13,13,11,6,12,23,23,27,20,25,43,26,29,38,27,13,23,13,8,""
02,17,15,12,14,10,17,12,15,12,8,13,17,19,24,12,34,21,17,18,14,7,13,19,9,""
03,4,20,23,21,15,11,24,15,14,8,16,11,30,24,20,22,27,25,29,21,16,23,14,10,""
04,16,13,10,8,9,16,9,15,13,18,13,9,13,15,16,16,21,12,13,15,16,9,12,9,""
05,12,8,7,20,13,14,14,11,13,14,13,19,17,18,17,29,12,28,14,18,18,15,11,10,""
06,14,9,18,11,11,13,23,18,18,22,15,11,16,18,14,22,14,22,22,6,9,3,10,11,""
07,18,18,11,20,12,11,13,11,7,11,7,7,12,14,17,21,27,19,7,11,12,7,13,8,""
08,10,10,5,17,10,16,13,17,22,45,14,26,32,28,9,11,15,13,15,11,15,12,16,8,""
09,11,16,11,9,19,11,14,24,41,25,19,32,25,35,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,8,30,59,41,28,38,32,21,14,17,28,40,38,21,25,26,43,15,20,""
19,17,18,15,16,12,6,14,8,18,15,16,14,10,23,43,34,24,10,7,11,8,11,7,10,""
20,13,15,11,11,12,11,8,14,14,9,13,15,15,24,15,20,21,20,17,15,5,7,5,8,""
21,8,12,13,13,13,5,17,13,15,19,16,11,22,13,12,19,14,12,22,11,14,7,12,10,""
22,14,12,16,18,7,12,9,16,15,11,14,14,12,12,15,13,14,18,31,19,13,14,13,10,""
23,20,13,15,13,10,8,20,20,15,14,15,6,5,14,9,15,17,26,23,19,16,12,20,15,""
24,10,15,8,14,11,16,16,8,13,13,15,15,19,28,22,25,27,22,18,11,25,11,9,10,""
25,7,21,8,16,13,14,14,12,15,19,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
