jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,23,30,26,21,27,23,32,20,21,13,15,14,21,11,19,11,12,39,99,6,9,18,24,""
02,30,23,23,30,32,31,40,26,17,23,23,12,8,18,13,18,11,10,21,21,5,7,22,12,""
03,31,23,23,24,26,30,26,26,24,10,15,16,18,17,23,22,10,10,109,165,12,9,16,22,""
04,17,19,24,25,32,28,36,25,22,37,15,11,8,9,14,6,14,8,12,130,7,12,16,20,""
05,20,23,30,17,31,19,21,23,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,73,11,15,22,38,""
07,38,37,49,26,55,34,32,47,21,26,16,13,16,19,16,20,19,15,44,203,13,15,23,37,""
08,40,48,37,27,30,42,34,51,34,39,46,26,21,24,16,16,17,12,9,22,16,23,29,36,""
09,33,34,54,40,40,31,29,37,38,34,21,18,11,10,18,14,14,7,42,20,12,19,23,32,""
10,41,34,30,28,34,41,36,34,37,22,22,14,14,20,13,16,11,9,11,7,10,20,36,38,""
11,33,41,41,27,40,33,38,21,19,33,19,16,24,23,17,18,13,14,27,34,12,17,19,28,""
12,36,30,27,32,35,43,50,44,36,46,17,27,16,28,16,17,19,14,20,22,19,27,22,30,""
13,27,43,42,45,45,44,51,40,30,27,16,28,12,17,14,14,16,7,9,16,16,17,27,47,""
14,54,47,41,44,58,57,65,62,29,26,15,21,19,15,20,25,21,19,13,12,7,23,26,37,""
15,47,29,42,35,41,40,42,43,22,24,24,26,12,12,15,26,12,7,10,12,18,17,41,44,""
16,49,35,34,26,41,37,47,28,36,23,27,14,21,18,15,17,13,12,9,23,6,21,18,41,""
17,40,29,44,32,36,31,48,40,22,37,19,14,12,18,22,17,11,19,15,9,22,26,32,34,""
18,31,49,30,45,33,30,43,30,28,28,17,15,7,11,19,19,14,11,4,3,11,21,26,33,""
19,41,45,41,52,31,40,39,35,28,33,21,12,10,20,16,19,17,2,8,13,12,24,23,31,""
20,39,45,38,29,29,35,26,37,34,22,18,14,19,18,11,15,11,20,10,10,18,10,29,32,""
21,61,50,43,41,33,34,60,32,27,20,16,19,20,31,32,13,11,18,14,86,18,24,35,32,""
22,45,51,48,33,45,40,24,28,26,23,21,17,12,20,13,17,14,15,28,22,9,29,30,46,""
23,47,48,52,40,48,45,27,33,31,42,16,17,12,16,16,10,14,11,7,11,13,19,15,37,""
24,39,65,44,40,42,36,25,37,19,18,24,20,13,8,21,11,10,21,44,71,9,19,33,42,""
25,49,62,65,49,49,41,28,26,18,21,20,23,15,11,13,12,15,12,64,13,24,24,31,40,""
26,58,65,58,52,59,49,25,34,29,24,16,24,20,13,18,15,16,12,13,9,12,33,50,56,""
27,76,85,84,71,73,58,44,38,28,20,16,19,13,20,17,22,29,12,8,8,11,26,39,42,""
28,75,73,80,67,50,41,34,35,26,22,22,12,14,14,11,12,12,11,55,169,13,18,32,72,""
29,67,75,87,68,57,41,48,34,22,23,42,11,15,18,10,22,11,17,16,17,21,30,46,64,""
30,76,65,69,65,50,60,37,42,29,42,19,9,13,13,10,19,12,9,13,8,16,22,42,58,""
31,63,83,76,71,62,40,34,31,40,27,25,17,11,13,12,15,15,8,-1,-1,-1,-1,-1,-1,""
