aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,48,48,69,50,33,38,34,34,31,31,27,15,11,14,17,17,13,17,18,18,28,26,37,34,""
02,49,51,53,45,47,45,29,23,36,25,25,20,17,25,16,27,20,15,23,18,25,20,33,43,""
03,42,31,42,37,46,45,26,32,34,29,19,21,24,18,17,12,20,16,19,9,24,24,33,46,""
04,54,35,47,46,48,41,26,22,22,22,38,17,10,20,20,14,19,19,22,22,22,32,27,30,""
05,43,30,48,53,61,42,39,26,39,26,30,18,14,28,22,20,17,22,21,19,18,30,43,36,""
06,47,46,31,39,56,33,33,24,19,19,29,19,14,15,26,15,19,17,21,17,20,24,34,38,""
07,45,45,51,46,51,31,32,42,23,24,30,30,19,23,21,20,22,18,13,16,24,20,30,33,""
08,42,34,34,40,43,49,32,27,34,28,21,16,24,22,9,16,19,15,16,16,22,18,16,33,""
09,36,44,42,38,42,47,29,37,26,29,36,25,17,22,16,20,24,25,16,20,18,36,30,29,""
10,29,42,44,49,62,52,50,57,30,35,17,26,25,24,14,16,22,19,10,19,25,28,38,41,""
11,38,49,52,53,75,67,39,44,44,17,28,31,26,22,18,19,19,20,19,20,29,35,45,67,""
12,60,75,64,83,129,122,135,102,104,75,58,62,52,44,37,19,20,32,32,27,30,29,44,40,""
13,64,60,50,57,61,72,61,58,43,51,43,30,27,23,30,19,14,26,25,13,26,31,27,38,""
14,35,46,40,58,49,50,46,43,34,34,31,30,23,23,17,31,18,22,13,25,17,17,26,27,""
15,39,24,29,30,33,28,22,39,22,23,25,16,16,35,20,25,19,13,14,14,11,21,22,23,""
16,29,27,31,33,35,32,21,26,29,19,22,29,17,18,16,15,15,10,13,17,24,18,23,18,""
17,29,28,27,30,43,32,20,32,27,23,27,16,17,16,22,17,16,16,14,12,15,24,21,28,""
18,38,31,31,27,25,19,24,-1,13,27,25,17,23,23,18,18,19,26,15,22,18,16,24,36,""
19,32,22,27,33,37,30,31,28,22,12,19,21,16,36,16,12,17,16,12,14,18,17,24,30,""
20,35,26,25,17,29,22,24,20,60,24,17,16,21,17,20,20,20,9,19,23,24,24,13,29,""
21,28,29,19,29,31,23,33,21,21,15,19,17,15,20,20,17,19,17,19,14,18,17,25,15,""
22,28,31,27,25,31,22,15,25,29,22,25,19,20,15,14,25,19,15,16,19,16,20,21,18,""
23,14,26,26,29,21,25,24,19,19,15,32,21,12,15,17,19,12,18,12,14,21,18,18,25,""
24,26,31,30,21,27,33,25,29,21,19,14,13,15,11,19,32,10,16,18,15,15,18,21,34,""
25,24,26,24,24,21,24,11,22,20,15,20,16,19,15,14,17,16,9,7,16,17,20,16,18,""
26,24,32,21,23,29,42,26,28,22,21,21,29,20,19,16,15,15,27,16,12,14,18,27,26,""
27,20,21,19,26,33,37,25,27,20,23,19,24,19,10,10,10,16,18,12,21,17,26,17,19,""
28,17,25,24,30,34,24,24,19,31,11,26,23,9,16,21,23,14,15,13,15,17,16,18,22,""
29,27,32,27,24,17,28,32,-1,-1,-1,-1,-1,-1,-1,12,17,15,19,16,26,17,18,21,19,""
30,26,24,21,19,21,23,28,22,30,32,22,17,20,20,30,14,15,14,15,18,20,17,19,25,""
31,26,26,23,16,27,21,27,16,24,24,15,11,21,12,17,19,13,16,13,15,14,-1,-1,-1,""
