aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,230,263,279,305,399,425,401,380,420,467,438,457,525,512,438,409,282,262,193,211,199,240,236,185,""
02,168,275,280,290,410,378,393,396,441,442,404,481,516,555,486,417,261,220,221,218,300,292,268,356,""
03,217,283,260,229,302,357,376,361,375,375,379,416,478,398,418,368,224,115,110,114,117,117,169,190,""
04,140,235,251,321,269,407,400,389,422,366,422,410,431,391,405,302,145,102,86,88,93,95,126,210,""
05,164,-1,27,69,123,147,171,176,187,247,227,230,250,230,206,163,126,95,78,76,91,81,75,61,""
06,76,106,98,118,150,182,187,166,199,234,229,231,208,213,209,156,115,113,95,95,88,72,65,75,""
07,85,107,147,122,175,220,212,212,230,321,318,316,326,276,205,210,141,142,158,111,82,88,80,76,""
08,110,157,143,143,168,212,225,190,262,270,286,322,354,252,260,203,160,116,94,84,71,70,54,71,""
09,68,84,199,121,213,224,285,257,293,261,253,284,295,355,315,351,147,99,64,222,70,81,89,56,""
10,67,99,108,119,139,181,195,210,215,241,265,282,298,254,202,177,174,103,104,116,107,60,52,98,""
11,83,117,164,149,197,242,261,247,276,289,313,290,276,305,288,214,199,149,-1,29,255,252,353,360,""
12,321,430,433,337,377,414,366,362,308,251,181,151,181,254,307,303,370,348,342,351,423,420,498,340,""
13,421,441,444,395,420,395,465,393,399,393,374,346,394,355,387,335,360,353,286,268,234,182,10,17,""
14,21,24,102,281,287,327,342,342,377,-1,-1,-1,-1,-1,5,6,0,17,0,1,0,0,0,195,""
15,264,382,278,329,304,350,313,334,379,398,409,451,428,448,393,333,273,231,366,220,203,224,227,241,""
16,338,338,308,330,386,352,378,386,418,411,367,462,466,485,408,477,311,271,195,230,233,230,208,183,""
17,330,275,246,264,346,288,270,288,285,309,384,422,484,449,414,378,314,273,309,257,204,260,194,217,""
18,225,301,305,217,253,232,266,246,308,285,345,412,432,414,425,260,321,178,53,74,57,89,79,230,""
19,372,339,326,258,311,266,266,274,359,384,431,431,371,397,314,293,285,217,246,282,322,321,350,434,""
20,400,361,434,357,299,244,250,280,256,307,360,368,339,366,341,356,334,254,234,216,174,215,234,183,""
21,258,375,296,162,224,280,291,247,315,399,391,437,446,491,430,381,371,374,298,276,318,237,222,246,""
22,215,289,129,262,288,295,242,263,331,373,401,429,543,463,436,380,258,266,260,232,240,299,331,374,""
23,336,296,249,281,298,273,358,324,345,457,467,443,529,536,298,29,115,143,144,48,107,76,53,6,""
24,2,0,60,147,251,403,415,313,307,366,354,335,406,340,306,294,294,305,280,336,279,323,356,468,""
25,340,369,299,376,427,397,447,393,434,459,465,491,523,456,410,385,494,439,420,285,351,330,328,403,""
26,391,445,441,374,306,322,377,321,364,394,409,391,538,502,424,372,321,337,336,309,263,317,285,371,""
27,422,436,478,388,506,350,313,258,302,319,317,333,411,418,400,480,447,500,483,382,448,420,390,430,""
28,463,447,377,360,303,367,387,299,288,358,355,407,513,441,457,397,442,366,348,321,286,319,355,461,""
29,489,505,235,461,499,491,560,377,423,452,427,462,577,402,339,234,455,454,387,274,337,257,364,412,""
30,386,385,358,350,417,336,306,292,337,390,444,484,482,468,557,379,312,352,335,278,340,384,332,400,""
31,386,395,322,414,331,172,257,138,267,393,365,399,572,468,434,456,309,360,310,259,209,-1,-1,-1,""
