aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,40,35,60,63,84,124,154,71,164,183,86,120,58,66,111,123,113,64,58,80,88,48,48,37,""
02,48,55,63,61,63,151,130,84,196,198,143,131,157,98,110,115,117,107,68,126,90,44,60,46,""
03,37,41,68,65,79,194,130,140,125,111,147,156,154,101,156,151,138,68,50,77,55,47,68,36,""
04,39,49,65,73,85,156,174,106,154,166,158,152,110,114,159,97,104,84,64,100,38,43,37,39,""
05,39,58,68,62,70,112,129,92,144,132,117,146,127,76,140,143,97,93,77,115,97,52,39,39,""
06,36,38,78,68,87,129,185,128,229,172,175,156,124,146,-1,-1,-1,-1,85,60,26,33,47,37,""
07,33,53,52,69,96,172,171,142,168,203,105,152,102,120,95,92,98,82,73,79,68,34,30,39,""
08,36,42,51,49,89,137,149,75,91,107,93,100,77,98,66,73,94,48,43,40,28,28,28,28,""
09,32,39,61,72,80,151,112,104,111,106,83,72,61,68,70,69,59,51,49,49,45,34,44,58,""
10,42,49,54,63,66,165,145,116,101,119,108,80,82,77,68,83,56,69,49,53,33,28,31,48,""
11,45,51,71,74,88,125,112,113,114,133,111,110,104,93,71,73,70,49,35,44,47,38,50,69,""
12,63,77,100,128,162,186,152,161,168,165,146,150,108,76,102,100,82,110,47,92,51,32,41,39,""
13,52,62,75,87,132,209,223,140,199,195,177,175,130,125,112,135,170,107,71,58,64,33,56,46,""
14,63,37,52,68,89,183,166,154,192,207,143,120,85,101,95,121,95,61,83,97,45,39,35,35,""
15,44,44,45,57,84,123,118,91,133,114,84,89,58,54,68,55,85,43,45,78,70,34,28,34,""
16,27,38,76,53,64,139,96,101,124,110,108,119,63,76,79,110,56,50,47,78,59,36,29,27,""
17,40,29,43,44,63,100,140,93,99,129,96,90,50,61,65,70,57,50,47,59,33,23,42,26,""
18,32,22,39,43,63,97,76,68,97,74,103,49,54,82,51,46,49,37,39,45,35,30,29,45,""
19,39,31,35,35,74,133,129,85,86,124,105,70,72,66,107,89,83,66,52,48,42,44,24,18,""
20,40,36,45,33,53,108,76,84,146,96,101,85,83,81,72,124,58,61,39,51,40,33,28,25,""
21,33,30,39,36,47,118,104,85,130,77,100,93,51,75,105,80,81,86,55,54,52,56,31,39,""
22,31,31,44,38,63,98,105,84,96,110,62,110,86,84,69,68,93,91,103,80,74,41,35,35,""
23,35,37,37,58,54,166,107,72,162,119,109,98,61,59,71,101,94,68,49,86,37,47,92,32,""
24,33,22,42,55,62,108,72,79,91,73,72,65,73,55,48,83,64,62,43,62,32,21,24,22,""
25,24,25,26,23,45,179,106,81,76,77,96,111,96,69,84,78,62,71,50,46,48,23,24,15,""
26,18,18,43,39,51,110,88,68,87,102,83,98,71,64,55,98,109,73,59,95,37,29,30,18,""
27,24,27,21,27,44,123,86,78,119,86,73,108,73,46,92,73,93,30,43,49,55,24,38,21,""
28,30,40,46,43,64,134,126,79,137,110,74,143,64,78,59,87,98,95,71,50,66,40,25,35,""
29,32,32,41,44,51,135,119,60,97,97,92,95,94,80,110,78,71,66,60,47,57,34,19,32,""
30,33,26,51,55,43,129,92,86,158,104,100,127,89,69,92,42,89,79,41,66,45,24,27,27,""
31,27,33,38,35,70,151,101,101,96,114,105,101,68,65,80,64,51,80,39,58,56,45,41,-1,""
