aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,138,115,105,124,173,189,329,223,239,298,265,256,154,221,222,146,130,74,53,65,66,46,94,57,""
02,71,106,121,96,175,181,217,199,94,79,79,70,67,38,23,29,30,24,22,16,22,74,61,41,""
03,50,33,77,71,85,74,111,95,40,5,6,7,0,6,4,1,2,1,4,3,10,5,221,156,""
04,117,47,166,104,123,130,125,121,155,97,142,64,51,62,47,29,19,18,18,19,19,48,124,93,""
05,69,62,100,193,204,207,248,246,244,216,182,349,260,277,152,253,236,212,197,265,238,225,209,128,""
06,121,98,130,130,178,160,154,123,167,148,275,223,166,103,279,215,161,115,131,133,168,157,180,143,""
07,90,68,118,123,129,195,213,133,72,127,150,85,48,32,37,37,40,53,51,33,31,47,58,43,""
08,40,52,33,64,73,103,109,77,42,56,20,6,5,6,4,1,3,4,32,62,66,124,66,57,""
09,33,46,72,79,71,113,153,149,116,120,155,215,135,103,183,130,120,95,119,64,87,64,96,51,""
10,92,66,96,100,111,197,141,152,141,160,137,137,124,137,76,103,177,98,117,133,92,99,99,58,""
11,78,57,90,77,102,170,116,115,133,117,246,217,131,208,99,72,174,79,148,108,138,126,78,123,""
12,69,65,128,131,178,192,224,158,188,235,348,176,185,47,19,51,44,31,37,127,120,110,65,24,""
13,30,25,34,101,111,213,146,80,59,44,60,10,16,19,7,9,10,16,13,12,41,14,14,18,""
14,19,25,19,37,28,69,63,27,15,25,18,22,17,9,8,12,32,68,33,15,11,10,79,111,""
15,87,72,85,115,126,287,293,217,170,150,176,164,43,35,22,22,48,40,36,5,16,57,31,44,""
16,45,76,34,61,69,169,87,81,58,126,125,70,53,56,41,23,26,36,43,44,14,36,35,25,""
17,42,30,40,57,43,40,45,64,55,48,157,147,111,98,67,96,53,88,52,63,31,87,104,70,""
18,58,59,86,141,76,88,121,94,117,138,93,130,57,49,72,38,26,34,43,79,55,121,64,48,""
19,85,49,49,72,106,124,112,84,105,159,176,128,129,135,121,74,96,81,71,41,43,65,81,67,""
20,42,37,52,66,70,120,107,78,98,44,31,20,75,100,70,104,53,104,106,156,169,107,113,45,""
21,65,55,53,64,92,186,103,143,138,82,180,157,123,61,60,87,73,69,60,96,86,81,54,45,""
22,67,52,51,74,83,111,127,113,154,190,132,159,63,51,48,42,28,28,36,50,36,34,48,29,""
23,43,56,114,76,92,157,114,73,76,72,84,55,51,27,32,26,29,29,29,39,25,22,40,33,""
24,19,27,29,38,49,67,50,78,34,63,58,59,28,29,19,40,18,44,25,31,22,23,23,25,""
25,37,24,32,40,33,38,55,61,53,62,46,63,41,53,48,33,27,32,14,24,23,14,24,11,""
26,23,35,18,41,40,43,39,38,33,41,33,46,21,24,23,19,24,25,29,33,23,19,33,25,""
27,27,24,36,29,70,44,39,34,27,27,35,17,24,14,18,24,21,25,22,16,6,17,47,82,""
28,38,39,77,131,141,116,127,69,84,30,36,34,22,16,20,23,29,58,9,13,50,87,48,31,""
29,41,54,51,58,74,89,154,107,117,154,205,189,112,104,168,136,212,95,75,131,82,110,80,43,""
30,69,55,109,88,118,142,108,187,147,181,244,213,137,141,179,92,98,118,85,79,81,64,69,74,""
31,53,42,118,106,93,169,153,110,87,123,211,87,38,40,23,23,24,47,86,142,74,117,116,53,""
