aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,67,63,81,69,56,47,41,29,25,24,25,28,18,17,15,12,11,11,6,17,15,20,42,56,""
02,46,62,60,50,56,29,26,38,28,43,15,25,18,19,15,16,10,9,13,14,8,11,28,50,""
03,52,55,56,44,45,48,25,24,31,41,21,22,17,10,19,13,17,10,9,29,8,12,37,34,""
04,42,44,50,48,43,42,47,45,40,28,24,14,9,14,15,23,14,15,7,14,14,14,27,44,""
05,44,58,59,61,44,48,30,43,40,42,60,27,29,13,12,16,22,19,12,-1,-1,-1,-1,-1,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,31,""
07,37,47,38,47,45,50,44,30,33,26,17,26,9,19,11,12,11,6,15,14,12,16,26,38,""
08,35,37,38,44,36,28,32,33,26,30,21,16,13,17,12,12,13,5,20,46,14,17,33,37,""
09,32,53,41,51,53,65,30,41,42,39,33,36,12,16,21,15,12,7,11,7,22,20,21,31,""
10,48,34,55,37,58,36,68,61,49,38,28,35,10,24,12,11,15,16,10,28,19,16,26,56,""
11,62,60,74,58,71,78,69,60,58,27,36,50,27,32,25,13,14,15,13,18,36,27,42,130,""
12,62,91,108,99,128,125,103,89,77,69,85,76,61,65,43,22,21,18,20,22,21,44,43,64,""
13,80,68,51,66,56,46,45,73,80,38,39,34,18,21,31,19,11,7,10,18,17,24,35,38,""
14,40,49,44,52,36,61,53,39,47,35,32,37,20,23,14,13,9,16,17,18,15,19,28,31,""
15,35,39,41,29,65,33,30,29,26,30,19,16,8,17,12,19,6,12,4,7,14,27,32,27,""
16,47,33,17,33,30,47,27,42,16,27,33,27,12,13,20,16,17,8,11,30,21,23,29,24,""
17,27,35,34,41,31,30,27,30,40,29,18,21,8,9,10,18,9,11,23,67,17,11,23,34,""
18,43,30,41,39,37,29,29,25,17,24,14,18,17,15,22,21,11,11,12,25,16,15,31,39,""
19,29,29,32,29,34,45,22,27,27,27,30,17,10,23,11,27,12,21,45,72,11,14,21,28,""
20,21,37,29,31,28,33,26,28,19,25,14,36,24,14,18,10,9,11,34,10,23,17,23,22,""
21,32,28,31,35,30,39,37,21,32,39,17,15,11,9,11,15,9,13,9,6,14,14,32,34,""
22,34,43,24,28,32,37,51,32,28,35,20,27,15,9,17,15,8,7,20,52,8,20,26,38,""
23,31,27,40,40,35,35,25,21,20,25,20,14,13,11,11,14,11,4,20,39,11,11,22,32,""
24,34,25,36,34,26,33,31,24,30,26,22,17,17,13,14,9,7,11,38,37,13,11,20,33,""
25,29,30,22,31,29,34,24,24,26,14,16,7,10,8,10,12,9,10,8,10,15,18,26,16,""
26,29,29,28,31,23,19,33,29,20,25,16,25,27,17,16,15,11,7,17,17,13,22,26,22,""
27,35,33,32,32,34,25,27,29,31,24,17,17,12,13,22,9,9,16,9,17,9,20,27,25,""
28,29,28,12,26,26,30,36,24,29,23,18,10,12,19,11,15,20,7,15,78,10,19,24,26,""
29,25,25,33,26,37,28,25,28,20,31,28,21,5,18,14,18,14,11,21,12,18,15,22,17,""
30,37,27,29,29,20,30,32,28,21,23,22,9,9,11,12,16,10,12,19,41,14,21,25,21,""
31,26,25,25,20,36,28,22,21,31,27,33,16,7,19,13,10,8,11,20,31,17,17,22,36,""
