aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,14,45,39,31,18,18,24,16,5,4,18,17,21,12,18,19,13,7,6,5,7,24,18,""
02,21,23,13,25,16,12,4,11,15,9,8,8,11,6,13,11,8,5,26,12,19,18,21,26,""
03,15,18,19,18,24,17,6,6,7,8,8,7,17,13,13,18,10,12,17,7,4,12,7,9,""
04,15,20,23,28,28,22,8,14,10,8,12,12,10,13,14,12,12,14,19,6,6,15,16,19,""
05,27,16,24,21,15,21,14,5,6,6,6,9,11,11,13,13,11,23,18,8,8,12,10,9,""
06,13,20,31,26,19,14,8,11,10,7,8,6,11,9,10,14,7,18,13,12,6,7,11,16,""
07,29,26,25,25,25,28,25,10,11,8,11,6,10,11,8,11,31,19,15,8,15,9,18,22,""
08,28,24,30,27,25,18,19,34,20,25,15,17,10,8,23,21,25,15,9,9,13,14,20,30,""
09,24,57,34,26,20,18,19,22,9,10,19,13,20,30,35,18,15,24,18,12,13,11,22,13,""
10,24,14,36,34,30,31,19,21,21,22,14,16,5,4,8,6,14,15,12,10,8,12,15,14,""
11,17,15,21,49,33,28,18,17,14,2,3,16,9,11,7,14,11,10,15,23,14,22,27,44,""
12,25,32,55,47,40,38,24,28,17,7,18,27,14,21,23,17,10,15,19,9,15,9,8,22,""
13,32,28,39,34,35,25,19,18,13,7,12,11,11,10,23,7,17,13,14,19,9,15,12,7,""
14,10,18,32,16,14,32,18,30,21,9,12,16,8,11,10,13,16,24,8,9,11,15,10,11,""
15,24,15,28,29,17,19,7,15,11,11,9,9,11,7,11,11,7,11,14,7,8,9,13,14,""
16,16,26,26,24,16,19,16,11,16,8,9,7,8,12,16,4,12,14,12,3,4,12,14,16,""
17,10,11,27,23,14,8,13,18,9,9,7,11,7,6,6,6,4,8,9,3,11,9,12,10,""
18,11,4,26,23,22,20,14,40,19,14,10,8,2,10,20,8,26,4,4,9,10,15,19,26,""
19,25,22,32,49,24,28,13,19,20,9,13,19,10,11,18,16,19,15,5,9,16,6,12,22,""
20,30,25,37,38,52,27,14,22,18,7,13,11,11,15,10,19,12,13,5,15,6,6,11,20,""
21,20,17,18,20,20,15,10,14,18,17,12,8,8,10,12,21,10,8,16,11,7,18,21,14,""
22,14,14,16,32,21,21,10,23,22,11,13,17,20,7,11,6,12,8,14,3,7,14,16,18,""
23,22,14,19,32,16,13,14,28,7,4,4,0,7,7,9,3,5,12,17,10,7,6,13,6,""
24,14,9,25,17,22,25,18,22,13,3,3,5,6,3,7,8,7,14,8,11,8,15,6,9,""
25,19,11,27,16,18,11,16,25,9,9,11,4,6,9,12,12,7,12,6,5,4,6,7,21,""
26,15,18,22,25,18,10,10,21,5,10,10,16,19,14,8,23,12,17,12,5,6,8,17,10,""
27,21,26,30,45,28,22,12,19,18,13,5,9,6,6,9,7,7,16,12,8,12,14,14,14,""
28,19,11,17,19,14,12,11,13,29,16,26,20,25,23,19,20,15,34,22,13,14,14,23,31,""
29,28,23,41,39,49,33,20,4,11,17,16,14,14,17,11,21,18,13,12,7,11,14,13,11,""
30,10,21,17,15,19,26,19,33,14,7,9,8,6,4,9,7,15,15,11,8,5,18,9,12,""
31,22,14,15,17,20,16,13,28,13,11,7,9,14,9,16,16,16,11,16,16,11,12,14,-1,""
