aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,41,45,73,69,69,50,49,38,32,28,29,21,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,62,78,101,90,78,66,40,37,28,23,22,23,23,16,11,6,6,-1,-1,-1,-1,-1,""
03,-1,-1,40,88,141,128,102,86,74,59,38,32,31,27,25,25,15,10,-1,-1,-1,-1,-1,-1,""
04,-1,-1,36,88,112,108,100,87,73,69,51,44,31,28,29,20,16,11,8,-1,-1,-1,-1,-1,""
05,-1,-1,39,65,111,98,74,70,69,60,55,49,40,30,33,19,15,-1,-1,-1,-1,-1,-1,-1,""
06,-1,-1,32,65,99,91,80,79,84,58,44,36,29,29,21,16,11,9,7,-1,-1,-1,-1,-1,""
07,-1,-1,40,74,124,97,78,64,57,41,40,36,30,26,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,42,50,66,108,89,71,71,66,59,45,33,29,29,21,16,12,-1,-1,-1,-1,-1,-1,-1,""
09,-1,39,62,88,119,90,76,64,50,43,47,42,35,31,25,20,14,11,-1,-1,-1,-1,-1,-1,""
10,-1,-1,59,78,102,99,91,70,68,42,34,30,30,26,25,25,12,10,-1,-1,-1,-1,-1,-1,""
11,-1,51,61,90,111,100,95,88,71,59,40,40,41,32,25,22,14,-1,-1,-1,-1,-1,-1,-1,""
12,-1,48,59,88,100,99,88,69,64,50,55,46,39,31,29,19,15,10,-1,-1,-1,-1,-1,-1,""
13,-1,38,42,79,98,80,83,71,60,59,49,38,33,26,25,20,19,11,8,-1,-1,-1,-1,-1,""
14,-1,40,44,56,99,90,70,40,32,29,29,25,19,14,7,10,17,10,-1,-1,-1,-1,-1,-1,""
15,-1,28,38,44,89,80,81,74,51,39,40,35,29,28,20,21,20,19,19,-1,-1,-1,-1,-1,""
16,-1,14,20,48,68,49,41,30,24,17,19,21,17,27,20,14,25,19,11,-1,-1,-1,-1,-1,""
17,-1,19,26,51,74,70,39,26,23,15,14,21,20,21,22,22,20,16,-1,-1,-1,-1,-1,-1,""
18,-1,22,32,44,68,64,51,20,19,16,19,16,15,15,17,20,22,20,-1,-1,-1,-1,-1,-1,""
19,-1,-1,29,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,23,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,51,76,97,60,50,38,30,28,29,26,20,19,21,18,24,14,-1,-1,-1,-1,-1,-1,""
21,-1,-1,39,40,60,33,28,22,30,20,20,25,21,17,14,22,12,-1,-1,-1,-1,-1,-1,-1,""
22,-1,29,33,52,100,89,68,46,37,30,29,29,24,26,20,20,24,26,-1,-1,-1,-1,-1,-1,""
23,-1,23,32,78,92,87,79,60,68,42,39,29,28,22,17,23,14,-1,-1,-1,-1,-1,-1,-1,""
24,-1,31,48,55,102,96,88,79,59,44,40,37,26,26,24,20,15,-1,-1,-1,-1,-1,-1,-1,""
25,-1,43,55,73,99,92,80,64,49,40,36,38,23,22,17,17,12,-1,-1,-1,-1,-1,-1,-1,""
26,-1,39,41,68,100,89,74,69,54,48,39,37,31,28,22,15,11,-1,-1,-1,-1,-1,-1,-1,""
27,-1,42,34,71,112,99,79,71,66,38,14,18,20,20,25,29,21,20,-1,-1,-1,-1,-1,-1,""
28,-1,34,61,68,101,74,40,33,27,26,21,19,26,28,24,20,20,-1,-1,-1,-1,-1,-1,-1,""
29,-1,41,51,86,134,100,99,76,52,41,40,37,21,30,28,20,18,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
