aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,8,13,19,32,43,62,52,59,62,58,46,26,20,12,22,19,13,12,14,15,14,7,18,""
02,6,12,12,21,26,29,50,48,58,47,46,46,28,19,17,22,21,21,12,7,16,8,12,7,""
03,9,6,12,18,30,39,33,41,55,42,48,58,23,26,13,26,16,14,16,13,12,11,11,7,""
04,9,5,6,20,19,32,41,52,51,41,47,29,23,14,22,13,17,15,10,14,15,7,5,9,""
05,12,4,13,23,30,28,30,39,39,38,50,42,26,16,22,18,10,20,13,18,17,11,11,12,""
06,6,14,8,16,22,16,28,37,29,37,48,35,19,23,26,13,24,18,10,10,12,7,8,10,""
07,12,17,10,20,18,32,36,34,44,34,32,46,17,24,22,21,15,26,18,14,11,8,10,6,""
08,10,14,14,14,13,31,31,39,35,41,35,35,28,16,22,22,24,16,20,11,12,3,9,8,""
09,8,7,22,19,24,17,28,35,48,23,32,31,33,27,24,28,16,21,20,15,19,9,7,13,""
10,13,12,12,21,30,26,25,30,34,34,40,51,37,33,20,23,36,26,26,29,26,14,8,10,""
11,10,14,18,22,33,34,37,33,31,41,43,41,33,35,49,41,34,36,32,28,29,29,26,29,""
12,21,21,29,41,56,50,61,68,59,63,54,31,50,53,62,61,42,51,36,20,28,22,22,18,""
13,12,23,22,33,43,42,41,41,35,36,28,41,26,34,42,23,33,28,26,21,20,13,23,13,""
14,11,29,26,17,24,30,31,30,25,28,20,32,22,20,36,12,26,19,25,10,15,10,15,8,""
15,8,9,10,11,23,19,24,24,33,37,29,21,20,18,26,27,19,16,14,18,17,36,8,24,""
16,11,8,9,15,18,30,16,25,29,42,24,25,26,21,15,19,11,24,9,17,19,31,11,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,28,22,24,19,30,50,20,22,22,-1,24,-1,12,15,""
18,-1,-1,-1,-1,13,17,25,24,32,30,23,23,24,21,15,13,10,5,12,10,7,8,0,2,""
19,1,8,10,10,9,15,11,11,28,23,21,33,18,17,20,13,13,14,5,10,10,14,5,6,""
20,9,8,7,12,11,13,26,20,29,22,24,17,20,27,14,13,18,18,11,12,10,10,6,5,""
21,3,8,10,13,23,17,19,27,29,22,33,24,20,23,21,9,11,16,13,18,18,9,10,7,""
22,8,7,12,13,14,18,16,22,21,24,24,21,14,16,11,15,9,17,12,11,12,6,9,6,""
23,5,10,8,11,16,14,22,27,27,26,20,27,25,15,21,15,16,7,11,10,11,8,6,3,""
24,9,2,9,12,25,25,21,24,31,27,31,20,26,24,23,12,8,15,7,10,10,7,9,4,""
25,10,3,3,19,4,12,22,16,25,18,26,37,15,16,12,16,15,8,15,15,14,13,1,22,""
26,33,22,0,0,0,0,0,0,30,29,30,16,21,15,15,12,12,13,10,10,17,10,0,0,""
27,12,0,0,0,0,0,0,0,0,15,18,26,23,19,13,31,54,35,12,8,10,5,4,6,""
28,2,-1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,12,0,0,0,9,14,12,15,12,15,7,9,10,9,7,8,4,0,0,0,""
30,0,0,0,0,2,10,16,17,15,15,15,16,12,12,8,3,8,8,11,13,10,13,12,4,""
31,12,2,11,28,14,10,13,19,12,19,19,23,17,16,8,10,9,17,8,8,5,-1,-1,-1,""
