feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,23,19,28,60,45,53,26,40,37,30,26,15,22,17,66,13,27,26,46,52,73,55,26,""
02,19,21,25,23,37,34,42,36,45,38,43,37,19,20,12,22,15,26,27,35,44,41,44,36,""
03,17,17,12,18,24,11,23,34,28,25,19,29,9,11,17,18,20,19,34,61,55,68,52,46,""
04,4,14,39,69,57,25,49,39,50,35,27,14,17,17,16,15,16,28,26,47,60,64,63,41,""
05,24,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,23,22,28,31,41,64,62,30,31,""
08,22,23,26,46,68,53,56,48,47,49,29,23,19,22,17,17,28,35,34,56,71,71,81,24,""
09,37,19,24,32,70,55,49,47,43,38,29,23,16,22,14,21,25,24,37,50,63,70,73,30,""
10,26,22,44,56,80,51,41,46,42,27,20,15,17,16,18,20,11,14,23,46,46,47,54,67,""
11,12,16,60,67,45,49,40,38,55,26,30,27,18,23,12,14,15,23,29,48,63,66,48,28,""
12,27,24,48,56,49,58,40,31,41,34,23,21,16,17,10,19,19,21,24,39,61,56,77,48,""
13,14,19,45,48,59,75,46,42,50,34,38,33,27,26,12,14,19,29,23,44,57,63,73,50,""
14,14,30,40,53,51,71,52,47,45,45,35,20,15,15,15,7,21,28,22,36,42,63,52,52,""
15,46,16,19,31,56,54,44,47,45,49,27,22,15,13,15,9,15,17,27,43,52,64,68,41,""
16,19,19,18,20,52,63,44,38,32,22,25,19,17,16,16,18,16,29,32,50,57,69,55,47,""
17,22,25,34,53,57,49,41,56,38,25,40,31,18,9,18,18,13,15,21,49,52,57,69,59,""
18,48,19,30,50,54,43,41,41,41,22,30,31,10,15,23,14,20,24,30,42,59,68,72,26,""
19,34,21,27,51,51,34,44,39,48,36,36,21,15,10,12,9,17,16,21,36,35,53,32,22,""
20,21,23,26,47,50,39,44,33,33,27,29,10,9,9,2,20,8,28,28,34,33,59,63,44,""
21,17,18,34,51,45,51,31,33,36,28,22,22,9,14,8,12,8,12,25,40,41,46,47,44,""
22,19,15,17,23,45,70,50,39,33,35,21,15,18,13,17,23,18,14,28,50,56,51,58,52,""
23,24,23,20,32,67,64,59,46,47,34,27,18,16,11,13,17,23,27,25,34,53,71,71,57,""
24,17,2,12,30,28,31,36,28,29,23,22,14,14,26,13,14,16,27,36,29,65,62,73,64,""
25,23,18,42,53,58,56,52,47,52,50,31,29,11,12,12,10,13,26,29,41,66,54,73,34,""
26,28,16,35,44,50,53,59,55,39,52,24,22,20,18,9,16,12,25,25,45,63,74,71,25,""
27,28,17,33,44,46,50,43,35,47,55,27,24,15,23,15,15,10,18,22,44,52,53,64,18,""
28,15,20,43,29,32,33,39,34,49,25,22,18,12,16,13,11,15,11,25,31,47,43,72,37,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
