feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,2,1,0,2,4,3,0,2,2,3,0,1,1,0,1,1,1,1,1,0,0,2,2,0,""
02,3,3,2,4,1,5,2,2,2,3,5,4,1,3,1,1,1,0,0,0,1,1,3,1,""
03,4,1,3,5,9,4,1,1,0,1,1,0,0,2,1,0,0,0,0,1,0,0,1,1,""
04,5,1,6,5,8,1,3,2,3,2,0,3,3,1,0,0,0,1,0,1,0,1,0,1,""
05,3,4,3,1,6,0,1,1,3,7,1,2,2,3,1,0,0,0,0,1,1,0,1,1,""
06,2,1,0,3,4,3,2,0,5,4,5,4,1,0,0,0,0,1,0,3,1,3,3,2,""
07,1,5,1,3,3,2,2,2,3,2,3,9,1,0,1,3,0,0,0,0,1,0,3,3,""
08,3,6,4,4,7,5,3,6,5,4,1,2,1,1,1,0,0,0,0,1,0,1,3,0,""
09,0,4,1,2,3,4,1,4,5,1,1,4,2,3,2,1,0,1,0,1,2,1,2,3,""
10,4,6,4,6,5,4,2,3,3,4,3,1,2,3,0,3,0,1,1,0,0,0,3,1,""
11,4,1,0,3,7,3,2,5,1,2,4,5,0,1,0,1,1,0,2,2,1,0,0,6,""
12,5,8,5,4,4,2,2,5,0,5,1,2,1,2,0,2,0,0,0,0,1,2,4,0,""
13,2,4,2,3,4,1,6,4,0,2,3,4,0,1,0,1,1,2,1,1,1,0,3,4,""
14,3,2,3,8,6,1,1,3,5,3,1,4,2,0,1,3,2,1,1,1,1,2,1,2,""
15,4,0,2,4,6,5,5,4,1,2,0,2,2,1,4,2,3,1,2,1,0,0,3,1,""
16,1,0,3,5,7,2,2,1,7,3,1,2,0,1,1,1,0,0,1,0,1,1,1,3,""
17,3,2,3,3,5,5,0,2,1,3,5,3,1,0,0,2,0,0,0,0,1,1,1,1,""
18,4,2,3,6,7,2,1,6,2,1,2,2,0,1,0,0,1,2,0,3,1,1,3,2,""
19,1,4,2,2,6,4,2,2,3,3,2,1,2,1,0,0,1,0,1,2,0,1,0,0,""
20,1,1,2,3,3,5,1,4,6,4,6,1,1,3,2,2,0,0,0,4,1,1,2,4,""
21,4,3,2,4,3,4,2,5,6,4,0,3,2,2,0,2,1,0,1,1,1,1,1,0,""
22,0,4,1,4,4,5,5,2,1,3,5,2,2,2,1,0,0,0,0,0,3,2,3,3,""
23,5,3,5,3,4,9,2,3,5,5,7,3,2,1,2,1,1,1,1,0,1,2,0,6,""
24,6,0,3,1,4,6,5,-1,-1,-1,-1,-1,2,2,2,3,2,1,0,1,3,4,3,2,""
25,6,1,5,3,4,6,1,4,6,3,4,4,3,3,2,1,1,1,0,3,1,4,4,4,""
26,2,2,8,3,4,4,5,4,1,5,1,3,2,1,1,0,0,0,0,0,2,1,2,4,""
27,0,1,3,4,3,5,2,4,3,3,1,7,1,1,0,0,2,0,0,0,2,4,1,3,""
28,4,5,6,2,6,1,1,2,4,2,2,4,2,2,0,0,0,0,0,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
